LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
33.25,74.75,T2M_MIN,1987,    0.75,    3.59,    6.41,   10.32,   12.16,   17.30,   20.45,   19.56,   16.03,   10.30,    6.40,    4.94,   10.72
33.25,74.75,T2M_MIN,1988,    2.96,    3.52,    5.32,   11.21,   15.59,   18.99,   20.26,   18.21,   15.23,    9.49,    6.39,    4.34,   10.98
33.25,74.75,T2M_MIN,1989,   -0.03,    0.59,    5.56,    8.30,   13.93,   17.80,   19.46,   17.72,   15.16,    9.67,    5.40,    3.22,    9.79
33.25,74.75,T2M_MIN,1990,    2.86,    2.12,    3.97,    8.71,   15.79,   19.47,   19.65,   19.14,   16.30,    9.54,    6.80,    2.91,   10.65
33.25,74.75,T2M_MIN,1991,    0.99,    2.70,    6.39,    9.07,   15.11,   18.69,   20.14,   18.71,   15.44,    9.27,    5.66,    4.39,   10.59
33.25,74.75,T2M_MIN,1992,    2.45,    0.25,    4.72,    9.02,   12.92,   17.14,   18.87,   18.59,   14.61,    9.67,    6.60,    4.25,    9.96
33.25,74.75,T2M_MIN,1993,   -0.59,    4.66,    4.05,    9.82,   15.95,   18.25,   18.63,   17.99,   15.43,    9.43,    6.63,    4.32,   10.41
33.25,74.75,T2M_MIN,1994,    1.79,    0.76,    7.17,    8.60,   14.86,   19.62,   20.40,   19.16,   14.16,    9.06,    6.68,    1.80,   10.40
33.25,74.75,T2M_MIN,1995,   -1.82,    1.67,    4.87,    8.83,   14.77,   19.28,   19.77,   18.62,   14.51,    9.91,    5.46,    2.33,    9.89
33.25,74.75,T2M_MIN,1996,   -0.44,    2.68,    6.49,   10.20,   13.67,   18.42,   18.75,   18.09,   15.30,    9.61,    5.12,    2.82,   10.08
33.25,74.75,T2M_MIN,1997,    0.75,    1.30,    5.68,    9.31,   12.92,   18.44,   21.13,   18.38,   15.37,    9.47,    5.62,    2.43,   10.12
33.25,74.75,T2M_MIN,1998,    1.38,    2.69,    4.91,   11.13,   15.61,   18.17,   20.59,   19.35,   17.17,   11.29,    7.20,    5.21,   11.27
33.25,74.75,T2M_MIN,1999,    1.58,    3.81,    6.48,   11.82,   16.51,   18.62,   20.58,   19.49,   16.70,   10.49,    6.81,    4.71,   11.51
33.25,74.75,T2M_MIN,2000,    1.42,    0.17,    4.48,   11.82,   17.98,   19.36,   20.57,   18.89,   15.20,   11.13,    6.85,    4.17,   11.04
33.25,74.75,T2M_MIN,2001,    1.56,    3.07,    6.04,   10.75,   16.45,   18.51,   19.69,   18.54,   14.31,   10.87,    6.75,    4.42,   10.96
33.25,74.75,T2M_MIN,2002,    2.61,    2.16,    7.14,   11.89,   16.96,   18.94,   20.01,   19.46,   14.24,   10.49,    7.44,    4.16,   11.35
33.25,74.75,T2M_MIN,2003,    3.08,    2.23,    4.86,   10.68,   13.27,   19.54,   19.78,   18.48,   16.01,   10.09,    6.05,    3.49,   10.67
33.25,74.75,T2M_MIN,2004,    1.21,    2.78,    8.32,   13.03,   15.23,   18.70,   19.77,   18.60,   16.11,    9.60,    7.07,    4.95,   11.30
33.25,74.75,T2M_MIN,2005,   -0.01,    0.91,    6.87,    9.41,   13.46,   19.45,   19.91,   18.51,   16.81,   10.38,    5.68,    3.01,   10.42
33.25,74.75,T2M_MIN,2006,   -0.01,    5.94,    6.30,   10.51,   17.71,   18.57,   19.89,   18.59,   15.29,   11.31,    6.63,    2.71,   11.15
33.25,74.75,T2M_MIN,2007,    1.21,    2.76,    4.86,   11.90,   15.76,   19.14,   19.72,   18.97,   16.46,   10.01,    7.51,    2.90,   10.97
33.25,74.75,T2M_MIN,2008,   -1.26,   -0.07,    7.78,   10.06,   15.49,   19.50,   19.51,   18.46,   14.85,   11.24,    7.22,    4.87,   10.67
33.25,74.75,T2M_MIN,2009,    2.66,    3.02,    6.52,   10.24,   15.20,   17.96,   20.00,   19.19,   15.18,   10.39,    5.96,    3.39,   10.86
33.25,74.75,T2M_MIN,2010,    2.85,    2.10,    8.43,   12.80,   15.78,   17.22,   19.58,   18.99,   15.34,   11.13,    7.36,    3.53,   11.31
33.25,74.75,T2M_MIN,2011,   -0.83,    1.57,    6.08,    9.21,   16.33,   18.75,   19.41,   19.09,   16.05,   10.92,    7.80,    2.98,   10.66
33.25,74.75,T2M_MIN,2012,   -1.83,   -0.06,    4.89,   10.47,   14.26,   18.67,   20.91,   19.89,   16.71,   10.85,    6.71,    3.54,   10.45
33.25,74.75,T2M_MIN,2013,    0.17,    3.06,    7.42,   11.18,   16.10,   20.40,   20.51,   18.98,   16.36,   12.91,    6.60,    3.60,   11.48
33.25,74.75,T2M_MIN,2014,    1.08,    2.28,    5.59,   10.06,   15.42,   20.03,   20.61,   19.26,   16.21,   11.47,    7.37,    3.97,   11.16
33.25,74.75,T2M_MIN,2015,    2.58,    4.20,    5.74,   11.11,   15.29,   18.18,   19.88,   18.92,   15.46,   11.59,    7.57,    3.42,   11.20
33.25,74.75,T2M_MIN,2016,    2.85,    3.87,    7.63,   11.95,   17.04,   20.59,   20.28,   19.01,   17.12,   12.14,    8.53,    6.69,   12.33
33.25,74.75,T2M_MIN,2017,    0.33,    3.44,    6.49,   11.74,   16.42,   18.54,   19.92,   19.02,   16.16,   11.96,    7.12,    3.69,   11.28
33.25,74.75,T2M_MIN,2018,    2.50,    3.81,    7.36,   11.42,   14.71,   19.60,   19.71,   19.20,   16.04,   10.16,    6.62,    2.40,   11.16
33.25,74.75,T2M_MIN,2019,   -0.90,    0.56,    4.96,   11.65,   14.10,   18.41,   20.41,   19.16,   17.16,   11.05,    6.61,    0.29,   10.33
33.25,74.75,T2M_MAX,1981,   10.46,   12.38,   16.04,   25.18,   30.81,   34.43,   29.27,   26.91,   26.97,   24.30,   18.70,   14.32,   22.52
33.25,74.75,T2M_MAX,1982,   11.91,    9.19,   12.54,   20.13,   22.95,   30.45,   32.14,   28.24,   29.13,   24.41,   18.63,   12.35,   21.06
33.25,74.75,T2M_MAX,1983,   10.92,   11.75,   15.46,   19.16,   25.30,   30.55,   30.63,   27.75,   27.06,   23.64,   19.97,   13.64,   21.37
33.25,74.75,T2M_MAX,1984,   10.76,   10.69,   21.35,   24.27,   33.18,   34.89,   28.58,   26.41,   24.23,   23.38,   17.96,   12.58,   22.39
33.25,74.75,T2M_MAX,1985,   10.31,   16.85,   22.03,   24.67,   30.61,   34.15,   29.02,   27.95,   28.99,   23.56,   18.99,   13.73,   23.42
33.25,74.75,T2M_MAX,1986,   11.32,   12.20,   15.60,   22.94,   28.03,   33.53,   29.89,   26.98,   26.75,   23.92,   18.48,   11.39,   21.79
33.25,74.75,T2M_MAX,1987,   12.25,   13.76,   17.85,   24.24,   24.57,   31.72,   33.92,   32.00,   31.12,   24.22,   21.50,   17.58,   23.77
33.25,74.75,T2M_MAX,1988,   13.51,   15.14,   17.40,   26.64,   33.26,   34.26,   29.22,   26.97,   27.79,   24.18,   20.19,   15.13,   23.65
33.25,74.75,T2M_MAX,1989,   10.65,   12.13,   17.32,   23.29,   30.36,   32.93,   31.24,   27.36,   29.05,   25.63,   18.75,   13.26,   22.71
33.25,74.75,T2M_MAX,1990,   13.99,   12.13,   15.68,   22.72,   30.69,   34.52,   31.07,   28.44,   27.13,   23.28,   19.85,   13.02,   22.76
33.25,74.75,T2M_MAX,1991,   11.57,   13.41,   19.72,   23.69,   30.86,   34.78,   33.59,   29.99,   27.87,   23.76,   18.45,   14.20,   23.54
33.25,74.75,T2M_MAX,1992,   11.34,   11.54,   15.41,   21.36,   27.36,   33.38,   30.35,   28.30,   25.63,   23.84,   19.24,   15.08,   21.93
33.25,74.75,T2M_MAX,1993,   10.33,   16.89,   15.77,   24.75,   32.11,   33.25,   28.64,   30.49,   28.13,   25.31,   21.06,   17.03,   23.67
33.25,74.75,T2M_MAX,1994,   11.92,   11.73,   20.67,   22.15,   30.12,   34.45,   30.00,   27.55,   25.52,   23.11,   19.55,   12.85,   22.52
33.25,74.75,T2M_MAX,1995,    9.67,   11.73,   16.32,   20.94,   29.38,   34.23,   29.77,   25.93,   25.70,   23.40,   19.43,   12.80,   21.65
33.25,74.75,T2M_MAX,1996,   10.37,   13.63,   17.47,   24.46,   28.26,   30.58,   30.32,   27.77,   27.91,   23.03,   18.52,   15.51,   22.33
33.25,74.75,T2M_MAX,1997,   11.95,   13.78,   17.93,   22.65,   27.42,   32.27,   33.34,   29.79,   28.83,   21.80,   16.96,   12.27,   22.46
33.25,74.75,T2M_MAX,1998,   11.92,   13.96,   18.22,   26.79,   32.01,   33.42,   33.30,   31.64,   30.39,   25.99,   21.69,   18.90,   24.91
33.25,74.75,T2M_MAX,1999,   11.20,   15.67,   20.35,   29.39,   32.31,   34.16,   33.46,   32.16,   31.39,   26.66,   20.11,   17.55,   25.41
33.25,74.75,T2M_MAX,2000,   12.41,   11.61,   19.04,   28.92,   34.37,   33.73,   31.82,   30.68,   28.91,   27.58,   19.58,   16.52,   24.63
33.25,74.75,T2M_MAX,2001,   13.59,   16.38,   20.92,   25.89,   32.92,   30.99,   29.39,   29.36,   28.82,   26.84,   20.93,   16.03,   24.38
33.25,74.75,T2M_MAX,2002,   13.55,   14.69,   21.49,   27.23,   33.85,   34.16,   34.54,   30.51,   26.24,   24.92,   20.21,   14.82,   24.74
33.25,74.75,T2M_MAX,2003,   14.17,   12.48,   16.73,   24.69,   28.73,   34.36,   29.58,   27.05,   26.12,   23.83,   18.41,   13.39,   22.51
33.25,74.75,T2M_MAX,2004,   10.92,   16.27,   24.03,   26.98,   30.92,   32.28,   31.74,   28.24,   29.16,   22.08,   19.96,   16.15,   24.07
33.25,74.75,T2M_MAX,2005,   10.20,    9.48,   17.64,   23.32,   26.81,   34.03,   29.30,   30.04,   29.08,   25.27,   18.83,   15.27,   22.50
33.25,74.75,T2M_MAX,2006,   10.77,   18.80,   18.53,   25.98,   32.67,   31.68,   29.21,   25.42,   25.12,   23.75,   17.52,   12.90,   22.70
33.25,74.75,T2M_MAX,2007,   12.78,   11.79,   16.12,   26.23,   29.68,   32.77,   29.54,   27.76,   27.22,   24.93,   21.46,   13.81,   22.89
33.25,74.75,T2M_MAX,2008,    8.32,   12.53,   22.63,   23.76,   29.98,   30.65,   28.58,   26.71,   26.67,   24.90,   20.37,   16.15,   22.63
33.25,74.75,T2M_MAX,2009,   12.96,   14.30,   19.44,   23.78,   29.87,   32.38,   32.22,   30.07,   28.95,   24.95,   18.75,   14.60,   23.57
33.25,74.75,T2M_MAX,2010,   15.06,   13.26,   22.94,   27.64,   29.97,   31.34,   29.86,   26.20,   25.01,   23.70,   19.90,   14.46,   23.33
33.25,74.75,T2M_MAX,2011,   11.46,   11.84,   19.77,   23.00,   31.68,   31.68,   29.43,   27.59,   26.21,   24.10,   20.85,   14.84,   22.76
33.25,74.75,T2M_MAX,2012,    9.04,   10.84,   18.33,   22.71,   28.95,   33.54,   32.00,   28.57,   26.67,   23.56,   19.23,   14.74,   22.38
33.25,74.75,T2M_MAX,2013,   11.86,   12.37,   19.63,   23.36,   30.86,   32.53,   30.01,   26.21,   26.00,   24.21,   18.62,   14.21,   22.54
33.25,74.75,T2M_MAX,2014,   12.29,   12.41,   16.55,   22.49,   27.80,   33.77,   30.33,   29.28,   24.48,   22.41,   19.16,   14.86,   22.20
33.25,74.75,T2M_MAX,2015,   13.00,   14.53,   15.78,   21.48,   28.04,   29.80,   28.38,   27.46,   27.50,   23.65,   17.97,   14.28,   21.86
33.25,74.75,T2M_MAX,2016,   13.02,   16.07,   18.09,   23.87,   30.07,   32.23,   29.64,   26.77,   26.68,   25.44,   21.17,   18.72,   23.49
33.25,74.75,T2M_MAX,2017,    8.79,   12.93,   16.32,   24.43,   28.88,   30.23,   28.20,   27.43,   27.04,   25.92,   19.09,   14.95,   22.06
33.25,74.75,T2M_MAX,2018,   14.16,   15.24,   20.94,   24.15,   28.71,   32.02,   27.86,   27.16,   25.50,   22.09,   17.87,   13.28,   22.45
33.25,74.75,T2M_MAX,2019,    8.83,    9.38,   14.25,   23.32,   26.79,   31.04,   28.90,   26.91,   27.23,   22.02,   15.74,   10.98,   20.50
33.25,75.25,T2M,1981,    1.66,    3.09,    6.65,   13.85,   19.23,   22.43,   21.22,   19.44,   17.32,   12.50,    7.24,    4.20,   12.45
33.25,75.25,T2M,1982,    2.72,    0.45,    4.50,   11.24,   14.64,   19.85,   21.86,   20.09,   17.49,   13.05,    8.07,    3.14,   11.49
33.25,75.25,T2M,1983,    1.59,    2.06,    5.54,    9.90,   15.67,   19.58,   21.07,   20.39,   18.21,   12.46,    8.53,    3.96,   11.63
33.25,75.25,T2M,1984,    1.31,    0.62,    9.90,   13.15,   20.68,   23.88,   20.49,   19.89,   15.75,   11.92,    7.12,    3.22,   12.36
33.25,75.25,T2M,1985,    1.04,    5.39,   10.26,   14.09,   18.78,   22.59,   21.08,   20.16,   18.31,   12.47,    7.94,    4.34,   13.07
33.25,75.25,T2M,1986,    1.24,    2.87,    6.01,   12.45,   16.63,   21.86,   21.13,   19.41,   16.83,   12.72,    7.80,    1.61,   11.75
33.25,75.25,T2M,1987,    2.38,    4.37,    8.04,   13.28,   14.64,   20.60,   23.07,   21.88,   19.61,   12.91,    9.43,    7.01,   13.14
33.25,75.25,T2M,1988,    4.00,    5.09,    7.17,   15.01,   20.52,   22.87,   21.45,   19.38,   17.76,   12.59,    8.89,    5.48,   13.37
33.25,75.25,T2M,1989,    1.09,    2.07,    7.22,   11.92,   18.25,   21.54,   21.79,   19.18,   18.33,   13.43,    7.53,    4.03,   12.25
33.25,75.25,T2M,1990,    4.24,    2.97,    5.71,   11.94,   19.41,   23.12,   21.87,   20.31,   18.14,   12.26,    8.85,    3.95,   12.78
33.25,75.25,T2M,1991,    2.22,    3.88,    8.97,   12.49,   18.83,   22.92,   23.19,   20.71,   17.85,   12.34,    7.54,    5.02,   13.05
33.25,75.25,T2M,1992,    3.01,    2.03,    5.93,   11.55,   16.20,   21.42,   20.99,   19.94,   16.51,   12.58,    8.63,    5.31,   12.03
33.25,75.25,T2M,1993,    0.98,    6.54,    5.62,   13.37,   19.86,   21.94,   20.18,   20.41,   17.97,   13.02,    9.35,    6.42,   12.99
33.25,75.25,T2M,1994,    2.58,    2.03,    9.61,   11.51,   18.55,   23.06,   21.79,   20.41,   16.29,   11.91,    8.83,    2.99,   12.52
33.25,75.25,T2M,1995,   -0.40,    2.67,    6.35,   11.12,   18.35,   22.88,   21.32,   19.21,   16.63,   12.55,    8.18,    3.03,   11.87
33.25,75.25,T2M,1996,    0.82,    3.97,    7.92,   13.45,   16.95,   20.70,   20.89,   19.48,   17.85,   12.16,    7.38,    4.70,   12.20
33.25,75.25,T2M,1997,    2.22,    3.04,    7.76,   12.15,   16.17,   21.16,   23.30,   20.27,   18.00,   11.36,    6.92,    3.34,   12.19
33.25,75.25,T2M,1998,    2.62,    4.22,    7.59,   14.97,   19.92,   22.04,   23.32,   21.80,   19.70,   14.38,    9.91,    7.58,   14.06
33.25,75.25,T2M,1999,    2.47,    5.57,    9.21,   16.60,   20.48,   22.42,   23.14,   21.70,   19.93,   14.15,    8.76,    6.53,   14.29
33.25,75.25,T2M,2000,    2.63,    1.71,    7.62,   16.12,   22.18,   22.48,   22.21,   20.89,   17.85,   14.77,    8.70,    5.95,   13.63
33.25,75.25,T2M,2001,    3.30,    5.21,    9.16,   14.28,   20.80,   21.21,   21.16,   20.41,   17.62,   14.46,    9.27,    5.66,   13.59
33.25,75.25,T2M,2002,    3.71,    4.20,   10.01,   15.45,   21.34,   22.77,   23.31,   21.13,   16.39,   13.41,    9.32,    5.20,   13.91
33.25,75.25,T2M,2003,    4.39,    3.19,    6.71,   13.65,   17.03,   22.95,   21.28,   19.56,   17.43,   12.93,    7.94,    4.16,   12.65
33.25,75.25,T2M,2004,    2.04,    5.04,   12.11,   15.97,   19.17,   21.49,   21.93,   19.89,   18.67,   11.57,    8.97,    6.17,   13.60
33.25,75.25,T2M,2005,    1.01,    1.47,    8.39,   12.59,   16.24,   22.76,   21.06,   20.65,   19.08,   13.58,    7.84,    4.80,   12.51
33.25,75.25,T2M,2006,    1.48,    8.12,    8.44,   14.26,   21.25,   21.26,   21.44,   19.04,   16.81,   13.49,    7.77,    3.73,   13.11
33.25,75.25,T2M,2007,    2.86,    3.32,    6.61,   15.63,   18.84,   22.25,   21.25,   20.11,   18.02,   13.14,    9.96,    3.96,   13.04
33.25,75.25,T2M,2008,   -0.54,    1.85,   11.00,   13.23,   18.86,   21.47,   20.81,   19.31,   16.89,   13.76,    9.22,    6.06,   12.69
33.25,75.25,T2M,2009,    3.82,    4.54,    8.81,   13.33,   18.65,   21.38,   22.46,   21.18,   18.35,   13.30,    7.84,    4.63,   13.24
33.25,75.25,T2M,2010,    4.79,    3.67,   11.60,   16.26,   18.99,   20.55,   21.24,   19.65,   16.82,   13.26,    9.32,    4.82,   13.47
33.25,75.25,T2M,2011,    0.95,    2.76,    8.64,   12.23,   20.13,   21.57,   21.03,   20.08,   17.61,   13.27,    9.88,    4.41,   12.77
33.25,75.25,T2M,2012,   -0.57,    1.60,    7.53,   12.59,   17.72,   22.22,   22.81,   20.83,   18.18,   12.94,    8.54,    4.90,   12.47
33.25,75.25,T2M,2013,    1.95,    3.73,    9.39,   13.47,   19.73,   22.54,   21.83,   19.37,   17.57,   14.42,    8.21,    4.59,   13.12
33.25,75.25,T2M,2014,    2.48,    3.21,    7.05,   12.53,   17.55,   22.90,   21.79,   20.58,   16.99,   12.88,    8.81,    5.15,   12.71
33.25,75.25,T2M,2015,    3.77,    5.25,    7.00,   12.80,   18.06,   19.99,   20.64,   19.75,   17.58,   13.46,    8.87,    4.52,   12.68
33.25,75.25,T2M,2016,    3.76,    5.83,    9.04,   14.29,   19.52,   22.41,   21.41,   19.59,   18.13,   14.47,   10.42,    8.35,   13.95
33.25,75.25,T2M,2017,    0.47,    4.32,    7.45,   14.38,   18.62,   20.47,   20.66,   19.96,   17.96,   14.72,    8.74,    5.01,   12.77
33.25,75.25,T2M,2018,    4.15,    5.28,   10.06,   14.03,   17.78,   21.87,   20.47,   20.05,   17.18,   11.88,    7.94,    3.49,   12.88
33.25,75.25,T2M,2019,   -0.09,    1.08,    6.13,   13.87,   16.61,   20.70,   21.02,   19.91,   18.69,   12.51,    6.93,    1.03,   11.58
33.25,75.25,T2M_MIN,1981,   -2.11,   -1.74,    1.34,    6.58,   11.63,   14.03,   16.93,   15.18,   11.92,    6.34,    1.59,    0.12,    6.87
33.25,75.25,T2M_MIN,1982,   -1.08,   -4.44,    0.18,    6.07,    9.78,   12.90,   15.60,   15.83,   10.64,    7.08,    3.11,   -0.74,    6.31
33.25,75.25,T2M_MIN,1983,   -2.88,   -2.70,    0.12,    4.57,    9.86,   12.66,   15.33,   16.62,   13.40,    6.56,    2.99,    0.15,    6.44
33.25,75.25,T2M_MIN,1984,   -2.73,   -4.50,    3.50,    6.56,   12.08,   16.94,   16.13,   16.92,   11.26,    5.91,    2.23,   -0.55,    7.02
33.25,75.25,T2M_MIN,1985,   -3.17,   -0.45,    3.96,    7.94,   11.08,   14.76,   16.68,   16.05,   12.35,    6.71,    2.91,    0.17,    7.46
33.25,75.25,T2M_MIN,1986,   -3.50,   -1.64,    1.07,    6.11,    9.38,   14.07,   16.34,   15.28,   11.46,    6.67,    2.78,   -3.20,    6.27
33.25,75.25,T2M_MIN,1987,   -2.22,    0.29,    2.83,    6.81,    8.50,   13.44,   16.50,   16.15,   12.66,    7.03,    3.44,    2.20,    7.34
33.25,75.25,T2M_MIN,1988,   -0.07,    0.26,    1.53,    7.59,   11.44,   15.16,   17.14,   15.15,   12.06,    6.39,    3.45,    1.42,    7.65
33.25,75.25,T2M_MIN,1989,   -3.05,   -2.73,    1.99,    4.77,   10.11,   13.66,   15.94,   14.51,   11.91,    6.57,    2.06,    0.15,    6.38
33.25,75.25,T2M_MIN,1990,   -0.25,   -1.16,    0.19,    5.11,   12.06,   15.57,   16.43,   16.06,   13.29,    6.58,    3.81,    0.23,    7.37
33.25,75.25,T2M_MIN,1991,   -1.95,   -0.34,    3.20,    5.64,   11.13,   14.67,   16.59,   15.47,   12.31,    6.32,    2.74,    1.33,    7.30
33.25,75.25,T2M_MIN,1992,   -0.53,   -2.94,    1.18,    5.64,    9.16,   13.19,   15.53,   15.61,   11.61,    6.73,    3.64,    1.13,    6.69
33.25,75.25,T2M_MIN,1993,   -3.30,    1.65,    0.34,    6.12,   11.82,   14.38,   15.44,   14.59,   12.25,    6.38,    3.56,    1.52,    7.08
33.25,75.25,T2M_MIN,1994,   -1.33,   -2.59,    3.67,    5.28,   10.95,   15.56,   17.34,   16.53,   11.14,    6.06,    3.61,   -1.51,    7.12
33.25,75.25,T2M_MIN,1995,   -5.16,   -1.75,    1.26,    5.30,   11.26,   15.40,   16.51,   15.90,   11.44,    6.85,    2.79,   -0.94,    6.62
33.25,75.25,T2M_MIN,1996,   -3.73,   -0.74,    2.83,    6.67,   10.04,   14.68,   15.27,   15.06,   12.18,    6.48,    2.10,    0.15,    6.77
33.25,75.25,T2M_MIN,1997,   -2.21,   -2.13,    2.28,    5.92,    9.10,   14.33,   17.47,   15.11,   12.06,    6.17,    2.62,   -0.27,    6.75
33.25,75.25,T2M_MIN,1998,   -1.38,   -0.27,    1.82,    7.47,   11.79,   14.40,   17.29,   16.23,   13.73,    8.20,    4.29,    2.28,    8.03
33.25,75.25,T2M_MIN,1999,   -1.32,    0.58,    3.09,    8.13,   12.54,   14.59,   17.05,   15.88,   13.23,    7.33,    3.51,    1.86,    8.08
33.25,75.25,T2M_MIN,2000,   -1.71,   -3.16,    1.01,    7.96,   14.03,   15.46,   17.07,   15.51,   11.59,    7.84,    3.77,    1.22,    7.58
33.25,75.25,T2M_MIN,2001,   -1.03,   -0.06,    2.53,    7.15,   12.49,   15.02,   16.62,   15.36,   10.90,    7.65,    3.52,    1.30,    7.67
33.25,75.25,T2M_MIN,2002,   -0.34,   -1.09,    3.54,    8.29,   12.99,   15.18,   16.29,   16.16,   10.98,    7.33,    4.43,    1.25,    7.97
33.25,75.25,T2M_MIN,2003,    0.30,   -1.34,    1.00,    6.92,    9.46,   15.53,   16.73,   15.44,   12.77,    7.09,    3.09,    0.15,    7.31
33.25,75.25,T2M_MIN,2004,   -1.91,   -0.98,    4.75,    9.27,   11.12,   14.61,   16.13,   15.41,   12.68,    6.32,    3.75,    1.94,    7.78
33.25,75.25,T2M_MIN,2005,   -3.29,   -2.17,    3.29,    5.90,    9.73,   15.36,   16.61,   15.13,   13.54,    7.26,    2.53,    0.24,    7.06
33.25,75.25,T2M_MIN,2006,   -2.93,    2.54,    2.80,    6.83,   13.75,   14.69,   16.85,   15.79,   12.25,    8.18,    3.32,   -0.38,    7.84
33.25,75.25,T2M_MIN,2007,   -1.91,   -0.55,    1.19,    8.61,   11.92,   15.26,   16.42,   15.95,   13.32,    6.75,    4.37,   -0.01,    7.65
33.25,75.25,T2M_MIN,2008,   -4.52,   -3.80,    4.11,    6.56,   11.68,   16.06,   16.37,   15.46,   11.54,    7.88,    3.94,    1.56,    7.27
33.25,75.25,T2M_MIN,2009,   -0.47,   -0.50,    2.89,    6.84,   11.38,   14.01,   16.43,   15.94,   11.80,    6.98,    2.71,    0.42,    7.42
33.25,75.25,T2M_MIN,2010,    0.10,   -1.31,    4.73,    9.07,   11.95,   13.26,   16.27,   16.20,   12.38,    7.86,    4.26,    0.69,    8.01
33.25,75.25,T2M_MIN,2011,   -4.27,   -1.70,    2.27,    5.69,   12.23,   14.96,   16.14,   16.14,   12.97,    7.72,    4.61,   -0.03,    7.28
33.25,75.25,T2M_MIN,2012,   -5.30,   -2.95,    1.25,    6.93,   10.34,   14.56,   17.51,   17.01,   13.92,    7.80,    3.72,    0.59,    7.14
33.25,75.25,T2M_MIN,2013,   -2.81,   -0.20,    3.87,    8.18,   12.85,   16.82,   17.35,   16.28,   13.35,    9.97,    3.60,    0.82,    8.39
33.25,75.25,T2M_MIN,2014,   -1.89,   -0.74,    2.30,    6.86,   11.93,   16.29,   17.42,   16.06,   13.22,    8.44,    4.29,    1.27,    8.00
33.25,75.25,T2M_MIN,2015,    0.05,    1.06,    2.43,    8.02,   12.08,   14.49,   16.85,   15.98,   12.25,    8.42,    4.72,    0.22,    8.09
33.25,75.25,T2M_MIN,2016,   -0.37,    0.65,    4.25,    8.91,   13.42,   16.96,   17.12,   16.13,   14.01,    8.95,    5.74,    3.93,    9.16
33.25,75.25,T2M_MIN,2017,   -3.11,    0.03,    2.96,    8.43,   12.74,   14.93,   16.90,   16.10,   13.21,    9.00,    4.21,    0.49,    8.03
33.25,75.25,T2M_MIN,2018,   -0.36,    0.56,    3.82,    8.09,   11.16,   15.78,   16.68,   16.29,   12.92,    6.87,    3.19,   -0.89,    7.88
33.25,75.25,T2M_MIN,2019,   -4.30,   -2.95,    1.70,    8.20,   10.49,   14.51,   17.18,   16.26,   14.07,    7.86,    3.21,   -3.53,    6.94
33.25,75.25,T2M_MAX,1981,    6.99,    8.68,   12.41,   20.98,   26.33,   30.03,   26.19,   24.12,   23.79,   20.62,   15.03,   10.69,   18.86
33.25,75.25,T2M_MAX,1982,    8.47,    5.56,    8.84,   16.36,   19.22,   25.95,   28.05,   25.12,   25.38,   20.61,   15.06,    8.90,   17.35
33.25,75.25,T2M_MAX,1983,    7.55,    7.89,   11.61,   15.25,   21.37,   26.01,   27.07,   25.12,   24.15,   20.24,   16.66,   10.12,   17.80
33.25,75.25,T2M_MAX,1984,    6.98,    6.66,   17.39,   20.09,   28.63,   31.03,   25.40,   23.82,   21.07,   19.69,   14.31,    9.11,   18.71
33.25,75.25,T2M_MAX,1985,    6.87,   13.09,   17.88,   20.70,   26.14,   29.86,   26.12,   25.00,   25.51,   20.19,   15.40,   10.31,   19.78
33.25,75.25,T2M_MAX,1986,    7.76,    8.65,   11.77,   18.77,   23.40,   29.16,   26.64,   24.18,   23.31,   20.56,   14.75,    7.64,   18.09
33.25,75.25,T2M_MAX,1987,    8.53,    9.79,   14.04,   19.94,   20.34,   27.13,   29.79,   28.47,   27.65,   20.40,   17.96,   14.53,   19.93
33.25,75.25,T2M_MAX,1988,   10.10,   11.33,   13.42,   22.33,   28.70,   30.26,   26.25,   24.05,   24.25,   20.35,   16.88,   11.77,   19.98
33.25,75.25,T2M_MAX,1989,    7.14,    8.18,   13.46,   18.98,   25.80,   28.78,   27.95,   24.30,   25.54,   21.95,   14.92,    9.85,   18.96
33.25,75.25,T2M_MAX,1990,   10.49,    8.43,   11.68,   18.42,   26.21,   30.36,   27.93,   25.46,   24.00,   19.65,   16.29,    9.63,   19.10
33.25,75.25,T2M_MAX,1991,    8.05,    9.65,   16.01,   19.80,   26.64,   30.78,   30.09,   26.85,   24.68,   20.22,   14.75,   10.76,   19.91
33.25,75.25,T2M_MAX,1992,    8.05,    7.96,   11.50,   17.40,   22.85,   28.85,   27.06,   25.34,   22.37,   20.28,   16.03,   11.63,   18.30
33.25,75.25,T2M_MAX,1993,    6.85,   13.20,   11.79,   20.55,   27.70,   29.14,   25.17,   26.93,   24.91,   21.55,   17.50,   13.72,   19.94
33.25,75.25,T2M_MAX,1994,    7.97,    7.67,   16.61,   18.01,   25.49,   30.28,   27.17,   25.23,   22.29,   19.44,   16.16,    9.21,   18.85
33.25,75.25,T2M_MAX,1995,    5.78,    7.82,   12.21,   16.98,   24.85,   29.88,   26.55,   23.18,   22.43,   19.74,   16.05,    8.92,   17.91
33.25,75.25,T2M_MAX,1996,    6.64,    9.79,   13.56,   20.09,   23.61,   26.64,   26.74,   24.62,   24.57,   19.46,   14.88,   11.84,   18.55
