,1,2,3,4
1892,200.7,160.1,136.6,130.2
1893,155.2,128.9,118.3,77.6
1894,87.6,86.2,70.2,53.2
1896,109.9,101.7,87.1,85.9
1897,82.4,68.2,61.9,63.0
1898,62.6,53.5,49.7,38.8
1899,37.8,37.3,31.5,25.2
1901,20.5,22.9,25.7,31.7
1902,13.1,12.1,13.9,17.2
1903,10.0,6.7,4.4,4.5
1904,7.3,5.0,2.7,1.4
1906,11.6,11.3,11.7,10.3
1907,14.7,14.2,12.0,9.5
1908,19.8,15.4,11.9,8.3
1909,18.4,15.8,12.1,8.7
1911,0.8,0.5,0.4,0.5
1912,0.5,0.2,0.2,0.3
1913,0.5,0.1,0.1,0.1
1914,1.2,0.4,0.2,0.1
1916,53.0,58.2,58.9,51.1
1917,47.5,48.9,47.7,43.6
1918,31.6,28.2,20.3,24.5
1919,17.8,15.4,13.0,12.4
1921,32.3,34.3,33.4,31.2
1922,41.9,40.9,36.0,33.4
1923,50.7,44.3,42.0,35.1
1924,45.0,43.2,38.8,33.3
1926,35.7,38.6,40.3,40.6
1927,38.9,36.2,35.6,34.3
1928,40.8,35.2,34.0,27.8
1929,33.7,30.8,27.3,24.8
1931,73.6,78.3,80.6,72.1
1932,97.2,93.7,81.0,72.5
1933,113.2,96.7,84.3,64.0
1934,99.5,88.8,73.6,61.8
1936,48.3,49.1,50.7,43.0
1937,61.0,57.8,51.0,42.3
1938,64.9,53.1,41.7,32.5
1939,53.0,45.3,35.7,27.6
1941,13.1,16.2,20.8,22.7
1942,13.7,15.4,17.3,18.7
1943,14.6,13.0,12.8,11.9
1944,13.7,12.3,10.6,9.1
1946,79.8,76.6,74.0,71.0
1947,79.3,69.2,59.4,55.7
1948,76.6,61.4,48.6,37.8
1949,53.5,46.8,37.2,28.3
1951,215.5,195.1,159.5,153.7
1952,178.7,137.6,116.1,112.0
1953,148.2,116.9,103.7,69.4
1954,92.8,85.6,66.1,48.8
1956,378.2,342.7,280.0,262.0
1957,316.7,253.4,216.7,208.1
1958,248.6,205.6,177.8,135.1
1959,147.3,141.4,114.2,88.3
1961,103.2,109.0,104.7,108.3
1962,88.9,82.7,78.2,79.3
1963,73.6,63.2,54.6,42.5
1964,46.0,43.9,33.7,25.7
1966,17.4,18.7,21.3,20.3
1967,21.8,22.4,20.9,18.4
1968,29.8,25.1,22.5,16.8
1969,24.8,23.6,20.3,16.3
1971,18.3,18.9,16.1,13.4
1972,22.7,19.8,18.5,15.7
1973,19.7,16.6,13.4,14.6
1974,13.9,12.2,12.0,11.5
1976,3.3,2.8,2.8,2.8
1977,3.4,2.8,2.6,2.8
1978,6.7,3.4,3.1,3.1
1979,16.9,8.7,4.6,3.7
1981,65.4,70.8,70.3,66.8
1982,82.1,79.3,70.4,65.4
1983,95.5,81.3,73.1,61.1
1984,80.2,76.0,66.5,55.5
1986,34.5,32.0,28.6,25.0
1987,56.6,44.5,35.1,29.1
1988,78.4,59.8,47.2,32.5
1989,79.9,65.4,49.3,37.1
1991,58.1,66.9,72.4,65.9
1992,57.9,61.8,59.8,54.6
1993,51.1,44.9,36.7,31.7
1994,39.1,33.3,26.5,21.6
1996,30.0,28.8,28.6,23.8
1997,48.8,43.8,35.6,29.6
1998,68.3,55.6,48.2,33.5
1999,68.7,59.3,47.6,37.0
2001,24.9,23.5,22.7,20.0
2002,40.2,35.2,27.1,21.9
2003,55.0,43.9,34.6,23.0
2004,53.9,46.0,34.2,24.6
2006,49.4,46.0,43.6,41.7
2007,50.4,43.9,37.1,33.7
2008,47.0,37.9,28.5,21.6
2009,31.0,27.1,21.2,15.2
2011,152.5,154.5,138.3,144.1
2012,122.5,107.7,100.5,106.0
2013,90.3,79.4,72.7,59.7
2014,49.7,50.2,43.0,35.6
2016,256.4,230.8,187.6,175.6
2017,242.5,196.7,165.5,157.8
2018,203.3,175.1,157.0,113.4
2019,118.9,120.5,100.7,77.1
2021,41.5,32.1,23.4,20.2
2022,48.2,34.5,23.8,18.9
2023,52.2,37.7,27.9,15.1
2024,37.0,30.5,19.6,12.2
2026,7.2,5.3,4.2,2.9
2027,11.7,9.8,6.7,4.3
2028,17.5,13.1,9.7,5.9
2029,15.6,13.0,9.7,6.8
2031,2.6,1.8,1.1,0.8
2032,3.6,2.2,1.4,0.9
2033,4.3,2.8,1.9,1.2
2034,4.9,3.5,2.7,1.8
2036,33.0,37.2,40.0,37.9
2037,40.9,40.0,37.6,37.8
2038,46.1,39.9,36.7,33.7
2039,41.0,36.7,32.2,30.6
2041,137.3,144.9,136.5,120.8
2042,150.6,149.5,132.1,113.8
2043,140.1,123.6,106.5,93.6
2044,96.9,93.3,83.6,71.7
2046,104.8,103.9,94.5,81.7
2047,112.1,100.9,90.1,71.9
2048,95.6,79.8,60.0,50.6
2049,65.2,55.5,44.8,36.9
2051,56.1,56.2,55.2,47.8
2052,78.7,73.3,60.2,51.8
2053,95.4,81.5,72.5,51.5
2054,82.0,72.6,61.2,51.6
2056,61.0,69.6,77.2,67.5
2057,62.7,66.5,66.5,60.1
2058,61.4,54.0,49.6,40.6
2059,52.3,46.7,39.1,32.6
2061,26.2,29.3,32.0,30.0
2062,40.6,43.2,40.5,38.0
2063,51.7,49.3,48.5,43.1
2064,49.2,51.0,46.9,42.8
2066,44.7,37.8,32.8,29.2
2067,55.6,43.5,32.6,28.1
2068,70.0,53.1,40.3,26.1
2069,58.9,49.8,37.4,25.8
2071,118.4,110.7,94.6,95.1
2072,95.1,72.5,63.0,63.1
2073,86.6,65.3,55.1,34.8
2074,63.1,55.1,39.5,26.6
2076,187.7,174.7,149.6,147.1
2077,137.5,112.7,101.7,102.2
2078,100.9,84.4,76.8,58.1
2079,58.7,57.0,46.6,36.3
2081,87.4,81.3,70.9,69.1
2082,90.8,74.9,62.0,58.4
2083,87.4,71.0,61.7,40.8
2084,57.1,53.5,40.1,29.5
2086,20.1,20.1,20.9,18.3
2087,32.0,31.2,26.0,21.2
2088,47.9,39.6,34.3,24.4
2089,41.2,38.0,32.0,25.5
2091,34.4,38.7,35.8,31.9
2092,40.1,35.9,36.2,33.2
2093,40.4,33.2,29.3,29.1
2094,38.1,32.1,29.7,26.0
2096,12.2,15.4,18.4,19.0
2097,11.8,13.0,14.5,16.6
2098,12.7,11.2,10.8,12.3
2099,12.3,10.7,9.6,9.8
2101,25.3,24.5,22.3,19.5
2102,34.4,30.3,25.3,21.8
2103,45.3,36.2,29.7,24.0
2104,38.7,34.7,29.4,24.7
2106,115.1,116.9,108.9,96.8
2107,133.0,124.4,111.9,93.7
2108,116.9,105.7,89.6,80.6
2109,79.8,75.2,66.9,61.6
2111,100.9,105.7,105.3,89.9
2112,140.1,138.5,120.6,103.5
2113,163.3,147.1,123.2,102.6
2114,134.1,127.7,114.0,103.4
2116,56.8,60.4,64.3,55.6
2117,76.6,76.9,70.1,61.3
2118,83.0,73.6,64.6,55.7
2119,65.8,60.5,52.4,45.4
2121,8.1,10.2,13.8,16.3
2122,10.0,10.1,11.7,14.4
2123,23.2,17.7,17.9,11.4
2124,31.9,26.6,19.5,13.1
2126,157.1,152.3,144.6,134.0
2127,152.4,139.5,119.4,108.4
2128,113.2,100.4,84.4,70.7
2129,49.0,46.5,40.1,33.5
2131,189.1,188.3,166.0,170.9
2132,169.4,143.6,129.1,135.0
2133,136.5,116.5,106.6,84.4
2134,77.9,76.9,64.5,52.8
2136,119.5,105.3,86.3,81.9
2137,85.8,68.1,59.5,56.4
2138,56.4,45.5,36.6,29.0
2139,29.4,27.1,21.4,16.2
2141,48.5,48.7,45.3,45.8
2142,38.9,35.2,32.6,31.4
2143,32.8,24.2,18.8,14.3
2144,29.8,21.2,12.4,8.1
2146,35.0,36.0,37.6,32.3
2147,39.5,41.7,38.1,30.4
2148,38.3,33.6,26.4,25.0
2149,23.2,22.7,20.8,18.9
2151,14.1,13.6,11.2,9.1
2152,21.7,17.7,15.2,12.7
2153,26.0,22.1,21.3,16.9
2154,26.2,23.7,23.1,19.7
2156,43.1,45.5,45.1,39.1
2157,47.1,44.6,40.1,36.5
2158,45.0,37.7,30.4,28.3
2159,37.2,31.8,26.4,23.9
2161,27.1,28.6,28.5,27.3
2162,32.1,31.2,28.8,27.4
2163,40.9,34.4,29.7,26.8
2164,44.4,43.2,39.7,34.4
2166,181.8,187.1,174.8,155.1
2167,191.2,184.7,166.6,138.9
2168,131.2,125.2,111.6,104.1
2169,67.8,64.9,58.1,54.7
2171,50.4,52.8,53.5,46.7
2172,66.7,66.5,59.0,51.9
2173,75.2,68.2,57.3,50.0
2174,62.1,59.2,53.8,49.9
2176,99.9,107.1,112.3,94.5
2177,127.7,128.2,114.0,96.5
2178,125.9,110.3,101.3,76.7
2179,103.1,93.2,77.1,60.1
2181,22.5,25.8,29.2,28.2
2182,29.7,31.5,30.8,29.4
2183,38.3,34.3,31.9,27.1
2184,40.6,38.0,32.8,27.9
2186,34.5,36.4,39.0,41.2
2187,30.6,30.0,29.5,31.8
2188,26.2,23.1,20.3,20.5
2189,16.8,15.6,13.9,12.0
2191,340.9,313.7,252.9,236.8
2192,283.0,235.6,200.8,187.3
2193,189.5,165.9,133.8,114.2
2194,94.0,94.5,80.0,66.6
2196,28.8,29.4,32.0,40.3
2197,13.3,12.4,15.9,23.4
2198,7.7,5.2,6.1,9.5
2199,5.4,3.4,2.5,2.2
2201,61.2,63.8,62.7,67.8
2202,55.8,50.4,47.9,51.4
2203,55.5,44.7,40.0,30.8
2204,58.9,58.3,45.5,31.3
2206,37.9,38.9,41.1,36.1
2207,51.5,52.6,47.5,39.0
2208,66.9,58.1,47.7,41.2
2209,52.5,52.3,48.2,42.9
2211,2.7,2.5,2.2,2.0
2212,3.2,2.4,2.3,2.1
2213,6.5,3.8,3.4,2.2
2214,10.6,7.0,4.8,3.3
2216,45.8,49.3,50.4,45.5
2217,51.0,49.1,44.4,43.0
2218,45.0,39.7,35.9,34.5
2219,29.3,26.1,22.6,21.6
2221,109.7,122.2,122.1,114.9
2222,120.5,121.3,112.1,104.0
2223,125.0,107.3,94.8,84.9
2224,101.5,94.7,81.9,69.4
2226,65.0,67.9,66.0,61.1
2227,68.0,63.1,59.4,51.7
2228,65.0,55.6,49.3,39.0
2229,55.3,49.0,40.9,34.5
2231,42.1,39.4,36.4,30.3
2232,62.5,54.4,41.5,33.6
2233,81.8,65.6,54.3,35.0
2234,75.2,63.6,49.3,38.0
2236,46.5,48.0,49.7,42.0
2237,67.3,65.5,57.4,48.7
2238,80.5,70.6,62.3,47.3
2239,72.1,67.3,58.0,47.1
2241,9.0,8.7,9.2,8.8
2242,11.9,10.9,9.5,8.7
2243,16.3,13.7,12.8,9.2
2244,18.2,16.2,13.3,10.6
2246,132.7,129.6,123.8,114.2
2247,122.5,113.1,101.1,92.4
2248,101.7,87.6,69.6,59.9
2249,61.8,58.7,50.7,40.9
2251,82.9,79.3,71.2,76.3
2252,77.4,56.5,50.4,54.6
2253,129.6,86.3,74.3,33.5
2254,124.0,104.7,70.0,41.1
2256,152.3,137.5,116.4,114.9
2257,133.4,103.9,90.8,90.9
2258,117.1,94.2,78.9,60.1
2259,68.4,66.3,53.7,41.3
2261,12.3,10.8,10.1,11.1
2262,10.1,8.1,7.7,8.3
2263,13.1,8.4,7.2,5.5
2264,20.7,17.9,12.6,8.2
2266,30.1,30.3,31.3,26.8
2267,36.9,37.5,32.8,25.9
2268,41.1,36.0,30.2,23.7
2269,23.8,23.4,21.0,18.5
2271,1.0,1.2,1.6,2.1
2272,0.4,0.4,0.9,1.6
2273,0.4,0.1,0.3,0.9
2274,1.4,0.9,0.9,0.7
2276,9.4,8.7,8.2,7.0
2277,12.2,10.2,8.6,7.8
2278,20.2,15.3,13.1,8.9
2279,22.5,18.2,14.3,12.0
2281,47.7,48.6,45.5,41.0
2282,62.7,57.8,49.8,44.0
2283,86.2,69.0,58.4,46.1
2284,79.4,72.0,60.2,49.0
2286,143.7,143.2,130.7,113.7
2287,174.5,156.8,136.3,110.9
2288,163.7,143.5,121.7,96.7
2289,111.0,102.0,87.3,76.5
2291,95.5,106.1,111.9,100.7
2292,119.9,122.4,110.7,101.0
2293,126.0,114.4,102.0,84.5
2294,95.7,90.2,79.5,70.5
2296,32.2,34.8,38.3,34.3
2297,43.2,43.7,41.3,37.9
2298,50.9,45.5,40.7,35.5
2299,45.0,43.2,39.4,34.9
2301,13.2,13.0,13.0,11.3
2302,18.5,17.5,15.2,12.6
2303,27.6,23.4,21.2,13.3
2304,29.2,27.4,23.3,18.3
2306,58.0,56.8,55.9,54.5
2307,53.5,48.7,42.7,40.9
2308,44.2,36.9,32.3,24.3
2309,25.5,21.4,15.7,10.8
2311,142.0,134.9,117.0,120.3
2312,123.3,97.5,85.8,88.2
2313,118.0,89.9,75.9,51.4
2314,80.5,72.7,54.2,37.8
2316,92.2,79.6,64.8,61.7
2317,75.0,56.0,47.4,45.7
2318,76.7,58.0,49.5,28.6
2319,55.5,50.2,36.9,24.1
2321,45.1,44.5,41.5,43.0
2322,38.3,33.7,30.5,30.9
2323,29.1,25.1,22.5,16.8
2324,12.4,11.8,9.3,7.4
2326,23.3,23.2,24.0,20.6
2327,31.6,31.7,28.1,22.6
2328,42.1,35.8,29.2,24.3
2329,37.2,36.7,33.5,28.9
2331,0.7,0.3,0.2,0.2
2332,0.5,0.1,0.0,0.0
2333,2.2,1.1,1.0,0.1
2334,5.6,4.1,3.4,2.3
2336,1.5,0.6,0.4,0.4
2337,0.7,0.1,0.0,0.0
2338,1.0,0.2,0.1,0.0
2339,2.7,1.2,0.5,0.3
2341,91.9,92.2,82.8,70.2
2342,107.0,100.9,83.4,68.4
2343,95.5,83.9,71.5,60.1
2344,54.5,52.5,46.7,40.6
2346,48.3,52.3,52.4,49.8
2347,46.2,45.7,45.5,41.7
2348,37.0,32.2,25.8,28.0
2349,26.6,22.6,18.2,15.3
2351,54.9,55.9,56.1,50.0
2352,78.4,72.7,59.7,52.4
2353,94.6,81.3,74.5,49.5
2354,76.0,69.5,58.8,48.9
2356,41.5,44.3,48.8,44.5
2357,61.7,59.4,53.4,49.2
2358,80.0,69.1,64.0,47.2
2359,72.9,67.7,58.7,48.8
2361,23.4,25.1,27.0,25.4
2362,38.4,36.8,32.3,29.2
2363,57.4,49.9,46.6,31.5
2364,59.6,55.4,46.6,37.8
2366,155.0,146.9,137.4,126.4
2367,165.3,149.1,126.0,114.4
2368,153.2,133.5,117.0,91.2
2369,99.2,96.4,85.7,71.9
2371,82.1,85.5,80.8,89.0
2372,50.7,47.1,48.1,56.1
2373,32.2,27.8,27.5,25.0
2374,30.2,28.8,23.5,17.5
2376,235.1,209.1,170.8,161.6
2377,199.4,157.1,132.8,127.1
2378,162.5,134.6,118.9,82.1
2379,95.1,92.4,74.6,56.8
2381,71.8,75.0,72.0,74.2
2382,68.7,62.1,59.1,61.0
2383,76.2,64.4,56.6,40.2
2384,60.5,58.8,46.2,35.1
2386,8.0,6.2,5.3,4.4
2387,12.7,10.5,7.0,4.9
2388,19.8,15.2,14.1,7.0
2389,19.3,16.8,13.3,9.8
2391,4.0,4.0,3.5,3.1
2392,5.5,4.4,4.2,3.8
2393,7.6,6.1,5.5,4.6
2394,8.6,7.2,6.9,6.2
2396,4.8,5.3,6.5,7.4
2397,5.5,4.6,4.9,6.3
2398,12.5,8.5,7.3,5.3
2399,19.9,14.9,10.8,8.1
2401,66.8,71.2,68.3,62.0
2402,70.8,69.4,62.3,55.0
2403,67.8,57.2,47.7,42.3
2404,52.4,47.9,40.5,33.3
2406,38.7,38.8,37.4,35.5
2407,49.1,43.2,38.7,34.8
2408,56.4,46.9,41.7,33.5
2409,49.6,43.3,36.2,31.7
2411,61.1,61.9,60.3,51.2
2412,88.0,84.5,69.6,59.0
2413,103.9,92.6,85.2,60.2
2414,85.7,82.4,71.8,61.0
2416,40.0,41.8,43.9,38.1
2417,66.5,65.8,58.3,52.7
2418,89.1,79.2,73.9,62.1
2419,85.8,81.0,72.3,63.6
2421,34.0,40.0,45.7,44.1
2422,42.2,47.5,47.9,45.5
2423,44.2,42.5,40.3,39.3
2424,38.9,37.1,34.7,32.4
2426,52.2,52.4,52.4,51.2
2427,43.3,40.8,38.4,36.6
2428,32.3,26.7,18.3,17.9
2429,21.2,18.6,14.5,10.5
2431,206.9,189.6,155.7,150.7
2432,175.1,138.1,116.3,112.3
2433,139.9,114.2,100.2,68.9
2434,80.5,77.3,61.5,46.6
2436,90.6,84.8,76.0,79.0
2437,58.0,47.8,46.1,48.6
2438,39.8,32.0,28.6,22.1
2439,22.4,20.8,16.7,12.5
2441,157.0,158.9,146.0,145.1
2442,151.6,137.3,124.4,124.7
2443,136.9,121.8,115.1,87.4
2444,87.6,90.2,74.9,61.1
2446,8.1,9.7,12.4,12.9
2447,6.7,7.7,8.8,8.9
2448,7.0,5.5,4.7,4.5
2449,6.4,5.1,3.9,3.0
2451,10.7,10.4,8.8,7.6
2452,15.5,12.3,10.7,9.5
2453,18.5,14.7,13.6,11.8
2454,18.1,15.4,14.5,12.8
2456,35.8,35.6,34.0,29.2
2457,44.4,39.4,33.1,29.7
2458,49.6,40.0,32.7,27.6
2459,44.1,38.9,31.6,27.6
2461,74.1,78.6,75.9,70.1
2462,88.1,87.7,79.0,71.9
2463,91.6,81.0,68.0,69.4
2464,70.2,68.1,62.6,57.7
2466,135.8,140.5,134.2,122.5
2467,167.5,153.1,137.2,118.5
2468,174.4,152.8,137.7,104.5
2469,141.7,132.3,114.9,100.0
2471,42.2,43.9,43.8,37.4
2472,50.9,49.2,43.0,36.6
2473,54.3,45.1,34.4,29.2
2474,47.1,40.3,32.1,25.4
2476,82.3,88.4,92.4,76.9
2477,103.5,108.0,101.2,85.6
2478,101.0,92.5,76.6,75.2
2479,74.3,71.5,64.9,58.6
2481,46.1,51.2,54.9,49.8
2482,61.9,66.0,62.3,54.9
2483,68.4,64.6,58.6,51.7
2484,64.2,65.5,61.4,55.9
2486,74.7,65.8,58.3,52.5
2487,85.2,71.2,54.5,47.1
2488,89.2,72.9,64.3,40.9
2489,71.9,65.2,53.4,40.0
2491,214.9,204.1,173.4,172.8
2492,186.0,151.8,132.6,132.3
2493,150.9,125.7,111.9,79.1
2494,90.8,87.1,69.5,53.5
2496,262.0,249.6,214.2,208.5
2497,189.4,163.5,152.7,153.2
2498,125.2,108.8,90.9,84.0
2499,65.4,65.8,56.0,46.1
2501,69.5,78.2,79.3,85.0
2502,50.5,52.4,55.8,61.4
2503,35.0,33.0,29.9,31.3
2504,22.6,22.0,17.8,15.2
2506,16.9,16.2,16.2,13.7
2507,23.2,22.1,18.2,14.2
2508,32.5,26.6,23.1,15.3
2509,27.5,25.1,20.8,16.5
2511,6.7,6.5,5.5,4.6
2512,9.8,7.9,7.0,6.1
2513,12.7,10.2,9.5,7.5
2514,14.3,12.1,11.5,10.2
2516,56.7,62.6,63.5,55.6
2517,54.9,56.5,54.0,51.2
2518,41.6,37.2,29.1,37.2
2519,26.4,23.1,19.8,19.0
2521,78.3,82.2,79.7,74.5
2522,84.3,78.4,68.7,61.2
2523,83.9,66.2,51.1,42.6
2524,62.9,55.0,43.1,32.7
2526,13.7,11.8,10.6,9.8
2527,15.9,12.4,10.4,9.0
2528,20.2,15.3,13.1,9.3
2529,21.3,17.0,13.0,10.4
2531,41.2,40.9,40.9,36.9
2532,58.4,52.4,42.7,37.9
2533,76.3,61.4,51.9,36.6
2534,74.1,62.8,49.2,39.1
2536,45.6,48.5,52.2,45.6
2537,59.2,56.7,51.0,44.4
2538,69.4,56.8,46.9,34.9
2539,63.6,54.0,42.3,32.2
2541,39.2,40.6,41.7,37.4
2542,53.1,50.9,44.1,37.5
2543,64.1,55.7,50.1,36.2
2544,58.6,57.8,48.1,38.7
2546,60.6,57.6,53.8,48.7
2547,51.5,47.7,42.8,37.9
2548,36.8,31.6,23.3,21.8
2549,19.3,19.0,16.3,13.1
2551,124.5,115.9,98.4,98.4
2552,87.9,70.3,62.8,62.0
2553,60.6,48.2,40.9,29.0
2554,32.6,31.1,23.7,17.4
2556,209.9,162.0,121.3,112.8
2557,191.6,128.7,92.2,79.5
2558,161.3,116.0,83.0,47.8
2559,93.1,84.3,56.6,34.8
2561,71.0,74.3,73.0,79.2
2562,76.4,68.8,63.6,69.0
2563,77.8,67.0,62.9,49.6
2564,53.2,54.7,43.8,35.3
2566,3.7,1.9,1.0,0.5
2567,9.2,4.9,1.7,0.6
2568,20.4,11.5,4.8,1.0
2569,22.7,16.0,8.8,3.6
2571,3.3,2.2,1.3,0.9
2572,6.1,3.3,1.8,1.1
2573,9.6,5.7,3.3,1.6
2574,11.3,7.3,4.9,2.7
2576,8.5,7.9,7.7,6.8
2577,10.1,7.9,6.6,6.3
2578,15.0,10.8,9.4,6.8
2579,17.9,12.8,9.9,8.4
2581,84.6,96.4,97.8,92.5
2582,90.7,94.4,90.6,86.4
2583,91.9,80.7,70.1,70.7
2584,72.0,69.0,62.0,55.2
2586,105.2,105.4,97.1,85.4
2587,126.6,114.1,100.2,82.7
2588,123.1,106.3,90.0,71.8
2589,89.9,82.6,70.6,60.7
2591,63.0,72.7,80.7,77.2
2592,72.3,76.6,72.9,71.4
2593,66.1,62.0,57.8,52.7
2594,55.4,55.8,52.6,46.7
2596,119.1,133.0,143.5,123.0
2597,138.8,148.1,137.9,121.0
2598,119.6,110.6,106.3,89.3
2599,89.2,81.7,69.0,56.3
2601,12.1,12.9,14.3,14.1
2602,17.7,17.3,16.5,15.7
2603,25.4,22.1,19.7,16.3
2604,25.9,24.4,21.5,18.7
2606,76.0,73.0,69.8,65.7
2607,77.5,71.8,63.3,59.1
2608,68.3,60.4,49.1,45.8
2609,42.9,41.9,38.3,34.0
2611,148.0,133.5,107.3,101.2
2612,120.6,96.8,81.4,76.1
2613,82.5,68.7,56.1,44.1
2614,40.1,37.7,30.3,24.1
2616,315.0,277.7,222.6,205.6
2617,259.7,212.0,181.5,169.3
2618,180.7,158.8,126.5,112.6
2619,91.7,95.0,83.1,70.0
2621,90.6,89.7,82.0,81.4
2622,94.4,78.5,68.8,67.3
2623,106.3,84.9,74.7,45.4
2624,84.0,79.8,60.4,43.5
2626,3.1,3.0,3.6,3.9
2627,4.5,3.4,3.1,3.3
2628,14.9,10.2,9.7,3.5
2629,23.0,19.5,14.5,9.6
2631,14.0,14.4,12.7,11.0
2632,22.4,17.8,16.4,14.5
2633,31.7,24.9,21.5,17.7
2634,32.3,27.7,26.2,22.6
2636,38.6,39.8,39.0,34.1
2637,44.7,42.5,37.5,34.7
2638,44.1,38.2,33.6,31.5
2639,37.2,33.0,28.8,27.5
2641,127.3,136.7,131.0,117.6
2642,132.8,133.6,121.2,104.8
2643,114.5,101.2,82.7,76.1
2644,74.3,72.1,63.5,53.5
2646,33.0,29.2,24.2,19.9
2647,51.6,43.1,34.0,26.6
2648,64.2,53.8,46.9,32.1
2649,57.2,51.2,42.6,34.7
2651,79.5,81.8,81.3,70.8
2652,117.2,111.8,93.3,82.0
2653,143.7,125.6,112.0,84.3
2654,122.6,117.0,99.9,85.4
2656,104.0,107.3,107.3,84.9
2657,125.0,125.3,112.9,89.3
2658,112.4,99.0,76.5,67.5
2659,75.2,71.3,60.6,50.3
2661,34.6,36.9,38.2,33.9
2662,52.9,54.1,47.9,41.6
2663,65.1,60.5,57.1,45.2
2664,58.8,59.2,52.5,45.1
2666,110.0,106.3,100.6,93.3
2667,128.3,118.9,102.5,96.3
2668,128.0,114.1,99.7,83.2
2669,86.5,85.2,76.9,64.6
2671,175.7,173.1,151.8,155.8
2672,150.9,127.8,115.3,119.4
2673,117.4,99.1,86.2,70.6
2674,67.2,65.3,53.3,42.8
2676,172.5,148.0,117.7,109.7
2677,149.5,115.6,94.6,86.8
2678,116.6,94.7,77.5,53.9
2679,65.8,63.2,48.7,34.7
2681,111.2,112.9,105.2,106.8
2682,107.7,96.8,87.8,87.4
2683,96.1,82.7,73.2,54.9
2684,60.3,59.5,47.1,36.4
2686,25.6,30.6,36.6,35.8
2687,31.6,36.8,37.2,34.6
2688,39.9,37.0,35.1,31.9
2689,32.9,33.2,31.2,28.3
2691,2.7,2.3,1.9,1.7
2692,3.1,2.2,1.9,1.7
2693,5.0,3.5,2.6,1.9
2694,9.3,7.1,5.7,3.9
2696,13.8,14.2,14.1,12.4
2697,19.9,19.1,16.8,16.2
2698,25.2,22.3,21.4,19.3
2699,24.2,21.8,19.7,19.5
2701,17.5,16.9,15.8,14.7
2702,24.8,19.8,15.9,14.6
2703,40.9,28.8,21.8,15.9
2704,44.3,36.1,26.4,18.7
2706,53.5,49.1,43.4,38.2
2707,72.2,58.2,46.5,37.1
2708,83.0,65.4,52.0,35.0
2709,69.5,59.0,45.5,35.1
2711,40.0,39.3,38.0,32.3
2712,52.7,47.7,39.0,32.6
2713,62.8,51.5,42.6,29.3
2714,54.4,46.4,36.8,29.1
2716,22.3,24.2,27.5,25.7
2717,25.1,24.9,24.6,23.2
2718,27.4,22.7,19.0,16.2
2719,25.3,21.8,17.5,13.8
2721,26.1,29.9,33.7,32.3
2722,30.2,32.0,31.7,29.1
2723,31.5,27.6,22.4,20.0
2724,27.7,24.7,19.7,15.6
2726,73.3,73.5,72.8,69.9
2727,64.2,61.0,56.6,54.4
2728,51.7,45.4,38.8,34.7
2729,31.3,29.3,26.4,22.8
2731,134.7,130.3,114.6,118.0
2732,107.7,84.7,75.5,77.4
2733,87.8,65.6,50.8,37.2
2734,54.0,45.8,32.1,22.2
2736,144.8,128.3,103.8,96.0
2737,97.6,79.2,70.2,64.9
2738,59.3,48.9,38.7,31.1
2739,28.3,26.6,21.3,16.1
2741,25.7,24.2,22.3,23.5
2742,27.6,23.6,20.8,21.6
2743,29.4,24.6,22.6,16.6
2744,21.5,20.5,15.9,12.3
2746,41.6,48.2,56.6,54.1
2747,36.8,43.6,46.2,41.1
2748,28.9,26.5,20.8,22.2
2749,16.4,15.1,13.4,11.5
2751,17.2,17.7,15.8,14.4
2752,24.2,19.4,17.6,16.0
2753,28.5,22.4,20.3,17.3
2754,26.8,22.6,20.6,17.8
2756,34.4,37.6,39.0,35.4
2757,36.7,34.5,32.2,31.1
2758,39.2,31.8,26.6,23.5
2759,35.9,29.4,23.4,20.6
2761,33.0,34.9,34.0,31.7
2762,37.4,36.2,32.5,29.5
2763,41.0,33.8,27.9,24.6
2764,35.5,30.4,25.2,20.3
2766,59.9,54.6,47.2,40.5
2767,80.5,66.7,53.3,41.6
2768,86.6,70.9,56.9,39.7
2769,67.9,59.5,47.3,37.5
2771,37.8,39.6,42.1,40.0
2772,50.3,47.4,41.0,37.9
2773,59.4,50.2,43.5,31.8
2774,50.0,44.4,36.4,29.8
2776,10.2,9.6,10.0,8.9
2777,16.1,14.8,12.9,11.7
2778,22.9,19.2,17.7,13.8
2779,23.6,22.8,19.4,15.9
2781,31.3,34.9,38.1,36.0
2782,48.9,51.6,47.5,44.0
2783,62.5,59.7,59.5,49.2
2784,58.5,59.1,54.2,48.6
2786,63.4,57.9,53.2,49.0
2787,80.0,69.8,56.8,52.7
2788,87.4,75.2,66.7,50.3
2789,61.3,59.8,52.5,42.8
2791,131.1,116.0,95.7,94.4
2792,144.3,100.8,77.6,75.3
2793,150.2,111.1,92.1,50.4
2794,98.4,87.4,63.6,42.7
2796,234.1,217.8,179.1,165.8
2797,201.7,164.3,141.0,130.5
2798,153.3,129.4,112.0,81.7
2799,81.6,78.5,63.1,48.3
2801,135.7,157.7,158.8,165.1
2802,119.0,118.9,117.2,118.3
2803,92.9,84.5,80.4,62.1
2804,50.7,49.9,39.7,31.2
2806,31.2,33.6,35.8,31.6
2807,38.7,42.4,38.7,30.7
2808,41.5,37.1,33.0,27.2
2809,27.5,26.2,23.1,20.0
2811,1.6,0.9,0.4,0.3
