,1,2,3
1167,17.9,12.7,10.4
1168,12.7,10.9,10.1
1169,6.5,7.5,4.8
1171,24.6,21.6,17.8
1172,20.1,15.9,14.2
1173,15.1,14.1,13.7
1174,9.7,11.0,8.7
1176,23.5,20.7,17.0
1177,19.3,15.1,13.5
1178,14.2,13.3,13.0
1179,8.9,10.1,8.0
1181,21.5,18.1,13.8
1182,16.6,12.1,10.1
1183,11.4,10.0,9.1
1184,5.7,6.6,4.2
1186,15.4,12.6,8.8
1187,11.5,7.6,5.4
1188,7.8,5.8,4.6
1189,1.9,2.6,0.0
1191,8.7,6.4,3.2
1192,5.8,2.4,0.2
1193,2.2,0.3,-1.1
1194,-3.8,-3.2,-6.0
1196,3.8,2.0,-0.7
1197,1.5,-1.5,-3.6
1198,-2.2,-4.1,-5.2
1199,-8.3,-7.8,-10.4
1201,4.0,2.1,-1.2
1202,1.5,-2.0,-4.4
1203,-2.3,-3.9,-5.0
1204,-8.7,-8.0,-10.9
1206,4.6,2.1,-1.8
1207,1.4,-3.0,-5.5
1208,-3.0,-4.8,-5.7
1209,-9.5,-8.7,-11.6
1211,12.6,10.0,6.2
1212,8.4,4.4,2.5
1213,3.2,2.0,1.1
1214,-3.4,-2.2,-4.8
1216,17.8,14.9,10.9
1217,13.5,9.3,7.0
1218,8.8,7.2,6.3
1219,2.4,3.6,0.9
1221,21.8,18.6,13.9
1222,17.3,12.3,9.7
1223,11.6,9.8,8.6
1224,4.7,5.7,2.7
1226,23.8,20.2,15.4
1227,19.0,13.8,11.5
1228,13.3,11.7,10.8
1229,7.0,7.9,5.3
1231,24.9,22.1,18.1
1232,20.6,16.3,14.6
1233,15.3,14.5,14.4
1234,9.8,11.2,8.9
1236,23.3,20.4,16.8
1237,19.1,14.9,13.2
1238,14.0,13.2,12.9
1239,8.7,10.0,8.0
1241,20.4,17.3,13.0
1242,15.9,11.4,9.4
1243,11.0,9.4,8.7
1244,5.3,6.3,4.0
1246,13.7,10.9,7.0
1247,9.9,6.0,3.7
1248,6.3,4.2,3.2
1249,0.4,1.2,-1.5
1251,8.3,5.9,2.7
1252,5.6,2.1,-0.3
1253,2.6,0.5,-1.0
1254,-3.3,-2.8,-5.5
1256,5.4,3.6,0.7
1257,3.3,0.3,-2.1
1258,0.5,-1.5,-2.9
1259,-5.4,-5.0,-7.7
1261,3.7,1.8,-1.5
1262,1.3,-2.3,-4.6
1263,-2.1,-4.1,-5.4
1264,-8.4,-7.8,-10.7
1266,7.3,4.9,1.2
1267,3.9,-0.3,-2.6
1268,-0.5,-2.2,-3.3
1269,-7.0,-6.1,-9.0
1271,11.8,9.1,5.4
1272,7.9,3.8,1.8
1273,3.6,2.0,1.3
1274,-2.6,-1.5,-4.1
1276,16.3,13.3,9.2
1277,12.1,7.8,5.4
1278,7.6,5.9,5.2
1279,1.3,2.4,-0.3
1281,20.3,17.0,12.3
1282,15.9,10.8,8.1
1283,10.7,8.7,7.5
1284,3.9,5.0,1.9
1286,23.8,20.2,15.4
1287,19.1,13.9,11.6
1288,13.6,11.8,11.1
1289,7.4,8.4,5.7
1291,24.9,22.1,18.2
1292,20.5,16.3,14.6
1293,15.5,14.6,14.2
1294,9.9,11.3,9.0
1296,24.2,21.3,17.6
1297,19.9,15.8,14.1
1298,15.1,14.1,13.7
1299,9.9,11.1,8.9
1301,20.6,17.4,13.1
1302,16.0,11.5,9.5
1303,11.3,9.6,8.8
1304,5.6,6.5,4.2
1306,13.9,11.0,7.2
1307,10.1,6.2,3.9
1308,6.6,4.5,3.4
1309,0.9,1.6,-1.1
1311,7.9,5.6,2.4
1312,5.3,1.8,-0.6
1313,2.8,0.5,-1.1
1314,-2.9,-2.4,-5.3
1316,4.5,2.6,-0.2
1317,2.6,-0.6,-2.9
1318,0.2,-2.1,-3.3
1319,-5.6,-5.2,-8.0
1321,3.8,1.9,-1.3
1322,1.3,-2.2,-4.6
1323,-2.3,-4.1,-5.2
1324,-8.6,-7.9,-10.8
1326,5.4,2.9,-0.9
1327,2.1,-2.1,-4.6
1328,-2.2,-4.0,-5.1
1329,-8.7,-7.8,-10.7
1331,11.3,8.6,4.8
1332,7.3,3.3,1.2
1333,2.9,1.3,0.6
1334,-3.4,-2.2,-4.9
1336,16.5,13.7,9.6
1337,12.3,8.0,5.8
1338,7.4,5.8,5.1
1339,1.0,2.1,-0.5
1341,19.6,16.4,11.6
1342,15.2,10.1,7.5
1343,10.2,8.1,6.9
1344,3.5,4.5,1.5
1346,24.9,21.3,16.6
1347,20.1,14.9,12.7
1348,14.7,13.0,12.1
1349,8.4,9.5,6.7
1351,23.7,20.9,17.0
1352,19.3,15.1,13.4
1353,14.2,13.4,13.2
1354,8.8,10.1,7.8
1356,23.2,20.4,16.7
1357,19.1,14.9,13.2
1358,14.6,13.5,13.2
1359,9.5,10.8,8.6
1361,20.1,16.9,12.7
1362,15.3,10.9,9.0
1363,10.3,8.9,8.0
1364,4.4,5.4,3.1
1366,13.6,10.8,7.0
1367,9.8,5.9,3.7
1368,6.2,4.1,3.0
1369,0.3,1.1,-1.6
1371,7.3,5.1,1.9
1372,4.6,1.2,-1.1
1373,1.7,-0.5,-1.9
1374,-4.4,-3.8,-6.5
1376,3.6,1.9,-0.8
1377,1.5,-1.6,-3.8
1378,-1.8,-3.8,-5.1
1379,-7.9,-7.4,-10.1
1381,3.0,1.1,-2.1
1382,0.6,-3.0,-5.4
1383,-2.9,-4.9,-6.0
1384,-9.3,-8.6,-11.5
1386,6.0,3.5,-0.3
1387,2.8,-1.5,-4.0
1388,-1.4,-3.2,-4.2
1389,-8.0,-7.0,-9.9
1391,11.8,9.1,5.3
1392,7.8,3.7,1.6
1393,3.2,1.6,1.0
1394,-3.1,-2.0,-4.7
1396,16.1,13.2,9.1
1397,11.9,7.6,5.3
1398,7.2,5.6,5.0
1399,0.9,2.0,-0.6
1401,17.2,13.9,9.1
1402,12.7,7.6,4.9
1403,7.5,5.4,4.4
1404,0.8,1.8,-1.3
1406,24.6,21.0,16.3
1407,19.8,14.6,12.4
1408,14.2,12.6,12.0
1409,7.8,8.9,6.3
1411,25.4,22.5,18.6
1412,21.0,16.7,15.0
1413,16.1,15.1,14.8
1414,10.5,11.9,9.6
1416,24.0,21.1,17.4
1417,19.7,15.5,13.8
1418,14.9,13.9,13.6
1419,9.7,10.9,8.7
1421,19.8,16.6,12.3
1422,15.2,10.7,8.7
1423,10.4,8.9,8.2
1424,4.8,5.8,3.4
1426,14.6,11.8,8.0
1427,10.7,6.9,4.7
1428,7.2,5.1,3.8
1429,1.3,2.0,-0.6
1431,7.5,5.2,2.0
1432,4.8,1.4,-1.0
1433,2.0,-0.2,-1.8
1434,-3.9,-3.4,-6.1
1436,4.7,2.9,0.1
1437,2.7,-0.4,-2.7
1438,-0.6,-2.4,-3.5
1439,-6.4,-6.0,-8.7
1441,2.4,0.5,-2.7
1442,-0.2,-3.6,-5.9
1443,-4.0,-5.8,-6.9
1444,-10.5,-9.8,-12.6
1446,3.7,1.3,-2.4
1447,0.3,-3.8,-6.1
1448,-4.3,-5.9,-7.2
1449,-11.0,-9.9,-12.8
1451,11.7,9.0,5.2
1452,7.9,3.6,1.6
1453,3.4,1.7,0.9
1454,-2.9,-1.8,-4.5
1456,17.6,14.7,10.7
1457,13.2,9.0,6.8
1458,8.4,6.8,5.8
1459,1.8,2.9,0.2
1461,20.3,16.9,12.1
1462,15.9,10.8,8.0
1463,11.1,8.9,7.6
1464,4.4,5.4,2.3
1466,23.4,19.8,14.9
1467,18.8,13.4,11.0
1468,13.6,11.7,10.9
1469,7.5,8.5,5.8
1471,24.2,21.3,17.4
1472,20.0,15.7,13.9
1473,15.3,14.2,14.2
1474,9.9,11.3,9.0
1476,23.7,20.8,17.1
1477,19.4,15.1,13.4
1478,14.4,13.6,13.3
1479,9.2,10.5,8.4
1481,21.2,17.9,13.6
1482,16.4,11.9,9.9
1483,11.5,9.9,9.2
1484,5.8,6.7,4.4
1486,15.1,12.3,8.5
1487,11.3,7.4,5.1
1488,7.6,5.5,4.4
1489,1.7,2.5,-0.2
1491,7.0,4.7,1.5
1492,4.2,0.8,-1.6
1493,1.3,-1.0,-2.4
1494,-4.7,-4.1,-6.9
1496,4.2,2.4,-0.5
1497,2.3,-0.8,-3.2
1498,-0.3,-2.7,-3.9
1499,-6.0,-5.7,-8.4
1501,4.5,2.6,-0.7
1502,2.1,-1.5,-3.8
1503,-1.4,-3.4,-4.6
1504,-7.7,-7.0,-10.0
1506,7.7,5.3,1.6
1507,4.4,0.3,-2.2
1508,-0.2,-1.8,-2.9
1509,-6.7,-5.8,-8.7
1511,9.8,7.1,3.2
1512,6.0,1.9,-0.3
1513,2.1,0.3,-0.3
1514,-4.0,-2.9,-5.6
1516,13.2,10.3,6.2
1517,9.0,4.7,2.3
1518,4.6,2.9,2.1
1519,-1.6,-0.5,-3.2
1521,18.6,15.3,10.4
1522,14.2,9.1,6.4
1523,9.6,7.3,6.3
1524,3.0,4.0,0.9
1526,24.4,20.7,16.1
1527,19.5,14.3,12.0
1528,14.2,12.4,11.6
1529,7.7,8.7,6.1
1531,25.2,22.3,18.4
1532,20.8,16.4,14.7
1533,15.7,14.8,14.6
1534,10.2,11.6,9.3
1536,24.4,21.5,17.7
1537,20.2,15.9,14.2
1538,15.5,14.6,14.5
1539,10.4,11.6,9.4
1541,21.2,17.9,13.6
1542,16.6,12.0,9.9
1543,11.9,10.4,9.7
1544,6.2,7.2,4.9
1546,14.4,11.5,7.7
1547,10.4,6.6,4.4
1548,6.6,4.7,3.6
1549,0.6,1.4,-1.2
1551,5.7,3.3,0.4
1552,2.7,-0.8,-3.0
1553,-0.3,-2.5,-4.0
1554,-6.3,-5.7,-8.5
1556,4.1,2.1,-0.8
1557,2.2,-0.9,-3.3
1558,-0.5,-2.6,-3.8
1559,-6.1,-5.7,-8.4
1561,2.2,0.5,-2.4
1562,-0.4,-3.8,-6.0
1563,-3.9,-5.9,-7.0
1564,-10.3,-9.6,-12.4
1566,4.2,1.8,-2.0
1567,1.1,-3.3,-5.7
1568,-3.3,-5.0,-6.0
1569,-9.3,-8.4,-11.3
1571,9.4,6.7,3.0
1572,5.3,1.3,-0.7
1573,0.8,-0.8,-1.7
1574,-5.5,-4.4,-6.8
1576,15.1,12.2,8.1
1577,11.3,6.8,4.4
1578,6.8,5.1,4.4
1579,0.7,1.8,-0.9
1581,19.4,16.1,11.3
1582,15.1,10.0,7.3
1583,10.2,8.1,6.9
1584,3.5,4.5,1.4
1586,23.6,20.0,15.2
1587,18.9,13.7,11.4
1588,13.7,11.9,11.2
1589,7.5,8.5,5.9
1591,24.8,21.9,18.0
1592,20.5,16.1,14.5
1593,15.7,14.8,14.7
1594,10.5,11.7,9.4
1596,23.8,20.9,17.2
1597,19.7,15.5,13.8
1598,14.9,14.0,13.8
1599,9.8,11.1,8.9
1601,20.8,17.6,13.3
1602,16.2,11.7,9.7
1603,11.3,9.8,9.0
1604,5.6,6.5,4.2
1606,15.5,12.6,8.8
1607,12.0,8.0,5.7
1608,8.4,6.3,5.3
1609,2.7,3.4,0.7
1611,8.1,5.8,2.6
1612,5.5,2.1,-0.4
1613,2.6,0.5,-1.1
1614,-3.2,-2.7,-5.5
1616,5.0,3.2,0.4
1617,3.0,-0.1,-2.4
1618,0.3,-1.8,-3.1
1619,-5.9,-5.5,-8.2
1621,3.3,1.4,-1.8
1622,0.4,-3.1,-5.0
1623,-3.7,-5.6,-7.0
1624,-10.3,-9.5,-12.4
1626,6.2,3.8,0.1
1627,2.8,-1.3,-3.7
1628,-1.6,-3.4,-4.6
1629,-8.1,-7.3,-10.2
1631,10.5,7.8,4.0
1632,6.1,2.0,0.4
1633,1.0,-0.6,-1.7
1634,-5.6,-4.3,-7.0
1636,15.9,13.0,8.9
1637,11.6,7.2,5.1
1638,6.8,5.1,4.2
1639,0.6,1.5,-1.2
1641,21.8,18.5,13.7
1642,17.2,12.2,9.6
1643,12.2,10.1,8.8
1644,5.4,6.4,3.4
1646,24.3,20.7,15.9
1647,19.5,14.2,12.1
1648,14.3,12.5,11.6
1649,8.1,9.1,6.4
1651,24.6,21.8,17.9
1652,20.2,16.0,14.3
1653,14.9,14.0,13.7
1654,9.5,10.8,8.5
1656,23.9,21.1,17.5
1657,19.4,15.3,13.9
1658,14.3,13.5,13.1
1659,9.0,10.4,8.2
1661,20.4,17.3,13.1
1662,15.4,11.1,9.4
1663,10.4,8.9,8.1
1664,4.5,5.6,3.3
1666,15.7,13.0,9.2
1667,11.5,7.8,5.7
1668,7.6,5.7,4.5
1669,1.6,2.4,-0.1
1671,8.7,6.4,3.1
1672,6.0,2.6,0.3
1673,3.2,1.1,-0.4
1674,-2.6,-2.1,-4.9
1676,3.5,1.7,-1.1
1677,1.5,-1.7,-3.9
1678,-1.2,-3.3,-4.6
1679,-6.9,-6.6,-9.4
1681,2.6,0.8,-2.1
1682,-0.6,-3.9,-6.0
1683,-4.5,-6.0,-7.4
1684,-11.1,-10.3,-13.1
1686,4.1,1.7,-2.1
1687,0.7,-3.5,-5.9
1688,-3.8,-5.5,-6.6
1689,-10.6,-9.8,-12.5
1691,12.8,10.1,6.3
1692,8.7,4.6,2.6
1693,4.2,2.7,1.9
1694,-2.1,-1.0,-4.0
1696,17.2,14.2,10.0
1697,13.1,8.8,6.4
1698,8.6,6.9,6.0
1699,2.4,3.5,0.8
1701,20.8,17.6,13.0
1702,16.2,11.2,8.6
1703,10.8,9.0,7.8
1704,4.0,5.1,2.2
1706,24.2,20.5,15.9
1707,19.4,14.3,12.0
1708,14.1,12.3,11.3
1709,7.6,8.6,6.1
1711,24.2,21.3,17.4
1712,19.7,15.5,13.8
1713,14.8,13.9,13.8
1714,9.5,10.8,8.6
1716,23.6,20.6,16.9
1717,19.5,15.3,13.6
1718,14.7,13.9,13.7
1719,9.5,10.8,8.6
1721,21.8,18.6,14.2
1722,17.1,12.7,10.7
1723,12.3,10.8,10.1
1724,6.7,7.5,5.2
1726,14.4,11.6,7.8
1727,10.1,6.5,4.3
1728,6.3,4.3,3.1
1729,0.2,0.9,-1.8
1731,8.5,6.2,3.0
1732,5.6,2.2,-0.2
1733,2.6,0.5,-1.0
1734,-3.5,-3.0,-5.6
1736,1.6,-0.2,-2.8
1737,-1.1,-4.1,-5.7
1738,-4.4,-6.4,-8.0
1739,-10.3,-9.9,-12.7
1741,1.0,-0.4,-3.0
1742,-1.7,-5.0,-7.1
1743,-5.6,-7.4,-8.5
1744,-12.4,-11.6,-14.3
1746,4.7,2.2,-1.5
1747,1.1,-3.1,-5.5
1748,-3.6,-5.1,-6.3
1749,-10.2,-9.3,-12.1
1751,11.2,8.6,4.9
1752,7.1,3.1,1.0
1753,2.5,1.0,0.3
1754,-3.8,-2.7,-5.6
1756,14.5,11.7,7.6
1757,10.3,6.0,3.8
1758,5.7,4.0,3.1
1759,-0.5,0.5,-2.1
1761,20.3,17.0,12.3
1762,15.9,10.8,8.2
1763,10.9,8.8,7.6
1764,4.4,5.4,2.3
1766,23.5,19.7,14.9
1767,18.8,13.6,11.3
1768,13.7,11.9,10.9
1769,7.7,8.6,5.9
1771,24.4,21.3,17.1
1772,20.2,15.9,14.1
1773,15.4,14.5,14.5
1774,10.2,11.5,9.4
1776,23.7,20.7,16.9
1777,19.5,15.3,13.7
1778,14.7,13.7,13.2
1779,9.6,10.7,8.6
1781,20.8,17.4,13.3
1782,15.7,11.3,9.3
1783,10.6,9.4,8.6
1784,4.9,5.9,3.6
1786,14.8,11.9,8.3
1787,11.1,7.1,4.9
1788,7.3,5.4,3.9
1789,1.4,2.1,-0.5
1791,8.5,6.0,2.6
1792,5.9,2.4,-0.1
1793,3.2,1.1,-0.4
1794,-2.3,-1.9,-4.7
1796,4.0,2.4,-0.1
1797,2.0,-1.1,-3.3
1798,-1.2,-3.2,-4.3
1799,-7.3,-6.8,-9.2
1801,5.6,3.6,0.5
1802,3.3,-0.1,-2.5
1803,0.1,-2.0,-3.1
1804,-6.3,-5.7,-9.0
1806,4.3,1.8,-2.0
1807,0.9,-3.1,-5.6
1808,-3.7,-5.2,-6.1
1809,-10.2,-9.3,-12.1
1811,11.1,8.3,4.6
1812,7.2,3.2,1.0
1813,2.9,1.3,0.6
1814,-3.4,-2.3,-5.0
1816,17.4,14.5,10.4
1817,13.2,8.9,6.6
1818,8.7,7.0,6.2
1819,2.4,3.5,0.8
1821,20.3,16.9,12.2
1822,16.0,10.9,8.2
1823,10.9,8.7,7.6
1824,4.2,5.2,2.2
1826,23.6,20.0,15.4
1827,19.0,13.9,11.6
1828,13.6,11.8,11.3
1829,7.5,8.5,5.9
1831,23.1,20.3,16.4
1832,18.7,14.5,12.8
1833,13.8,12.8,12.7
1834,8.6,10.0,7.5
1836,24.7,21.8,18.0
1837,20.5,16.2,14.5
1838,16.0,14.9,14.6
1839,10.8,11.9,9.7
1841,21.2,18.1,13.8
1842,16.7,12.3,10.2
1843,12.4,10.6,9.8
1844,6.8,7.8,5.5
1846,15.7,12.9,9.2
1847,12.0,8.1,5.9
1848,8.4,6.4,5.2
1849,2.5,3.3,0.6
1851,8.5,6.2,2.9
1852,6.0,2.5,0.2
1853,3.3,1.1,-0.4
1854,-2.6,-2.2,-5.1
1856,4.3,2.6,-0.2
1857,2.2,-0.8,-3.1
1858,-0.7,-2.8,-4.2
1859,-6.6,-6.2,-9.0
1861,6.0,3.9,0.7
1862,3.3,0.0,-2.5
1863,-0.2,-2.0,-2.9
1864,-6.5,-5.7,-8.7
1866,5.6,2.9,-0.8
1867,2.2,-1.9,-4.4
1868,-2.4,-4.2,-5.6
1869,-9.0,-8.1,-11.1
1871,11.6,9.0,5.1
1872,7.7,3.6,1.6
1873,3.3,1.8,0.9
1874,-3.0,-1.8,-4.4
1876,16.9,14.0,9.9
1877,12.7,8.3,6.1
1878,8.3,6.4,5.6
1879,2.0,3.1,0.5
1881,19.3,16.0,11.2
1882,14.8,9.6,7.0
1883,9.8,7.6,6.5
1884,3.0,4.0,1.0
1886,24.7,21.2,16.4
1887,20.1,14.9,12.5
1888,14.7,13.0,12.2
1889,8.4,9.6,6.7
1891,25.3,22.2,18.3
1892,21.0,16.6,14.9
1893,16.2,15.2,15.0
1894,10.9,12.2,9.8
1896,23.2,20.3,16.6
1897,19.0,14.8,13.1
1898,14.2,13.3,13.0
1899,9.1,10.3,7.9
1901,21.8,18.6,14.2
1902,17.3,12.7,10.7
1903,12.5,11.0,10.2
1904,7.0,7.9,5.4
1906,15.2,12.4,8.5
1907,11.5,7.6,5.3
1908,7.8,5.8,4.6
1909,2.0,2.7,-0.1
1911,8.9,6.5,3.2
1912,6.4,2.9,0.4
1913,3.4,1.3,-0.1
1914,-2.4,-1.9,-4.8
1916,3.7,1.9,-0.9
1917,1.7,-1.4,-3.7
1918,-1.7,-3.7,-4.5
1919,-7.6,-7.2,-10.0
1921,1.5,-0.4,-3.6
1922,-1.1,-4.5,-6.8
1923,-5.1,-6.8,-7.7
1924,-11.6,-11.2,-14.1
1926,6.7,4.3,0.6
1927,3.5,-0.8,-3.2
1928,-0.8,-2.6,-3.8
1929,-7.3,-6.4,-9.5
1931,10.7,8.0,4.2
1932,6.8,2.7,0.6
1933,1.8,0.5,0.3
1934,-4.5,-3.4,-6.1
1936,13.9,11.0,6.9
1937,9.7,5.4,3.1
1938,5.4,3.6,2.7
1939,-0.8,0.4,-2.3
1941,19.9,16.6,11.6
1942,15.4,10.2,7.5
1943,10.5,8.5,7.1
1944,3.7,4.8,1.9
1946,24.5,20.9,16.1
1947,19.9,14.6,12.3
1948,14.8,12.8,12.0
1949,8.5,9.5,6.8
1951,25.1,21.8,17.9
1952,21.0,16.4,14.7
1953,16.5,15.3,14.9
1954,11.3,12.6,10.1
1956,22.4,19.5,15.8
1957,18.2,14.0,12.3
1958,14.3,13.1,12.6
1959,9.2,10.4,8.2
1961,20.0,16.8,12.5
1962,15.5,10.9,8.9
1963,10.9,9.2,8.5
1964,5.5,6.5,3.9
1966,14.6,11.9,8.0
1967,10.8,7.0,4.7
1968,7.2,5.2,3.9
1969,1.3,2.1,-0.7
1971,8.7,6.4,3.1
1972,6.0,2.6,0.3
1973,3.3,1.1,-0.5
1974,-2.6,-2.1,-4.9
1976,6.4,4.5,1.6
1977,4.6,1.5,-1.0
1978,2.0,-0.2,-1.6
1979,-3.8,-3.5,-6.3
1981,1.5,-0.3,-3.3
1982,-1.0,-4.2,-6.6
1983,-5.0,-6.9,-7.7
1984,-11.5,-10.8,-13.6
1986,8.8,6.4,2.6
1987,5.5,1.4,-1.2
1988,1.2,-0.6,-1.8
1989,-5.3,-4.6,-7.6
1991,9.6,7.1,3.3
1992,5.6,1.5,-0.4
1993,1.3,-0.4,-1.4
1994,-5.0,-4.0,-6.6
1996,16.0,13.1,9.0
1997,11.7,7.4,5.1
1998,7.1,5.4,4.5
1999,0.9,1.9,-1.0
2001,19.2,15.9,11.1
2002,14.9,9.8,7.1
2003,9.7,7.5,6.5
2004,3.0,3.9,0.9
2006,24.2,20.6,15.8
2007,19.6,14.2,12.0
2008,14.3,12.5,11.6
2009,8.0,9.0,6.3
2011,24.5,21.4,17.5
2012,20.2,15.7,14.1
2013,15.3,14.4,13.9
2014,10.0,11.3,8.7
2016,23.8,20.9,17.2
2017,19.8,15.4,13.7
2018,15.4,14.1,13.6
2019,10.2,11.2,9.1
2021,21.7,18.5,14.3
2022,17.1,12.6,10.7
2023,12.0,10.5,9.7
2024,6.1,7.0,4.9
2026,14.4,11.6,7.8
2027,10.6,6.7,4.5
2028,6.7,4.8,3.9
2029,0.9,1.6,-1.1
2031,8.2,5.8,2.6
2032,5.5,2.1,-0.4
2033,2.2,0.3,-1.0
2034,-3.7,-3.3,-6.1
2036,5.4,3.6,0.8
2037,3.4,0.4,-2.0
2038,0.7,-1.5,-3.1
2039,-5.1,-4.7,-7.5
2041,1.8,-0.1,-3.2
2042,-0.8,-4.1,-6.4
2043,-4.4,-6.4,-7.4
2044,-11.0,-10.2,-13.4
2046,5.6,3.3,-0.4
2047,2.1,-2.0,-4.4
2048,-2.0,-3.9,-5.2
2049,-8.5,-7.6,-10.6
2051,10.5,7.9,4.1
2052,6.5,2.4,0.4
2053,1.9,0.4,-0.5
2054,-4.5,-3.4,-6.1
2056,12.9,10.0,5.9
2057,8.8,4.5,2.2
2058,4.5,2.8,1.8
2059,-1.8,-0.7,-3.4
2061,20.3,17.0,12.3
2062,15.9,10.8,8.1
2063,10.7,8.6,7.6
2064,3.9,4.9,1.9
2066,23.7,20.2,15.4
2067,19.1,13.8,11.5
2068,13.7,12.1,11.4
2069,7.2,8.2,5.5
2071,24.6,21.5,17.6
2072,20.3,15.8,14.1
2073,15.4,14.5,14.2
2074,10.2,11.4,9.1
2076,23.4,20.5,16.8
2077,19.2,15.0,13.3
2078,15.0,13.8,13.3
2079,9.9,10.9,8.7
2081,21.1,17.9,13.5
2082,16.4,12.0,10.0
2083,11.8,10.1,9.5
2084,6.2,7.1,4.6
2086,14.2,11.4,7.6
2087,10.4,6.5,4.3
2088,7.0,4.8,3.6
2089,1.3,1.8,-0.8
2091,8.5,6.2,3.0
2092,5.7,2.4,0.1
2093,2.6,0.6,-0.7
2094,-3.3,-2.9,-5.6
2096,4.2,2.5,-0.3
2097,2.2,-0.8,-3.1
2098,-0.5,-2.6,-4.1
2099,-6.4,-6.1,-8.9
2101,2.6,0.7,-2.5
2102,-0.1,-3.4,-5.7
2103,-3.6,-5.5,-6.6
2104,-10.1,-9.3,-12.3
2106,7.4,4.5,0.7
2107,4.0,-0.1,-3.0
2108,-0.1,-1.9,-3.3
2109,-6.6,-5.7,-8.6
2111,9.6,6.9,3.1
2112,5.5,1.5,-0.5
2113,0.8,-0.7,-1.2
2114,-5.4,-4.3,-6.9
2116,15.2,12.3,8.2
2117,10.8,6.6,4.4
2118,6.1,4.6,3.9
2119,-0.2,1.0,-1.7
2121,23.6,20.3,15.5
2122,19.0,14.0,11.4
2123,13.7,11.8,10.7
2124,7.0,8.1,4.8
2126,23.5,20.0,15.1
2127,19.0,13.6,11.4
2128,13.9,12.2,11.3
2129,7.6,8.8,6.0
2131,24.2,21.2,17.3
2132,19.8,15.5,13.8
2133,15.1,14.1,13.9
2134,9.8,10.9,8.6
2136,23.9,21.0,17.3
2137,19.6,15.4,13.8
2138,14.8,14.0,13.7
2139,9.6,10.9,8.5
2141,21.2,17.9,13.6
2142,16.5,12.1,9.9
2143,12.2,10.4,9.6
2144,6.6,7.3,4.9
2146,15.6,12.8,9.0
2147,11.6,7.8,5.6
2148,7.8,6.0,5.1
2149,1.8,2.7,0.3
2151,8.3,6.1,2.8
2152,5.5,2.2,-0.1
2153,2.5,0.5,-0.8
2154,-3.5,-2.9,-5.4
2156,4.6,2.7,0.0
2157,2.6,-0.3,-2.6
2158,-0.1,-2.2,-3.5
2159,-5.9,-5.5,-8.3
2161,3.7,1.8,-1.6
2162,0.8,-2.2,-4.6
2163,-2.7,-4.6,-5.9
2164,-9.2,-8.5,-11.4
2166,6.7,4.2,0.5
2167,3.4,-0.8,-3.2
2168,-0.9,-2.6,-3.7
2169,-7.4,-6.4,-9.3
2171,10.2,7.6,3.8
2172,6.1,2.2,0.3
2173,1.5,0.1,-0.9
2174,-4.8,-3.6,-6.3
2176,14.8,11.9,7.7
2177,10.5,6.3,4.0
2178,5.8,4.1,3.3
2179,-0.6,0.6,-2.1
2181,21.0,17.7,12.8
2182,16.7,11.5,8.8
2183,11.5,9.4,8.3
2184,4.8,5.9,2.8
2186,25.1,21.5,16.6
2187,20.3,15.1,12.8
2188,14.9,13.2,12.4
2189,8.7,9.8,7.0
2191,24.1,21.2,17.3
2192,19.9,15.5,13.9
2193,15.0,14.2,14.0
2194,9.7,11.1,8.8
2196,24.4,21.7,17.9
2197,20.1,16.0,14.4
2198,15.2,14.4,14.2
2199,9.9,11.2,9.1
2201,21.5,18.4,14.0
2202,16.9,12.5,10.5
2203,12.2,10.7,10.1
2204,6.5,7.5,5.2
2206,14.2,11.4,7.7
2207,10.7,6.8,4.5
2208,7.0,5.1,4.0
2209,1.2,2.0,-0.6
2211,7.3,5.1,2.0
2212,4.6,1.3,-1.0
2213,1.6,-0.6,-1.9
2214,-4.4,-3.8,-6.5
2216,3.0,1.1,-1.7
2217,0.7,-2.2,-4.5
2218,-1.9,-3.9,-5.1
2219,-7.9,-7.4,-10.3
2221,2.7,0.8,-2.4
2222,0.5,-3.2,-5.5
2223,-3.0,-4.9,-5.9
2224,-9.3,-8.5,-11.4
2226,3.6,1.2,-2.6
2227,0.5,-3.9,-6.3
2228,-3.5,-5.3,-6.4
2229,-10.0,-9.0,-11.8
2231,10.1,7.4,3.8
2232,6.1,2.1,0.1
2233,1.6,-0.1,-0.9
2234,-4.7,-3.6,-6.3
2236,16.4,13.6,9.7
2237,12.4,8.0,5.8
2238,7.6,6.0,5.3
2239,1.2,2.4,-0.2
2241,23.2,19.9,15.2
2242,18.7,13.7,11.0
2243,13.6,11.6,10.5
2244,6.8,7.9,4.9
2246,23.6,20.0,15.1
2247,18.8,13.6,11.3
2248,13.5,11.9,11.0
2249,7.3,8.3,5.6
2251,25.3,22.4,18.5
2252,20.9,16.7,15.1
2253,15.7,14.9,14.7
2254,10.3,11.7,9.4
2256,24.5,21.6,18.1
2257,20.2,16.1,14.5
2258,15.3,14.4,14.2
2259,9.9,11.2,9.1
2261,20.9,17.8,13.6
2262,16.1,11.9,9.9
2263,11.2,9.7,9.2
2264,5.5,6.5,4.2
2266,15.5,12.7,8.9
2267,11.4,7.8,5.7
2268,7.5,5.7,4.7
2269,1.5,2.4,-0.1
2271,7.5,5.1,2.0
2272,4.8,1.6,-0.9
2273,1.9,-0.2,-1.5
2274,-4.0,-3.3,-6.0
