Data section,3.7,3.8,3.8
Data section,3.9,3.9,3.9
Data section,6467,,
Data section,4,3.6,3.4
Data section,3.6,3.4,3.3
Data section,3.3,3.3,3.2
Data section,3.4,3.3,3.3
Data section,6497,,
Data section,2.7,2.6,2.4
Data section,2.5,2.3,2.3
Data section,2.3,2.2,2.2
Data section,2.3,2.2,2.2
Data section,6528,,
Data section,1.5,1.4,1.4
Data section,1.4,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.4,1.4,1.4
Data section,6558,,
Data section,1.1,1.1,1
Data section,1.1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,6589,,
Data section,1.2,1,1
Data section,1.1,1,1
Data section,1.1,0.9,0.9
Data section,1.2,1.1,1
Data section,6619,,
Data section,1.8,1.7,1.4
Data section,1.6,1.5,1.4
Data section,1.5,1.4,1.2
Data section,1.5,1.4,1.4
Data section,6648,,
Data section,2.8,2.5,2.2
Data section,2.4,2.2,2.1
Data section,2.1,2.1,2
Data section,2.2,2.1,2.1
Data section,6679,,
Data section,4,3.7,3.3
Data section,3.5,3.2,3
Data section,3.1,3,2.9
Data section,3,2.9,3
Data section,6709,,
Data section,5.8,5.3,4.7
Data section,5.2,4.5,4.2
Data section,4.4,4.2,4
Data section,4,4,3.9
Data section,6740,,
Data section,6.2,5.7,5
Data section,5.6,5,4.7
Data section,5.1,4.8,4.7
Data section,4.8,4.7,4.6
Data section,6770,,
Data section,4.9,4.7,4.4
Data section,4.6,4.4,4.3
Data section,4.3,4.3,4.4
Data section,4.5,4.4,4.4
Data section,6801,,
Data section,4.3,4.1,3.9
Data section,4.1,3.9,3.8
Data section,3.9,3.9,3.9
Data section,4,4,3.9
Data section,6832,,
Data section,4.1,3.7,3.4
Data section,3.7,3.4,3.3
Data section,3.4,3.3,3.2
Data section,3.4,3.3,3.3
Data section,6862,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,6893,,
Data section,1.5,1.5,1.4
Data section,1.4,1.4,1.4
Data section,1.4,1.3,1.2
Data section,1.4,1.4,1.3
Data section,6923,,
Data section,1,1,1
Data section,1,1,1
Data section,1,0.9,0.8
Data section,1.1,1,1
Data section,6954,,
Data section,1.2,1,0.9
Data section,1.1,1,0.9
Data section,1,0.9,0.8
Data section,1.1,1,1
Data section,6984,,
Data section,1.7,1.5,1.3
Data section,1.5,1.3,1.3
Data section,1.4,1.3,1.2
Data section,1.4,1.4,1.3
Data section,7013,,
Data section,2.8,2.5,2.2
Data section,2.4,2.1,2.1
Data section,2.1,2,1.9
Data section,2.1,2,2
Data section,7044,,
Data section,4.1,3.8,3.4
Data section,3.7,3.3,3.1
Data section,3.2,3,2.9
Data section,3.1,3,3
Data section,7074,,
Data section,5.5,5,4.4
Data section,4.9,4.2,4
Data section,4.2,4,3.8
Data section,3.9,3.9,3.8
Data section,7105,,
Data section,6.2,5.7,5
Data section,5.6,4.9,4.6
Data section,4.9,4.7,4.5
Data section,4.7,4.6,4.5
Data section,7135,,
Data section,4.7,4.5,4.2
Data section,4.4,4.2,4.1
Data section,4.2,4.2,4.2
Data section,4.2,4.2,4.2
Data section,7166,,
Data section,4.1,3.9,3.8
Data section,3.9,3.7,3.7
Data section,3.8,3.8,3.8
Data section,3.9,3.9,3.9
Data section,7197,,
Data section,3.9,3.6,3.3
Data section,3.6,3.3,3.2
Data section,3.2,3.2,3.1
Data section,3.2,3.2,3.2
Data section,7227,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,7258,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.4,1.4,1.4
Data section,7288,,
Data section,1.1,1,1
Data section,1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,7319,,
Data section,1.2,1.1,1
Data section,1.1,1.1,1
Data section,1.1,1,0.9
Data section,1.3,1.1,1.1
Data section,7349,,
Data section,1.7,1.5,1.3
Data section,1.5,1.4,1.3
Data section,1.4,1.3,1.2
Data section,1.4,1.4,1.2
Data section,7379,,
Data section,2.7,2.5,2.2
Data section,2.4,2.2,2.1
Data section,2.1,2,1.9
Data section,2.2,2,2.1
Data section,7410,,
Data section,4,3.7,3.3
Data section,3.5,3.1,3
Data section,3,2.9,2.8
Data section,2.9,2.9,2.9
Data section,7440,,
Data section,5.1,4.6,4.1
Data section,4.6,4,3.8
Data section,3.9,3.7,3.6
Data section,3.7,3.7,3.5
Data section,7471,,
Data section,5.9,5.4,4.8
Data section,5.4,4.7,4.5
Data section,4.8,4.5,4.4
Data section,4.6,4.5,4.3
Data section,7501,,
Data section,4.7,4.4,4.2
Data section,4.3,4.1,4.1
Data section,4.1,4.1,4.1
Data section,4.2,4.2,4.2
Data section,7532,,
Data section,4.2,4,3.8
Data section,4,3.8,3.8
Data section,3.7,3.8,3.8
Data section,3.8,3.8,3.8
Data section,7563,,
Data section,4.1,3.7,3.4
Data section,3.6,3.3,3.3
Data section,3.3,3.2,3.1
Data section,3.2,3.2,3.2
Data section,7593,,
Data section,2.9,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,7624,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.3,1.2
Data section,1.5,1.4,1.4
Data section,7654,,
Data section,1.1,1,1
Data section,1,1,1
Data section,1,0.9,0.9
Data section,1.1,1,1
Data section,7685,,
Data section,1.2,1.1,1
Data section,1.1,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1,1.1
Data section,7715,,
Data section,1.7,1.5,1.2
Data section,1.5,1.3,1.2
Data section,1.3,1.2,1.1
Data section,1.4,1.3,1.3
Data section,7744,,
Data section,3,2.7,2.4
Data section,2.5,2.3,2.2
Data section,2.2,2.2,2.1
Data section,2.3,2.2,2.2
Data section,7775,,
Data section,4.3,4,3.6
Data section,3.8,3.4,3.3
Data section,3.3,3.2,3.1
Data section,3.1,3.1,3.1
Data section,7805,,
Data section,5.6,5.1,4.6
Data section,5,4.3,4.1
Data section,4.2,4,3.9
Data section,3.9,3.8,3.7
Data section,7836,,
Data section,6.1,5.6,4.9
Data section,5.5,4.8,4.5
Data section,4.8,4.6,4.4
Data section,4.5,4.4,4.3
Data section,7866,,
Data section,4.8,4.6,4.3
Data section,4.5,4.3,4.2
Data section,4.2,4.2,4.3
Data section,4.3,4.3,4.2
Data section,7897,,
Data section,4.1,3.9,3.8
Data section,3.9,3.7,3.7
Data section,3.7,3.7,3.7
Data section,3.8,3.8,3.8
Data section,7928,,
Data section,4,3.7,3.4
Data section,3.6,3.3,3.2
Data section,3.3,3.2,3.1
Data section,3.3,3.2,3.2
Data section,7958,,
Data section,2.8,2.6,2.4
Data section,2.5,2.3,2.3
Data section,2.3,2.2,2.2
Data section,2.3,2.3,2.2
Data section,7989,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.5,1.4,1.4
Data section,8019,,
Data section,1.1,1.1,1
Data section,1.1,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,8050,,
Data section,1.2,1.1,1
Data section,1.1,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,8080,,
Data section,1.9,1.7,1.5
Data section,1.7,1.5,1.4
Data section,1.5,1.4,1.3
Data section,1.6,1.4,1.4
Data section,8109,,
Data section,2.9,2.6,2.3
Data section,2.5,2.2,2.1
Data section,2.2,2.1,2
Data section,2.2,2.1,2.1
Data section,8140,,
Data section,4.2,3.9,3.5
Data section,3.7,3.3,3.1
Data section,3.2,3.1,3
Data section,3,3,3
Data section,8170,,
Data section,5.5,5,4.4
Data section,4.9,4.2,4
Data section,4.2,3.9,3.8
Data section,3.8,3.8,3.7
Data section,8201,,
Data section,6.1,5.6,4.9
Data section,5.5,4.8,4.6
Data section,4.9,4.6,4.5
Data section,4.7,4.5,4.4
Data section,8231,,
Data section,4.7,4.5,4.2
Data section,4.4,4.2,4.1
Data section,4.1,4.1,4.2
Data section,4.2,4.2,4.2
Data section,8262,,
Data section,4.2,4,3.8
Data section,3.9,3.8,3.7
Data section,3.7,3.7,3.7
Data section,3.8,3.8,3.8
Data section,8293,,
Data section,4,3.7,3.4
Data section,3.6,3.3,3.3
Data section,3.3,3.2,3.2
Data section,3.3,3.3,3.3
Data section,8323,,
Data section,2.7,2.6,2.4
Data section,2.5,2.3,2.3
Data section,2.3,2.2,2.2
Data section,2.3,2.3,2.2
Data section,8354,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.4,1.3
Data section,1.5,1.4,1.4
Data section,8384,,
Data section,1.1,1,1
Data section,1.1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,8415,,
Data section,1.2,1.1,1
Data section,1.2,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,8445,,
Data section,1.8,1.6,1.4
Data section,1.6,1.5,1.4
Data section,1.4,1.4,1.3
Data section,1.5,1.4,1.4
Data section,8474,,
Data section,2.9,2.6,2.3
Data section,2.5,2.2,2.1
Data section,2.2,2.1,2
Data section,2.2,2.1,2.1
Data section,8505,,
Data section,4.2,3.9,3.5
Data section,3.7,3.3,3.1
Data section,3.1,3,3
Data section,3,2.9,2.9
Data section,8535,,
Data section,5.4,4.9,4.4
Data section,4.8,4.2,4
Data section,4.2,3.9,3.8
Data section,3.9,3.8,3.7
Data section,8566,,
Data section,6,5.5,4.9
Data section,5.5,4.8,4.5
Data section,4.8,4.6,4.4
Data section,4.5,4.4,4.3
Data section,8596,,
Data section,4.6,4.4,4.2
Data section,4.3,4.1,4.1
Data section,4.1,4.1,4.1
Data section,4.2,4.2,4.2
Data section,8627,,
Data section,4,3.8,3.7
Data section,3.8,3.6,3.6
Data section,3.6,3.6,3.6
Data section,3.8,3.8,3.8
Data section,8658,,
Data section,3.9,3.6,3.3
Data section,3.5,3.3,3.2
Data section,3.2,3.1,3.1
Data section,3.2,3.1,3.1
Data section,8688,,
Data section,2.7,2.6,2.4
Data section,2.5,2.3,2.2
Data section,2.3,2.2,2.1
Data section,2.2,2.2,2.2
Data section,8719,,
Data section,1.5,1.5,1.4
Data section,1.4,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.4,1.4,1.4
Data section,8749,,
Data section,1.1,1,1
Data section,1,1,1
Data section,1.1,1,0.9
Data section,1.1,1.1,1.1
Data section,8780,,
Data section,1.2,1.1,1
Data section,1.1,1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,8810,,
Data section,1.8,1.7,1.5
Data section,1.6,1.5,1.4
Data section,1.5,1.4,1.3
Data section,1.5,1.4,1.4
Data section,8840,,
Data section,2.9,2.6,2.3
Data section,2.5,2.2,2.1
Data section,2.2,2.1,2
Data section,2.2,2.1,2.1
Data section,8871,,
Data section,4.2,3.9,3.5
Data section,3.7,3.3,3.1
Data section,3.2,3.1,3
Data section,3.1,3,3
Data section,8901,,
Data section,5.2,4.7,4.2
Data section,4.6,4,3.8
Data section,3.9,3.7,3.6
Data section,3.6,3.7,3.5
Data section,8932,,
Data section,6.1,5.6,5
Data section,5.5,4.8,4.6
Data section,4.9,4.6,4.5
Data section,4.6,4.5,4.4
Data section,8962,,
Data section,4.8,4.6,4.3
Data section,4.5,4.3,4.2
Data section,4.3,4.2,4.3
Data section,4.3,4.3,4.3
Data section,8993,,
Data section,4.1,3.9,3.8
Data section,3.9,3.7,3.7
Data section,3.7,3.7,3.7
Data section,3.8,3.8,3.8
Data section,9024,,
Data section,3.9,3.6,3.3
Data section,3.6,3.3,3.2
Data section,3.3,3.2,3.1
Data section,3.3,3.3,3.2
Data section,9054,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,9085,,
Data section,1.5,1.5,1.4
Data section,1.4,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.5,1.4,1.4
Data section,9115,,
Data section,1.1,1.1,1
Data section,1.1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,9146,,
Data section,1.2,1,1
Data section,1.1,1,1
Data section,1.1,0.9,0.9
Data section,1.1,1.1,1
Data section,9176,,
Data section,1.7,1.5,1.3
Data section,1.5,1.4,1.3
Data section,1.4,1.3,1.1
Data section,1.4,1.3,1.3
Data section,9205,,
Data section,3,2.7,2.4
Data section,2.6,2.3,2.2
Data section,2.3,2.1,2.1
Data section,2.3,2.2,2.2
Data section,9236,,
Data section,4.3,4,3.6
Data section,3.8,3.4,3.2
Data section,3.3,3.2,3.1
Data section,3.1,3,3
Data section,9266,,
Data section,5.6,5.1,4.5
Data section,5,4.4,4.1
Data section,4.3,4.1,3.9
Data section,4,4,3.9
Data section,9297,,
Data section,6.1,5.6,5
Data section,5.6,4.9,4.6
Data section,5,4.7,4.5
Data section,4.8,4.7,4.5
Data section,9327,,
Data section,4.8,4.6,4.3
Data section,4.5,4.3,4.2
Data section,4.3,4.3,4.3
Data section,4.4,4.4,4.3
Data section,9358,,
Data section,4.2,4,3.9
Data section,4,3.8,3.7
Data section,3.8,3.8,3.8
Data section,3.9,3.9,3.9
Data section,9389,,
Data section,4.1,3.8,3.5
Data section,3.7,3.4,3.3
Data section,3.4,3.3,3.3
Data section,3.4,3.4,3.3
Data section,9419,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,9450,,
Data section,1.5,1.4,1.4
Data section,1.4,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.4,1.4,1.4
Data section,9480,,
Data section,1.1,1.1,1
Data section,1.1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,9511,,
Data section,1.2,1.1,1
Data section,1.2,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,9541,,
Data section,1.9,1.7,1.5
Data section,1.7,1.5,1.4
Data section,1.5,1.4,1.3
Data section,1.6,1.4,1.4
Data section,9570,,
Data section,2.8,2.5,2.2
Data section,2.4,2.2,2.1
Data section,2.2,2.1,2
Data section,2.2,2.1,2.2
Data section,9601,,
Data section,3.8,3.6,3.2
Data section,3.4,3,2.9
Data section,3,2.9,2.8
Data section,3,2.9,2.9
Data section,9631,,
Data section,5.3,4.8,4.3
Data section,4.8,4.2,3.9
Data section,4.2,3.9,3.8
Data section,3.9,3.8,3.8
Data section,9662,,
Data section,6.1,5.6,4.9
Data section,5.5,4.8,4.5
Data section,4.9,4.6,4.5
Data section,4.6,4.5,4.4
Data section,9692,,
Data section,4.8,4.6,4.3
Data section,4.5,4.2,4.1
Data section,4.2,4.2,4.2
Data section,4.3,4.3,4.2
Data section,9723,,
Data section,4.2,4,3.9
Data section,4,3.8,3.8
Data section,3.8,3.9,3.9
Data section,4,3.9,3.9
Data section,9754,,
Data section,4,3.7,3.4
Data section,3.7,3.4,3.3
Data section,3.4,3.3,3.2
Data section,3.4,3.3,3.3
Data section,9784,,
Data section,2.7,2.6,2.4
Data section,2.5,2.4,2.3
Data section,2.3,2.2,2.2
Data section,2.3,2.2,2.2
Data section,9815,,
Data section,1.4,1.4,1.3
Data section,1.4,1.3,1.3
Data section,1.3,1.3,1.2
Data section,1.4,1.3,1.3
Data section,9845,,
Data section,1.1,1,1
Data section,1.1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,9876,,
Data section,1.1,1,1
Data section,1.1,1,1
Data section,1,0.9,0.8
Data section,1.1,1,1
Data section,9906,,
Data section,1.7,1.6,1.4
Data section,1.5,1.4,1.3
Data section,1.4,1.3,1.2
Data section,1.4,1.4,1.3
Data section,9935,,
Data section,2.7,2.5,2.2
Data section,2.4,2.1,2
Data section,2.1,2,1.9
Data section,2.1,2.1,2.1
Data section,9966,,
Data section,4.1,3.8,3.4
Data section,3.7,3.2,3.1
Data section,3.2,3.1,3
Data section,3.1,3,3.1
Data section,9996,,
Data section,5.4,4.9,4.4
Data section,4.8,4.2,4
Data section,4.2,3.9,3.8
Data section,3.9,3.8,3.7
Data section,10027,,
Data section,6.1,5.6,4.9
Data section,5.5,4.9,4.6
Data section,4.9,4.7,4.5
Data section,4.7,4.6,4.5
Data section,10057,,
Data section,4.8,4.6,4.3
Data section,4.5,4.2,4.2
Data section,4.2,4.2,4.3
Data section,4.3,4.3,4.3
Data section,10088,,
Data section,4.1,3.9,3.8
Data section,3.9,3.7,3.7
Data section,3.7,3.7,3.7
Data section,3.9,3.8,3.8
Data section,10119,,
Data section,4,3.7,3.4
Data section,3.6,3.3,3.3
Data section,3.3,3.2,3.2
Data section,3.3,3.2,3.2
Data section,10149,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.3
Data section,10180,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.5,1.4,1.4
Data section,10210,,
Data section,1.1,1.1,1
Data section,1.1,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,10241,,
Data section,1.2,1.1,1
Data section,1.1,1,1
Data section,1,0.9,0.8
Data section,1.1,1,1
Data section,10271,,
Data section,1.8,1.6,1.4
Data section,1.6,1.4,1.3
Data section,1.4,1.3,1.2
Data section,1.5,1.4,1.4
Data section,10301,,
Data section,2.8,2.5,2.2
Data section,2.4,2.1,2.1
Data section,2,1.9,1.8
Data section,2.1,2,2
Data section,10332,,
Data section,4.1,3.9,3.4
Data section,3.6,3.2,3.1
Data section,3.1,3,2.9
Data section,3,2.9,2.9
Data section,10362,,
Data section,5.6,5.1,4.5
Data section,5,4.3,4.1
Data section,4.3,4,3.8
Data section,3.9,3.8,3.7
Data section,10393,,
Data section,6.1,5.6,4.9
Data section,5.5,4.8,4.6
Data section,4.9,4.7,4.5
Data section,4.7,4.6,4.4
Data section,10423,,
Data section,4.7,4.5,4.2
Data section,4.4,4.1,4.1
Data section,4,4,4.1
Data section,4.1,4.1,4.1
Data section,10454,,
Data section,4.1,3.9,3.8
Data section,3.8,3.6,3.6
Data section,3.6,3.6,3.6
Data section,3.7,3.7,3.7
Data section,10485,,
Data section,3.9,3.6,3.3
Data section,3.5,3.3,3.2
Data section,3.2,3.1,3.1
Data section,3.2,3.2,3.2
Data section,10515,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,10546,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.4,1.3
Data section,1.5,1.4,1.5
Data section,10576,,
Data section,1.1,1,1
Data section,1,1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,10607,,
Data section,1.2,1,1
Data section,1,1,0.9
Data section,1,0.9,0.8
Data section,1.1,1,1
Data section,10637,,
Data section,1.7,1.5,1.3
Data section,1.5,1.4,1.3
Data section,1.4,1.3,1.2
Data section,1.4,1.3,1.3
Data section,10666,,
Data section,3,2.7,2.4
Data section,2.6,2.3,2.2
Data section,2.3,2.2,2.1
Data section,2.2,2.2,2.2
Data section,10697,,
Data section,4.4,4.1,3.6
Data section,3.9,3.5,3.3
Data section,3.4,3.3,3.2
Data section,3.2,3.2,3.2
Data section,10727,,
Data section,5.6,5,4.5
Data section,4.9,4.3,4
Data section,4.2,4,3.8
Data section,3.9,3.8,3.7
Data section,10758,,
Data section,6.1,5.6,4.9
Data section,5.5,4.9,4.6
Data section,4.9,4.6,4.4
Data section,4.6,4.5,4.4
Data section,10788,,
Data section,4.6,4.4,4.1
Data section,4.3,4.1,4
Data section,4,4,4.1
Data section,4.2,4.1,4.1
Data section,10819,,
Data section,4.1,3.9,3.8
Data section,3.9,3.7,3.7
Data section,3.7,3.7,3.8
Data section,3.8,3.8,3.8
Data section,10850,,
Data section,4.1,3.8,3.5
Data section,3.7,3.4,3.3
Data section,3.4,3.3,3.2
Data section,3.4,3.3,3.3
Data section,10880,,
Data section,2.8,2.6,2.4
Data section,2.5,2.4,2.3
Data section,2.3,2.2,2.1
Data section,2.3,2.2,2.2
Data section,10911,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.5,1.4,1.4
Data section,10941,,
Data section,1,0.9,0.9
Data section,0.9,0.9,1
Data section,1,0.9,0.8
Data section,1,1,0.9
Data section,10972,,
Data section,1.1,1,0.9
Data section,1,0.9,0.9
Data section,1,0.9,0.8
Data section,1,1,0.9
Data section,11002,,
Data section,1.7,1.5,1.3
Data section,1.5,1.3,1.2
Data section,1.3,1.2,1.1
Data section,1.4,1.3,1.3
Data section,11031,,
Data section,2.9,2.6,2.3
Data section,2.5,2.2,2.1
Data section,2.2,2.1,2
Data section,2.2,2.1,2.1
Data section,11062,,
Data section,4,3.7,3.3
Data section,3.5,3.1,3
Data section,3,2.9,2.8
Data section,2.9,2.9,2.9
Data section,11092,,
Data section,5.5,5,4.5
Data section,4.9,4.3,4
Data section,4.2,4,3.8
Data section,3.9,3.8,3.8
Data section,11123,,
Data section,6,5.5,4.8
Data section,5.4,4.8,4.5
Data section,4.8,4.6,4.4
Data section,4.6,4.5,4.4
Data section,11153,,
Data section,4.7,4.5,4.2
Data section,4.4,4.2,4.2
Data section,4.2,4.2,4.2
Data section,4.3,4.3,4.3
Data section,11184,,
Data section,4.1,3.9,3.7
Data section,3.9,3.7,3.7
Data section,3.7,3.7,3.7
Data section,3.8,3.8,3.8
Data section,11215,,
Data section,3.9,3.6,3.3
Data section,3.5,3.2,3.1
Data section,3.2,3.1,3.1
Data section,3.2,3.1,3.1
Data section,11245,,
Data section,2.7,2.6,2.4
Data section,2.5,2.3,2.3
Data section,2.3,2.2,2.1
Data section,2.3,2.2,2.2
Data section,11276,,
Data section,1.5,1.5,1.4
Data section,1.5,1.5,1.5
Data section,1.5,1.4,1.3
Data section,1.5,1.5,1.4
Data section,11306,,
Data section,1.1,1,1
Data section,1.1,1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,11337,,
Data section,1.3,1.1,1
Data section,1.2,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,11367,,
Data section,1.7,1.5,1.3
Data section,1.5,1.4,1.3
Data section,1.3,1.2,1.2
Data section,1.3,1.3,1.2
Data section,11396,,
Data section,3,2.7,2.4
Data section,2.6,2.4,2.3
Data section,2.3,2.2,2.1
Data section,2.3,2.2,2.3
Data section,11427,,
Data section,4.5,4.2,3.7
Data section,3.9,3.5,3.4
Data section,3.4,3.3,3.2
Data section,3.2,3.2,3.2
Data section,11457,,
Data section,5.5,5,4.5
Data section,4.8,4.2,4
Data section,4.1,3.9,3.8
Data section,3.8,3.8,3.7
Data section,11488,,
Data section,6.4,5.9,5.2
Data section,5.7,5.1,4.8
Data section,5,4.8,4.7
Data section,4.7,4.6,4.5
Data section,11518,,
Data section,4.7,4.5,4.2
Data section,4.3,4.1,4.1
Data section,4.1,4.1,4.1
Data section,4.2,4.2,4.1
Data section,11549,,
Data section,4.2,4,3.8
Data section,4,3.8,3.7
Data section,3.8,3.8,3.8
Data section,3.9,3.8,3.8
Data section,11580,,
Data section,4,3.7,3.4
Data section,3.7,3.4,3.3
Data section,3.4,3.3,3.2
Data section,3.4,3.4,3.3
Data section,11610,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.4,2.3,2.3
Data section,11641,,
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.4
Data section,1.4,1.3,1.3
Data section,1.4,1.4,1.4
Data section,11671,,
Data section,1.1,1,1
Data section,1,1,1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,11702,,
Data section,1.3,1.1,1
Data section,1.2,1.1,1
Data section,1.1,1,0.9
Data section,1.2,1,1
Data section,11732,,
Data section,1.8,1.6,1.4
Data section,1.6,1.4,1.3
Data section,1.4,1.3,1.2
Data section,1.5,1.4,1.3
Data section,11762,,
Data section,2.9,2.7,2.4
Data section,2.6,2.3,2.2
Data section,2.3,2.2,2.1
Data section,2.3,2.2,2.2
Data section,11793,,
Data section,4.5,4.2,3.8
Data section,4,3.5,3.4
Data section,3.5,3.4,3.3
Data section,3.3,3.3,3.3
Data section,11823,,
Data section,5.5,5,4.4
Data section,4.9,4.2,4
Data section,4.2,3.9,3.8
Data section,3.8,3.8,3.8
Data section,11854,,
Data section,6.3,5.8,5.2
Data section,5.7,5.1,4.8
Data section,5.1,4.9,4.7
Data section,4.8,4.7,4.6
Data section,11884,,
Data section,4.8,4.6,4.3
Data section,4.5,4.3,4.3
Data section,4.3,4.3,4.3
Data section,4.4,4.4,4.3
Data section,11915,,
Data section,4.1,4,3.8
Data section,3.9,3.7,3.7
Data section,3.7,3.7,3.7
Data section,3.8,3.8,3.8
Data section,11946,,
Data section,4.3,4,3.7
Data section,3.9,3.6,3.5
Data section,3.5,3.4,3.4
Data section,3.4,3.4,3.4
Data section,11976,,
Data section,2.9,2.8,2.5
Data section,2.6,2.5,2.4
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.2
Data section,12007,,
Data section,1.6,1.6,1.5
Data section,1.5,1.5,1.5
Data section,1.4,1.4,1.3
Data section,1.4,1.4,1.4
Data section,12037,,
Data section,1.1,1,1
Data section,1,1,1
Data section,1,1,0.9
Data section,1.1,1.1,1.1
Data section,12068,,
Data section,1.1,1,0.9
Data section,1,1,0.9
Data section,1,0.9,0.8
Data section,1.1,1,0.9
Data section,12098,,
Data section,1.9,1.7,1.5
Data section,1.7,1.5,1.4
Data section,1.5,1.4,1.3
Data section,1.6,1.4,1.4
Data section,12127,,
Data section,2.9,2.6,2.3
Data section,2.5,2.3,2.2
Data section,2.2,2.1,2.1
Data section,2.2,2.1,2.1
Data section,12158,,
Data section,4,3.7,3.3
Data section,3.5,3.2,3
Data section,3.1,3,2.9
Data section,3,3,3
Data section,12188,,
Data section,5.5,5,4.4
Data section,4.9,4.2,4
Data section,4.2,4,3.8
Data section,3.9,3.9,3.8
Data section,12219,,
Data section,6.3,5.8,5.1
Data section,5.7,5,4.7
Data section,5.1,4.8,4.6
Data section,4.8,4.7,4.6
Data section,12249,,
Data section,4.8,4.6,4.3
Data section,4.6,4.3,4.3
Data section,4.4,4.3,4.4
Data section,4.4,4.5,4.4
Data section,12280,,
Data section,3.8,3.7,3.5
Data section,3.6,3.5,3.5
Data section,3.6,3.6,3.6
Data section,3.8,3.7,3.7
Data section,12311,,
Data section,3.8,3.5,3.3
Data section,3.5,3.2,3.2
Data section,3.2,3.2,3.1
Data section,3.3,3.3,3.2
Data section,12341,,
Data section,2.8,2.7,2.5
Data section,2.6,2.4,2.3
Data section,2.4,2.3,2.2
Data section,2.3,2.3,2.3
Data section,12372,,
Data section,1.6,1.5,1.5
Data section,1.5,1.5,1.4
Data section,1.5,1.4,1.3
Data section,1.5,1.4,1.4
Data section,12402,,
Data section,1.1,1.1,1
Data section,1.1,1.1,1.1
Data section,1.1,1,0.9
Data section,1.2,1.1,1.1
Data section,12433,,
Data section,1.1,1,0.9
Data section,1,1,1
Data section,1,0.9,0.8
Data section,1.1,1,1
Data section,12463,,
Data section,2,1.9,1.6
Data section,1.8,1.6,1.4
Data section,1.6,1.5,1.4
Data section,1.6,1.5,1.4
Data section,12492,,
Data section,2.8,2.6,2.3
Data section,2.5,2.2,2.1
Data section,2.2,2.1,2
Data section,2.2,2.1,2.2
Data section,12523,,
