,1,2,3
1232,4.5,4.3,4.2
1233,4.2,4.2,4.3
1234,4.3,4.3,4.2
1236,4.1,3.9,3.8
1237,3.9,3.7,3.7
1238,3.7,3.7,3.7
1239,3.8,3.8,3.8
1241,4.0,3.7,3.4
1242,3.6,3.3,3.2
1243,3.3,3.2,3.1
1244,3.3,3.2,3.2
1246,2.8,2.6,2.4
1247,2.5,2.3,2.3
1248,2.3,2.2,2.2
1249,2.3,2.3,2.2
1251,1.5,1.5,1.4
1252,1.5,1.4,1.4
1253,1.4,1.3,1.3
1254,1.5,1.4,1.4
1256,1.1,1.1,1.0
1257,1.1,1.1,1.0
1258,1.1,1.0,0.9
1259,1.2,1.1,1.1
1261,1.2,1.1,1.0
1262,1.1,1.1,1.0
1263,1.1,1.0,0.9
1264,1.2,1.1,1.1
1266,1.9,1.7,1.5
1267,1.7,1.5,1.4
1268,1.5,1.4,1.3
1269,1.6,1.4,1.4
1271,2.9,2.6,2.3
1272,2.5,2.2,2.1
1273,2.2,2.1,2.0
1274,2.2,2.1,2.1
1276,4.2,3.9,3.5
1277,3.7,3.3,3.1
1278,3.2,3.1,3.0
1279,3.0,3.0,3.0
1281,5.5,5.0,4.4
1282,4.9,4.2,4.0
1283,4.2,3.9,3.8
1284,3.8,3.8,3.7
1286,6.1,5.6,4.9
1287,5.5,4.8,4.6
1288,4.9,4.6,4.5
1289,4.7,4.5,4.4
1291,4.7,4.5,4.2
1292,4.4,4.2,4.1
1293,4.1,4.1,4.2
1294,4.2,4.2,4.2
1296,4.2,4.0,3.8
1297,3.9,3.8,3.7
1298,3.7,3.7,3.7
1299,3.8,3.8,3.8
1301,4.0,3.7,3.4
1302,3.6,3.3,3.3
1303,3.3,3.2,3.2
1304,3.3,3.3,3.3
1306,2.7,2.6,2.4
1307,2.5,2.3,2.3
1308,2.3,2.2,2.2
1309,2.3,2.3,2.2
1311,1.5,1.5,1.4
1312,1.5,1.4,1.4
1313,1.4,1.4,1.3
1314,1.5,1.4,1.4
1316,1.1,1.0,1.0
1317,1.1,1.1,1.1
1318,1.1,1.0,0.9
1319,1.2,1.1,1.1
1321,1.2,1.1,1.0
1322,1.2,1.1,1.0
1323,1.1,1.0,0.9
1324,1.2,1.1,1.1
1326,1.8,1.6,1.4
1327,1.6,1.5,1.4
1328,1.4,1.4,1.3
1329,1.5,1.4,1.4
1331,2.9,2.6,2.3
1332,2.5,2.2,2.1
1333,2.2,2.1,2.0
1334,2.2,2.1,2.1
1336,4.2,3.9,3.5
1337,3.7,3.3,3.1
1338,3.1,3.0,3.0
1339,3.0,2.9,2.9
1341,5.4,4.9,4.4
1342,4.8,4.2,4.0
1343,4.2,3.9,3.8
1344,3.9,3.8,3.7
1346,6.0,5.5,4.9
1347,5.5,4.8,4.5
1348,4.8,4.6,4.4
1349,4.5,4.4,4.3
1351,4.6,4.4,4.2
1352,4.3,4.1,4.1
1353,4.1,4.1,4.1
1354,4.2,4.2,4.2
1356,4.0,3.8,3.7
1357,3.8,3.6,3.6
1358,3.6,3.6,3.6
1359,3.8,3.8,3.8
1361,3.9,3.6,3.3
1362,3.5,3.3,3.2
1363,3.2,3.1,3.1
1364,3.2,3.1,3.1
1366,2.7,2.6,2.4
1367,2.5,2.3,2.2
1368,2.3,2.2,2.1
1369,2.2,2.2,2.2
1371,1.5,1.5,1.4
1372,1.4,1.4,1.4
1373,1.4,1.3,1.3
1374,1.4,1.4,1.4
1376,1.1,1.0,1.0
1377,1.0,1.0,1.0
1378,1.1,1.0,0.9
1379,1.1,1.1,1.1
1381,1.2,1.1,1.0
1382,1.1,1.0,1.0
1383,1.1,1.0,0.9
1384,1.2,1.1,1.1
1386,1.8,1.7,1.5
1387,1.6,1.5,1.4
1388,1.5,1.4,1.3
1389,1.5,1.4,1.4
1391,2.9,2.6,2.3
1392,2.5,2.2,2.1
1393,2.2,2.1,2.0
1394,2.2,2.1,2.1
1396,4.2,3.9,3.5
1397,3.7,3.3,3.1
1398,3.2,3.1,3.0
1399,3.1,3.0,3.0
1401,5.2,4.7,4.2
1402,4.6,4.0,3.8
1403,3.9,3.7,3.6
1404,3.6,3.7,3.5
1406,6.1,5.6,5.0
1407,5.5,4.8,4.6
1408,4.9,4.6,4.5
1409,4.6,4.5,4.4
1411,4.8,4.6,4.3
1412,4.5,4.3,4.2
1413,4.3,4.2,4.3
1414,4.3,4.3,4.3
1416,4.1,3.9,3.8
1417,3.9,3.7,3.7
1418,3.7,3.7,3.7
1419,3.8,3.8,3.8
1421,3.9,3.6,3.3
1422,3.6,3.3,3.2
1423,3.3,3.2,3.1
1424,3.3,3.3,3.2
1426,2.8,2.7,2.5
1427,2.6,2.4,2.3
1428,2.4,2.3,2.2
1429,2.3,2.3,2.2
1431,1.5,1.5,1.4
1432,1.4,1.4,1.4
1433,1.4,1.3,1.3
1434,1.5,1.4,1.4
1436,1.1,1.1,1.0
1437,1.1,1.1,1.1
1438,1.1,1.0,0.9
1439,1.2,1.1,1.1
1441,1.2,1.0,1.0
1442,1.1,1.0,1.0
1443,1.1,0.9,0.9
1444,1.1,1.1,1.0
1446,1.7,1.5,1.3
1447,1.5,1.4,1.3
1448,1.4,1.3,1.1
1449,1.4,1.3,1.3
1451,3.0,2.7,2.4
1452,2.6,2.3,2.2
1453,2.3,2.1,2.1
1454,2.3,2.2,2.2
1456,4.3,4.0,3.6
1457,3.8,3.4,3.2
1458,3.3,3.2,3.1
1459,3.1,3.0,3.0
1461,5.6,5.1,4.5
1462,5.0,4.4,4.1
1463,4.3,4.1,3.9
1464,4.0,4.0,3.9
1466,6.1,5.6,5.0
1467,5.6,4.9,4.6
1468,5.0,4.7,4.5
1469,4.8,4.7,4.5
1471,4.8,4.6,4.3
1472,4.5,4.3,4.2
1473,4.3,4.3,4.3
1474,4.4,4.4,4.3
1476,4.2,4.0,3.9
1477,4.0,3.8,3.7
1478,3.8,3.8,3.8
1479,3.9,3.9,3.9
1481,4.1,3.8,3.5
1482,3.7,3.4,3.3
1483,3.4,3.3,3.3
1484,3.4,3.4,3.3
1486,2.8,2.7,2.5
1487,2.6,2.4,2.3
1488,2.4,2.3,2.2
1489,2.3,2.3,2.2
1491,1.5,1.4,1.4
1492,1.4,1.4,1.4
1493,1.4,1.3,1.3
1494,1.4,1.4,1.4
1496,1.1,1.1,1.0
1497,1.1,1.1,1.1
1498,1.1,1.0,0.9
1499,1.2,1.1,1.1
1501,1.2,1.1,1.0
1502,1.2,1.1,1.0
1503,1.1,1.0,0.9
1504,1.2,1.1,1.1
1506,1.9,1.7,1.5
1507,1.7,1.5,1.4
1508,1.5,1.4,1.3
1509,1.6,1.4,1.4
1511,2.8,2.5,2.2
1512,2.4,2.2,2.1
1513,2.2,2.1,2.0
1514,2.2,2.1,2.2
1516,3.8,3.6,3.2
1517,3.4,3.0,2.9
1518,3.0,2.9,2.8
1519,3.0,2.9,2.9
1521,5.3,4.8,4.3
1522,4.8,4.2,3.9
1523,4.2,3.9,3.8
1524,3.9,3.8,3.8
1526,6.1,5.6,4.9
1527,5.5,4.8,4.5
1528,4.9,4.6,4.5
1529,4.6,4.5,4.4
1531,4.8,4.6,4.3
1532,4.5,4.2,4.1
1533,4.2,4.2,4.2
1534,4.3,4.3,4.2
1536,4.2,4.0,3.9
1537,4.0,3.8,3.8
1538,3.8,3.9,3.9
1539,4.0,3.9,3.9
1541,4.0,3.7,3.4
1542,3.7,3.4,3.3
1543,3.4,3.3,3.2
1544,3.4,3.3,3.3
1546,2.7,2.6,2.4
1547,2.5,2.4,2.3
1548,2.3,2.2,2.2
1549,2.3,2.2,2.2
1551,1.4,1.4,1.3
1552,1.4,1.3,1.3
1553,1.3,1.3,1.2
1554,1.4,1.3,1.3
1556,1.1,1.0,1.0
1557,1.1,1.1,1.1
1558,1.1,1.0,0.9
1559,1.2,1.1,1.1
1561,1.1,1.0,1.0
1562,1.1,1.0,1.0
1563,1.0,0.9,0.8
1564,1.1,1.0,1.0
1566,1.7,1.6,1.4
1567,1.5,1.4,1.3
1568,1.4,1.3,1.2
1569,1.4,1.4,1.3
1571,2.7,2.5,2.2
1572,2.4,2.1,2.0
1573,2.1,2.0,1.9
1574,2.1,2.1,2.1
1576,4.1,3.8,3.4
1577,3.7,3.2,3.1
1578,3.2,3.1,3.0
1579,3.1,3.0,3.1
1581,5.4,4.9,4.4
1582,4.8,4.2,4.0
1583,4.2,3.9,3.8
1584,3.9,3.8,3.7
1586,6.1,5.6,4.9
1587,5.5,4.9,4.6
1588,4.9,4.7,4.5
1589,4.7,4.6,4.5
1591,4.8,4.6,4.3
1592,4.5,4.2,4.2
1593,4.2,4.2,4.3
1594,4.3,4.3,4.3
1596,4.1,3.9,3.8
1597,3.9,3.7,3.7
1598,3.7,3.7,3.7
1599,3.9,3.8,3.8
1601,4.0,3.7,3.4
1602,3.6,3.3,3.3
1603,3.3,3.2,3.2
1604,3.3,3.2,3.2
1606,2.8,2.7,2.5
1607,2.6,2.4,2.3
1608,2.4,2.3,2.2
1609,2.3,2.3,2.3
1611,1.5,1.5,1.4
1612,1.5,1.4,1.4
1613,1.4,1.3,1.3
1614,1.5,1.4,1.4
1616,1.1,1.1,1.0
1617,1.1,1.1,1.0
1618,1.1,1.0,0.9
1619,1.2,1.1,1.1
1621,1.2,1.1,1.0
1622,1.1,1.0,1.0
1623,1.0,0.9,0.8
1624,1.1,1.0,1.0
1626,1.8,1.6,1.4
1627,1.6,1.4,1.3
1628,1.4,1.3,1.2
1629,1.5,1.4,1.4
1631,2.8,2.5,2.2
1632,2.4,2.1,2.1
1633,2.0,1.9,1.8
1634,2.1,2.0,2.0
1636,4.1,3.9,3.4
1637,3.6,3.2,3.1
1638,3.1,3.0,2.9
1639,3.0,2.9,2.9
1641,5.6,5.1,4.5
1642,5.0,4.3,4.1
1643,4.3,4.0,3.8
1644,3.9,3.8,3.7
1646,6.1,5.6,4.9
1647,5.5,4.8,4.6
1648,4.9,4.7,4.5
1649,4.7,4.6,4.4
1651,4.7,4.5,4.2
1652,4.4,4.1,4.1
1653,4.0,4.0,4.1
1654,4.1,4.1,4.1
1656,4.1,3.9,3.8
1657,3.8,3.6,3.6
1658,3.6,3.6,3.6
1659,3.7,3.7,3.7
1661,3.9,3.6,3.3
1662,3.5,3.3,3.2
1663,3.2,3.1,3.1
1664,3.2,3.2,3.2
1666,2.8,2.7,2.5
1667,2.6,2.4,2.3
1668,2.4,2.3,2.2
1669,2.3,2.3,2.2
1671,1.5,1.5,1.4
1672,1.5,1.4,1.4
1673,1.4,1.4,1.3
1674,1.5,1.4,1.5
1676,1.1,1.0,1.0
1677,1.0,1.0,1.0
1678,1.1,1.0,0.9
1679,1.2,1.1,1.1
1681,1.2,1.0,1.0
1682,1.0,1.0,0.9
1683,1.0,0.9,0.8
1684,1.1,1.0,1.0
1686,1.7,1.5,1.3
1687,1.5,1.4,1.3
1688,1.4,1.3,1.2
1689,1.4,1.3,1.3
1691,3.0,2.7,2.4
1692,2.6,2.3,2.2
1693,2.3,2.2,2.1
1694,2.2,2.2,2.2
1696,4.4,4.1,3.6
1697,3.9,3.5,3.3
1698,3.4,3.3,3.2
1699,3.2,3.2,3.2
1701,5.6,5.0,4.5
1702,4.9,4.3,4.0
1703,4.2,4.0,3.8
1704,3.9,3.8,3.7
1706,6.1,5.6,4.9
1707,5.5,4.9,4.6
1708,4.9,4.6,4.4
1709,4.6,4.5,4.4
1711,4.6,4.4,4.1
1712,4.3,4.1,4.0
1713,4.0,4.0,4.1
1714,4.2,4.1,4.1
1716,4.1,3.9,3.8
1717,3.9,3.7,3.7
1718,3.7,3.7,3.8
1719,3.8,3.8,3.8
1721,4.1,3.8,3.5
1722,3.7,3.4,3.3
1723,3.4,3.3,3.2
1724,3.4,3.3,3.3
1726,2.8,2.6,2.4
1727,2.5,2.4,2.3
1728,2.3,2.2,2.1
1729,2.3,2.2,2.2
1731,1.5,1.5,1.4
1732,1.5,1.4,1.4
1733,1.4,1.3,1.3
1734,1.5,1.4,1.4
1736,1.0,0.9,0.9
1737,0.9,0.9,1.0
1738,1.0,0.9,0.8
1739,1.0,1.0,0.9
1741,1.1,1.0,0.9
1742,1.0,0.9,0.9
1743,1.0,0.9,0.8
1744,1.0,1.0,0.9
1746,1.7,1.5,1.3
1747,1.5,1.3,1.2
1748,1.3,1.2,1.1
1749,1.4,1.3,1.3
1751,2.9,2.6,2.3
1752,2.5,2.2,2.1
1753,2.2,2.1,2.0
1754,2.2,2.1,2.1
1756,4.0,3.7,3.3
1757,3.5,3.1,3.0
1758,3.0,2.9,2.8
1759,2.9,2.9,2.9
1761,5.5,5.0,4.5
1762,4.9,4.3,4.0
1763,4.2,4.0,3.8
1764,3.9,3.8,3.8
1766,6.0,5.5,4.8
1767,5.4,4.8,4.5
1768,4.8,4.6,4.4
1769,4.6,4.5,4.4
1771,4.7,4.5,4.2
1772,4.4,4.2,4.2
1773,4.2,4.2,4.2
1774,4.3,4.3,4.3
1776,4.1,3.9,3.7
1777,3.9,3.7,3.7
1778,3.7,3.7,3.7
1779,3.8,3.8,3.8
1781,3.9,3.6,3.3
1782,3.5,3.2,3.1
1783,3.2,3.1,3.1
1784,3.2,3.1,3.1
1786,2.7,2.6,2.4
1787,2.5,2.3,2.3
1788,2.3,2.2,2.1
1789,2.3,2.2,2.2
1791,1.5,1.5,1.4
1792,1.5,1.5,1.5
1793,1.5,1.4,1.3
1794,1.5,1.5,1.4
1796,1.1,1.0,1.0
1797,1.1,1.0,1.1
1798,1.1,1.0,0.9
1799,1.2,1.1,1.1
1801,1.3,1.1,1.0
1802,1.2,1.1,1.0
1803,1.1,1.0,0.9
1804,1.2,1.1,1.1
1806,1.7,1.5,1.3
1807,1.5,1.4,1.3
1808,1.3,1.2,1.2
1809,1.3,1.3,1.2
1811,3.0,2.7,2.4
1812,2.6,2.4,2.3
1813,2.3,2.2,2.1
1814,2.3,2.2,2.3
1816,4.5,4.2,3.7
1817,3.9,3.5,3.4
1818,3.4,3.3,3.2
1819,3.2,3.2,3.2
1821,5.5,5.0,4.5
1822,4.8,4.2,4.0
1823,4.1,3.9,3.8
1824,3.8,3.8,3.7
1826,6.4,5.9,5.2
1827,5.7,5.1,4.8
1828,5.0,4.8,4.7
1829,4.7,4.6,4.5
1831,4.7,4.5,4.2
1832,4.3,4.1,4.1
1833,4.1,4.1,4.1
1834,4.2,4.2,4.1
1836,4.2,4.0,3.8
1837,4.0,3.8,3.7
1838,3.8,3.8,3.8
1839,3.9,3.8,3.8
1841,4.0,3.7,3.4
1842,3.7,3.4,3.3
1843,3.4,3.3,3.2
1844,3.4,3.4,3.3
1846,2.8,2.7,2.5
1847,2.6,2.4,2.3
1848,2.4,2.3,2.2
1849,2.4,2.3,2.3
1851,1.5,1.5,1.4
1852,1.5,1.4,1.4
1853,1.4,1.3,1.3
1854,1.4,1.4,1.4
1856,1.1,1.0,1.0
1857,1.0,1.0,1.0
1858,1.1,1.0,0.9
1859,1.2,1.1,1.1
1861,1.3,1.1,1.0
1862,1.2,1.1,1.0
1863,1.1,1.0,0.9
1864,1.2,1.0,1.0
1866,1.8,1.6,1.4
1867,1.6,1.4,1.3
1868,1.4,1.3,1.2
1869,1.5,1.4,1.3
1871,2.9,2.7,2.4
1872,2.6,2.3,2.2
1873,2.3,2.2,2.1
1874,2.3,2.2,2.2
1876,4.5,4.2,3.8
1877,4.0,3.5,3.4
1878,3.5,3.4,3.3
1879,3.3,3.3,3.3
1881,5.5,5.0,4.4
1882,4.9,4.2,4.0
1883,4.2,3.9,3.8
1884,3.8,3.8,3.8
1886,6.3,5.8,5.2
1887,5.7,5.1,4.8
1888,5.1,4.9,4.7
1889,4.8,4.7,4.6
1891,4.8,4.6,4.3
1892,4.5,4.3,4.3
1893,4.3,4.3,4.3
1894,4.4,4.4,4.3
1896,4.1,4.0,3.8
1897,3.9,3.7,3.7
1898,3.7,3.7,3.7
1899,3.8,3.8,3.8
1901,4.3,4.0,3.7
1902,3.9,3.6,3.5
1903,3.5,3.4,3.4
1904,3.4,3.4,3.4
1906,2.9,2.8,2.5
1907,2.6,2.5,2.4
1908,2.4,2.3,2.2
1909,2.3,2.3,2.2
1911,1.6,1.6,1.5
1912,1.5,1.5,1.5
1913,1.4,1.4,1.3
1914,1.4,1.4,1.4
1916,1.1,1.0,1.0
1917,1.0,1.0,1.0
1918,1.0,1.0,0.9
1919,1.1,1.1,1.1
1921,1.1,1.0,0.9
1922,1.0,1.0,0.9
1923,1.0,0.9,0.8
1924,1.1,1.0,0.9
1926,1.9,1.7,1.5
1927,1.7,1.5,1.4
1928,1.5,1.4,1.3
1929,1.6,1.4,1.4
1931,2.9,2.6,2.3
1932,2.5,2.3,2.2
1933,2.2,2.1,2.1
1934,2.2,2.1,2.1
1936,4.0,3.7,3.3
1937,3.5,3.2,3.0
1938,3.1,3.0,2.9
1939,3.0,3.0,3.0
1941,5.5,5.0,4.4
1942,4.9,4.2,4.0
1943,4.2,4.0,3.8
1944,3.9,3.9,3.8
1946,6.3,5.8,5.1
1947,5.7,5.0,4.7
1948,5.1,4.8,4.6
1949,4.8,4.7,4.6
1951,4.8,4.6,4.3
1952,4.6,4.3,4.3
1953,4.4,4.3,4.4
1954,4.4,4.5,4.4
1956,3.8,3.7,3.5
1957,3.6,3.5,3.5
1958,3.6,3.6,3.6
1959,3.8,3.7,3.7
1961,3.8,3.5,3.3
1962,3.5,3.2,3.2
1963,3.2,3.2,3.1
1964,3.3,3.3,3.2
1966,2.8,2.7,2.5
1967,2.6,2.4,2.3
1968,2.4,2.3,2.2
1969,2.3,2.3,2.3
1971,1.6,1.5,1.5
1972,1.5,1.5,1.4
1973,1.5,1.4,1.3
1974,1.5,1.4,1.4
1976,1.1,1.1,1.0
1977,1.1,1.1,1.1
1978,1.1,1.0,0.9
1979,1.2,1.1,1.1
1981,1.1,1.0,0.9
1982,1.0,1.0,1.0
1983,1.0,0.9,0.8
1984,1.1,1.0,1.0
1986,2.0,1.9,1.6
1987,1.8,1.6,1.4
1988,1.6,1.5,1.4
1989,1.6,1.5,1.4
1991,2.8,2.6,2.3
1992,2.5,2.2,2.1
1993,2.2,2.1,2.0
1994,2.2,2.1,2.2
1996,4.3,4.1,3.6
1997,3.8,3.4,3.2
1998,3.3,3.2,3.0
1999,3.1,3.1,3.0
2001,5.4,4.9,4.4
2002,4.8,4.2,3.9
2003,4.0,3.8,3.7
2004,3.7,3.7,3.6
2006,6.2,5.7,5.1
2007,5.6,4.9,4.7
2008,5.0,4.7,4.6
2009,4.7,4.6,4.5
2011,4.8,4.6,4.3
2012,4.5,4.2,4.2
2013,4.2,4.2,4.2
2014,4.3,4.3,4.2
2016,4.1,4.0,3.8
2017,4.0,3.8,3.7
2018,3.8,3.8,3.8
2019,3.9,3.9,3.9
2021,4.3,4.0,3.7
2022,3.9,3.6,3.5
2023,3.5,3.4,3.4
2024,3.4,3.4,3.3
2026,2.9,2.8,2.6
2027,2.7,2.5,2.4
2028,2.4,2.3,2.3
2029,2.3,2.3,2.3
2031,1.5,1.5,1.4
2032,1.5,1.4,1.4
2033,1.4,1.3,1.3
2034,1.5,1.4,1.4
2036,1.1,1.1,1.0
2037,1.1,1.1,1.1
2038,1.1,1.0,0.9
2039,1.2,1.1,1.1
2041,1.1,1.0,0.9
2042,1.0,1.0,1.0
2043,1.0,0.9,0.8
2044,1.1,1.0,1.0
2046,1.8,1.6,1.4
2047,1.6,1.4,1.3
2048,1.4,1.3,1.2
2049,1.5,1.4,1.4
2051,2.9,2.7,2.4
2052,2.6,2.3,2.2
2053,2.2,2.2,2.1
2054,2.3,2.2,2.2
2056,3.9,3.6,3.2
2057,3.4,3.0,3.0
2058,3.0,2.9,2.8
2059,2.9,2.9,2.9
2061,5.7,5.2,4.7
2062,5.1,4.5,4.2
2063,4.4,4.1,4.0
2064,4.0,4.0,3.9
2066,6.5,6.0,5.4
2067,5.8,5.2,4.9
2068,5.1,4.9,4.8
2069,4.7,4.7,4.6
2071,4.9,4.6,4.4
2072,4.5,4.3,4.3
2073,4.3,4.3,4.3
2074,4.4,4.4,4.3
2076,4.1,4.0,3.8
2077,3.9,3.8,3.8
2078,3.8,3.8,3.8
2079,3.9,3.9,3.9
2081,4.1,3.8,3.5
2082,3.7,3.4,3.4
2083,3.4,3.3,3.3
2084,3.4,3.3,3.3
2086,2.8,2.7,2.5
2087,2.6,2.4,2.3
2088,2.4,2.3,2.2
2089,2.3,2.3,2.2
2091,1.5,1.5,1.4
2092,1.5,1.4,1.4
2093,1.4,1.3,1.3
2094,1.5,1.4,1.4
2096,1.1,1.0,1.0
2097,1.1,1.1,1.1
2098,1.1,1.0,0.9
2099,1.2,1.1,1.1
2101,1.2,1.1,1.0
2102,1.1,1.0,1.0
2103,1.1,1.0,0.9
2104,1.2,1.1,1.0
2106,1.9,1.7,1.5
2107,1.7,1.6,1.4
2108,1.6,1.5,1.3
2109,1.6,1.5,1.5
2111,2.8,2.5,2.3
2112,2.4,2.2,2.1
2113,2.1,2.0,2.0
2114,2.2,2.1,2.1
2116,4.3,4.0,3.6
2117,3.8,3.4,3.2
2118,3.3,3.2,3.1
2119,3.2,3.1,3.1
2121,6.0,5.5,4.9
2122,5.4,4.8,4.6
2123,4.7,4.5,4.3
2124,4.3,4.3,4.2
2126,6.0,5.5,4.8
2127,5.5,4.8,4.5
2128,4.9,4.7,4.5
2129,4.7,4.6,4.5
2131,4.8,4.5,4.3
2132,4.5,4.2,4.2
2133,4.3,4.2,4.2
2134,4.4,4.3,4.3
2136,4.3,4.1,3.9
2137,4.1,3.9,3.8
2138,3.8,3.8,3.8
2139,4.0,3.9,3.9
2141,4.1,3.8,3.5
2142,3.8,3.5,3.4
2143,3.5,3.4,3.3
2144,3.5,3.5,3.4
2146,2.9,2.8,2.6
2147,2.7,2.5,2.4
2148,2.5,2.4,2.3
2149,2.4,2.4,2.3
2151,1.5,1.5,1.5
2152,1.5,1.5,1.5
2153,1.5,1.4,1.3
2154,1.5,1.4,1.4
2156,1.1,1.0,1.0
2157,1.1,1.1,1.1
2158,1.1,1.0,0.9
2159,1.2,1.1,1.1
2161,1.2,1.1,1.0
2162,1.1,1.1,1.0
2163,1.1,0.9,0.9
2164,1.1,1.1,1.0
2166,1.8,1.7,1.4
2167,1.6,1.5,1.3
2168,1.5,1.4,1.3
2169,1.5,1.4,1.4
2171,2.8,2.6,2.3
2172,2.5,2.3,2.2
2173,2.2,2.1,2.0
2174,2.2,2.2,2.1
2176,4.1,3.8,3.4
2177,3.6,3.3,3.1
2178,3.2,3.1,3.0
2179,3.1,3.1,3.1
2181,5.6,5.1,4.6
2182,5.0,4.4,4.1
2183,4.3,4.1,3.9
2184,3.9,3.9,3.8
2186,6.4,6.0,5.3
2187,5.8,5.2,4.9
2188,5.2,5.0,4.8
2189,4.9,4.8,4.7
2191,4.7,4.5,4.3
2192,4.5,4.3,4.3
2193,4.3,4.3,4.3
2194,4.4,4.4,4.4
2196,4.5,4.3,4.1
2197,4.2,4.1,4.0
2198,4.0,4.0,4.0
2199,4.2,4.1,4.1
2201,4.2,3.9,3.6
2202,3.8,3.6,3.5
2203,3.5,3.4,3.4
2204,3.5,3.5,3.4
2206,2.7,2.6,2.4
2207,2.5,2.3,2.3
2208,2.3,2.2,2.2
2209,2.3,2.2,2.2
2211,1.5,1.5,1.4
2212,1.5,1.4,1.5
2213,1.4,1.4,1.3
2214,1.4,1.4,1.4
2216,1.0,1.0,1.0
2217,1.0,1.0,1.0
2218,1.1,1.0,0.9
2219,1.1,1.1,1.0
2221,1.1,1.0,0.9
2222,1.0,0.9,0.9
2223,1.0,0.8,0.8
2224,1.1,0.9,1.0
2226,1.6,1.4,1.2
2227,1.4,1.2,1.1
2228,1.3,1.2,1.1
2229,1.4,1.2,1.3
2231,2.9,2.6,2.4
2232,2.5,2.3,2.2
2233,2.2,2.1,2.0
2234,2.2,2.1,2.1
2236,4.5,4.2,3.8
2237,4.0,3.6,3.4
2238,3.5,3.4,3.3
2239,3.3,3.3,3.3
2241,6.0,5.5,5.0
2242,5.5,4.8,4.6
2243,4.8,4.5,4.4
2244,4.4,4.4,4.3
2246,5.8,5.3,4.7
2247,5.3,4.6,4.4
2248,4.7,4.5,4.3
2249,4.6,4.4,4.3
2251,5.1,4.9,4.6
2252,4.7,4.6,4.5
2253,4.5,4.4,4.5
2254,4.5,4.5,4.5
2256,4.4,4.2,4.1
2257,4.2,4.1,4.1
2258,4.1,4.1,4.1
2259,4.2,4.2,4.1
2261,4.3,4.0,3.7
2262,3.9,3.6,3.5
2263,3.5,3.5,3.4
2264,3.5,3.5,3.4
2266,2.9,2.8,2.6
2267,2.7,2.5,2.4
2268,2.5,2.4,2.3
2269,2.3,2.4,2.3
2271,1.5,1.4,1.4
2272,1.4,1.4,1.4
2273,1.4,1.3,1.3
2274,1.4,1.4,1.4
2276,1.1,1.0,1.0
2277,1.1,1.1,1.0
2278,1.1,1.0,0.9
2279,1.2,1.1,1.1
2281,1.2,1.1,1.0
2282,1.1,1.0,1.0
2283,1.0,0.9,0.8
2284,1.2,1.0,1.0
2286,1.8,1.6,1.4
2287,1.6,1.4,1.3
2288,1.4,1.3,1.2
2289,1.5,1.3,1.4
2291,2.5,2.3,2.0
2292,2.2,2.0,1.9
2293,1.9,1.9,1.8
2294,2.0,1.9,1.9
2296,4.1,3.8,3.5
2297,3.6,3.3,3.1
2298,3.2,3.1,2.9
2299,3.1,3.0,3.0
2301,6.0,5.4,4.9
2302,5.3,4.7,4.4
2303,4.6,4.4,4.2
2304,4.2,4.2,4.1
2306,6.1,5.6,4.9
2307,5.6,4.9,4.6
2308,5.0,4.7,4.6
2309,4.8,4.7,4.5
2311,4.9,4.7,4.5
2312,4.6,4.4,4.4
2313,4.4,4.4,4.4
2314,4.5,4.5,4.5
2316,4.4,4.2,4.0
2317,4.2,4.1,4.0
2318,4.0,4.0,4.0
2319,4.1,4.1,4.1
2321,4.3,4.0,3.7
2322,3.9,3.6,3.5
2323,3.6,3.5,3.4
2324,3.5,3.5,3.5
2326,2.8,2.7,2.6
2327,2.6,2.5,2.4
2328,2.4,2.3,2.3
2329,2.3,2.3,2.3
2331,1.6,1.6,1.5
2332,1.5,1.5,1.5
2333,1.5,1.4,1.3
2334,1.5,1.4,1.4
2336,1.1,1.1,1.1
2337,1.1,1.1,1.1
2338,1.2,1.1,1.0
2339,1.3,1.1,1.2
2341,1.3,1.1,1.0
2342,1.2,1.1,1.0
2343,1.1,1.0,0.9
2344,1.2,1.1,1.1
2346,1.8,1.7,1.4
2347,1.6,1.4,1.3
2348,1.5,1.4,1.3
2349,1.5,1.4,1.4
2351,2.8,2.6,2.3
2352,2.5,2.3,2.2
2353,2.2,2.2,2.1
2354,2.2,2.2,2.1
2356,4.2,3.9,3.5
2357,3.8,3.4,3.2
2358,3.3,3.2,3.1
2359,3.2,3.2,3.2
2361,5.7,5.2,4.7
2362,5.1,4.5,4.3
2363,4.4,4.2,4.0
2364,4.1,4.1,4.0
2366,6.1,5.7,5.1
2367,5.6,5.0,4.8
2368,5.0,4.8,4.6
2369,4.8,4.7,4.6
2371,5.0,4.8,4.4
2372,4.7,4.5,4.4
2373,4.4,4.4,4.4
2374,4.5,4.5,4.5
2376,4.1,4.0,3.8
2377,4.0,3.8,3.8
2378,3.8,3.8,3.8
2379,4.0,3.9,3.9
2381,4.1,3.8,3.5
2382,3.7,3.4,3.4
2383,3.4,3.3,3.3
2384,3.4,3.4,3.3
2386,2.9,2.8,2.6
2387,2.7,2.5,2.4
2388,2.4,2.3,2.3
2389,2.3,2.3,2.2
2391,1.6,1.6,1.5
2392,1.6,1.5,1.5
2393,1.5,1.4,1.4
2394,1.5,1.5,1.4
2396,1.1,1.1,1.0
