,DATE,AVG MAX TEMPERATURE
809,810,26.675
810,811,25.9083333325
811,812,24.825
812,813,24.691666665
813,814,18.791666665
814,815,13.71666666575
815,816,7.325000000000001
816,817,5.1916666675
817,818,6.1666666675
818,819,14.93333333175
819,820,16.65833333325
820,821,20.8916666675
821,822,26.1666666675
822,823,26.008333335
823,824,25.325000000000003
824,825,23.441666665
825,826,20.6166666675
826,827,14.6333333325
827,828,9.366666665
828,829,6.4749999997500005
829,830,8.325000001
830,831,12.108333331750002
831,832,19.683333335
832,833,24.041666665
833,834,26.5083333325
834,835,25.900000000000002
835,836,25.825000000000003
836,837,24.2916666675
837,838,21.10833333
838,839,14.466666665
839,840,8.9333333325
840,841,6.05000000075
841,842,8.199999999000001
842,843,13.75000000075
843,844,20.0416666675
844,845,23.1916666675
845,846,26.4333333325
846,847,25.6416666675
847,848,24.916666665
848,849,22.5749999975
849,850,20.041666667500003
850,851,14.908333332499998
851,852,10.2
852,853,6.483333332499999
853,854,3.89999999925
854,855,12.20000000075
855,856,16.95833333575
856,857,21.808333335
857,858,26.1833333325
858,859,25.175000000000004
859,860,23.975
860,861,22.775
861,862,19.1166666675
862,863,14.816666665749999
863,864,8.56666666575
864,865,5.2249999990000005
865,866,8.533333333249999
866,867,11.183333335
867,868,18.9333333325
868,869,22.89166667
869,870,27.7416666675
870,871,25.8166666675
871,872,24.6583333325
872,873,24.6
873,874,19.691666665
874,875,14.8
875,876,8.24999999925
876,877,5.70000000075
877,878,4.691666667500001
878,879,13.625000001750001
879,880,19.6833333325
880,881,22.3083333325
881,882,24.9666666675
882,883,25.4666666675
883,884,24.875
884,885,23.283333335
885,886,19.091666664999998
886,887,13.45
887,888,5.78333333325
888,889,4.449999999
889,890,4.749999999999999
890,891,10.791666668500001
891,892,16.791666666749997
892,893,21.7916666675
893,894,24.974999999999998
894,895,24.65
895,896,24.966666665
896,897,23.0083333325
897,898,20.458333335
898,899,12.38333333425
899,900,8.40000000075
900,901,6.524999999000001
901,902,6.0666666665
902,903,10.183333333250001
903,904,17.13333333
904,905,22.60833333
905,906,24.533333335
906,907,26.2583333325
907,908,23.883333335
908,909,23.0000000025
909,910,19.8416666675
910,911,13.85833333425
911,912,8.57500000075
912,913,4.691666666000001
913,914,7.208333332499999
914,915,14.941666667499998
915,916,18.3
916,917,20.8833333325
917,918,25.7250000025
918,919,25.9749999975
919,920,24.883333332499998
