DATE,AVG MAX TEMPERATURE
31-08-1951,25.30833333
30-09-1951,24.89166667
31-10-1951,21.85833333
30-11-1951,15.28333334
31-12-1951,10.41666667
31-01-1952,6.55
29-02-1952,8.725000001
31-03-1952,11.48333333
30-04-1952,18.74166667
31-05-1952,22.78333333
30-06-1952,26.46666666
31-07-1952,25.3
31-08-1952,24.31666667
30-09-1952,24.01666667
31-10-1952,20.6
30-11-1952,13.79166667
31-12-1952,8.483333332
31-01-1953,5.766666666
28-02-1953,9.616666668
31-03-1953,14.21666667
30-04-1953,18.04166667
31-05-1953,23.375
30-06-1953,26.69166667
31-07-1953,26.73333333
31-08-1953,24.4
30-09-1953,23.43333333
31-10-1953,19.96666666
30-11-1953,13.7
31-12-1953,9.516666668
31-01-1954,4.216666668
28-02-1954,6.741666668
31-03-1954,12.19166667
30-04-1954,18.325
31-05-1954,23.29166667
30-06-1954,26.225
31-07-1954,24.99166667
31-08-1954,25.05
30-09-1954,23.90833333
31-10-1954,18.375
30-11-1954,13.85
31-12-1954,7.625000001
31-01-1955,5.633333332
28-02-1955,8.983333334
31-03-1955,13.59166667
30-04-1955,15.86666667
31-05-1955,19.45
30-06-1955,26.04166667
31-07-1955,25.6
31-08-1955,24.875
30-09-1955,23.36666666
31-10-1955,19.41666667
30-11-1955,14.78333333
31-12-1955,9.416666668
31-01-1956,5.399999999
29-02-1956,8.183333333
31-03-1956,11.775
30-04-1956,18.51666667
31-05-1956,25.60833333
30-06-1956,25.86666667
31-07-1956,25.675
31-08-1956,23.79166667
30-09-1956,24.51666667
31-10-1956,19.13333334
30-11-1956,14.475
31-12-1956,8.5
31-01-1957,4.841666666
28-02-1957,5.116666667
31-03-1957,11.41666667
30-04-1957,15.15833333
31-05-1957,19.24166667
30-06-1957,24.88333334
31-07-1957,25.65
31-08-1957,24.05
30-09-1957,22.975
31-10-1957,19.06666667
30-11-1957,13.61666667
31-12-1957,7.991666666
31-01-1958,7.575
28-02-1958,7.683333334
31-03-1958,13.375
30-04-1958,19.70833333
31-05-1958,21.275
30-06-1958,26.2
31-07-1958,26.25
31-08-1958,24.61666667
30-09-1958,23.325
31-10-1958,19.725
30-11-1958,14.175
31-12-1958,9.366666666
31-01-1959,5.216666666
28-02-1959,5.333333333
31-03-1959,12.74166667
30-04-1959,18.05833334
31-05-1959,20.85833334
30-06-1959,26.925
31-07-1959,25.08333333
31-08-1959,25.34166666
30-09-1959,24.70833334
31-10-1959,21.80833334
30-11-1959,13.60833333
31-12-1959,8.533333334
31-01-1960,6.108333333
29-02-1960,10.70833333
31-03-1960,10.84166667
30-04-1960,15.775
31-05-1960,22.20833333
30-06-1960,27
31-07-1960,25.83333333
31-08-1960,25.74166667
30-09-1960,23.94166667
31-10-1960,20.375
30-11-1960,13.025
31-12-1960,8.191666668
31-01-1961,6.975000001
28-02-1961,5.516666666
31-03-1961,12.725
30-04-1961,18.03333334
31-05-1961,23.09166667
30-06-1961,26.61666667
31-07-1961,26.13333333
31-08-1961,24.96666667
30-09-1961,24.76666667
31-10-1961,19.88333333
30-11-1961,13.025
31-12-1961,7.416666666
31-01-1962,5.783333333
28-02-1962,8.466666667
31-03-1962,12.96666666
30-04-1962,18.075
31-05-1962,21.71666667
30-06-1962,26.35
31-07-1962,25.75833333
31-08-1962,25.05833333
30-09-1962,22.475
31-10-1962,19.65833333
30-11-1962,12.85833334
31-12-1962,7.458333333
31-01-1963,6.750000001
28-02-1963,9.533333334
31-03-1963,12.575
30-04-1963,17.18333334
31-05-1963,20.675
30-06-1963,27.075
31-07-1963,26.325
31-08-1963,24.7
30-09-1963,23.58333333
31-10-1963,21.20833333
30-11-1963,14.225
31-12-1963,8.808333334
31-01-1964,3.308333334
29-02-1964,6.008333334
31-03-1964,13.65
30-04-1964,17.53333334
31-05-1964,20.775
30-06-1964,25.45
31-07-1964,24.66666667
31-08-1964,25.375
30-09-1964,23.54166667
31-10-1964,19.74166667
30-11-1964,13.49166667
31-12-1964,7.875
31-01-1965,7.383333333
28-02-1965,6.15
31-03-1965,11.94166667
30-04-1965,15.01666667
31-05-1965,20.725
30-06-1965,26.08333333
31-07-1965,25
31-08-1965,23.76666667
30-09-1965,23.50833333
31-10-1965,20.95833334
30-11-1965,14.80833333
31-12-1965,7.558333332
31-01-1966,7.849999999
28-02-1966,9.533333333
31-03-1966,11.75833333
30-04-1966,16.30833334
31-05-1966,21.69166667
30-06-1966,26.45833333
31-07-1966,25.18333333
31-08-1966,24.75
30-09-1966,22.225
31-10-1966,18.70833334
30-11-1966,13.28333333
31-12-1966,7.483333334
31-01-1967,4.833333333
28-02-1967,8.266666666
31-03-1967,11.19166667
30-04-1967,16.675
31-05-1967,20.65833333
30-06-1967,26.64166667
31-07-1967,26.13333333
31-08-1967,24.475
30-09-1967,23.75833333
31-10-1967,18.43333333
30-11-1967,13.3
31-12-1967,8.066666668
31-01-1968,4.175
29-02-1968,5.033333333
31-03-1968,12.375
30-04-1968,17.48333333
31-05-1968,20.00833333
30-06-1968,26.675
31-07-1968,25.90833333
31-08-1968,24.825
30-09-1968,24.69166667
31-10-1968,18.79166667
30-11-1968,13.71666667
31-12-1968,7.325
31-01-1969,5.191666668
28-02-1969,6.166666668
31-03-1969,14.93333333
30-04-1969,16.65833333
31-05-1969,20.89166667
30-06-1969,26.16666667
31-07-1969,26.00833334
31-08-1969,25.325
30-09-1969,23.44166667
31-10-1969,20.61666667
30-11-1969,14.63333333
31-12-1969,9.366666665
31-01-1970,6.475
28-02-1970,8.325000001
31-03-1970,12.10833333
30-04-1970,19.68333334
31-05-1970,24.04166667
30-06-1970,26.50833333
31-07-1970,25.9
31-08-1970,25.825
30-09-1970,24.29166667
31-10-1970,21.10833333
30-11-1970,14.46666667
31-12-1970,8.933333333
31-01-1971,6.050000001
28-02-1971,8.199999999
31-03-1971,13.75
30-04-1971,20.04166667
31-05-1971,23.19166667
30-06-1971,26.43333333
31-07-1971,25.64166667
31-08-1971,24.91666667
30-09-1971,22.575
31-10-1971,20.04166667
30-11-1971,14.90833333
31-12-1971,10.2
31-01-1972,6.483333332
29-02-1972,3.899999999
31-03-1972,12.2
30-04-1972,16.95833334
31-05-1972,21.80833334
30-06-1972,26.18333333
31-07-1972,25.175
31-08-1972,23.975
30-09-1972,22.775
31-10-1972,19.11666667
30-11-1972,14.81666667
31-12-1972,8.566666666
31-01-1973,5.224999999
28-02-1973,8.533333333
31-03-1973,11.18333334
30-04-1973,18.93333333
31-05-1973,22.89166667
30-06-1973,27.74166667
31-07-1973,25.81666667
