dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1817-01-01,-2.413,3.483,Srinagar,India,34.56N,73.95E
1817-02-01,0.799,2.41,Srinagar,India,34.56N,73.95E
1817-03-01,4.298,2.471,Srinagar,India,34.56N,73.95E
1817-04-01,9.787,2.368,Srinagar,India,34.56N,73.95E
1817-05-01,13.091,2.494,Srinagar,India,34.56N,73.95E
1817-06-01,16.211,1.891,Srinagar,India,34.56N,73.95E
1817-07-01,17.774,1.673,Srinagar,India,34.56N,73.95E
1817-08-01,18.443,1.723,Srinagar,India,34.56N,73.95E
1817-09-01,12.386,2.31,Srinagar,India,34.56N,73.95E
1817-10-01,7.903,2.478,Srinagar,India,34.56N,73.95E
1817-11-01,3.956,2.241,Srinagar,India,34.56N,73.95E
1817-12-01,-2.69,2.28,Srinagar,India,34.56N,73.95E
1818-01-01,-2.419,2.857,Srinagar,India,34.56N,73.95E
1818-02-01,-1.659,2.227,Srinagar,India,34.56N,73.95E
1818-03-01,,,Srinagar,India,34.56N,73.95E
1818-04-01,11.366,4.069,Srinagar,India,34.56N,73.95E
1818-05-01,15.077,2.895,Srinagar,India,34.56N,73.95E
1818-06-01,18.84,3.097,Srinagar,India,34.56N,73.95E
1818-07-01,18.693,2.251,Srinagar,India,34.56N,73.95E
1818-08-01,18.204,1.449,Srinagar,India,34.56N,73.95E
1818-09-01,13.897,1.916,Srinagar,India,34.56N,73.95E
1818-10-01,8.269,2.239,Srinagar,India,34.56N,73.95E
1818-11-01,4.242,3.504,Srinagar,India,34.56N,73.95E
1818-12-01,-0.826,1.894,Srinagar,India,34.56N,73.95E
1819-01-01,,,Srinagar,India,34.56N,73.95E
1819-02-01,,,Srinagar,India,34.56N,73.95E
1819-03-01,,,Srinagar,India,34.56N,73.95E
1819-04-01,,,Srinagar,India,34.56N,73.95E
1819-05-01,,,Srinagar,India,34.56N,73.95E
1819-06-01,,,Srinagar,India,34.56N,73.95E
1819-07-01,,,Srinagar,India,34.56N,73.95E
1819-08-01,,,Srinagar,India,34.56N,73.95E
1819-09-01,14.543,1.695,Srinagar,India,34.56N,73.95E
1819-10-01,10.347,1.836,Srinagar,India,34.56N,73.95E
1819-11-01,4.229,2.044,Srinagar,India,34.56N,73.95E
1819-12-01,,,Srinagar,India,34.56N,73.95E
1820-01-01,,,Srinagar,India,34.56N,73.95E
1820-02-01,-1.213,2.465,Srinagar,India,34.56N,73.95E
1820-03-01,,,Srinagar,India,34.56N,73.95E
1820-04-01,,,Srinagar,India,34.56N,73.95E
1820-05-01,14.977,2.345,Srinagar,India,34.56N,73.95E
1820-06-01,18.025,1.767,Srinagar,India,34.56N,73.95E
1820-07-01,,,Srinagar,India,34.56N,73.95E
1820-08-01,16.827,1.869,Srinagar,India,34.56N,73.95E
1820-09-01,14.668,1.841,Srinagar,India,34.56N,73.95E
1820-10-01,8.965,1.733,Srinagar,India,34.56N,73.95E
1820-11-01,3.425,1.712,Srinagar,India,34.56N,73.95E
1820-12-01,-1.706,1.781,Srinagar,India,34.56N,73.95E
1821-01-01,-0.927,2.72,Srinagar,India,34.56N,73.95E
1821-02-01,1.015,3.379,Srinagar,India,34.56N,73.95E
1821-03-01,4.83,2.29,Srinagar,India,34.56N,73.95E
1821-04-01,9.36,2.246,Srinagar,India,34.56N,73.95E
1821-05-01,14.906,2.314,Srinagar,India,34.56N,73.95E
1821-06-01,17.711,2.319,Srinagar,India,34.56N,73.95E
1821-07-01,18.499,1.789,Srinagar,India,34.56N,73.95E
1821-08-01,17.967,1.553,Srinagar,India,34.56N,73.95E
1821-09-01,13.577,1.654,Srinagar,India,34.56N,73.95E
1821-10-01,9.768,1.696,Srinagar,India,34.56N,73.95E
1821-11-01,4.995,2.3,Srinagar,India,34.56N,73.95E
1821-12-01,-0.299,1.877,Srinagar,India,34.56N,73.95E
1822-01-01,-0.872,2.518,Srinagar,India,34.56N,73.95E
1822-02-01,1.799,2.376,Srinagar,India,34.56N,73.95E
1822-03-01,7.257,2.246,Srinagar,India,34.56N,73.95E
1822-04-01,9.803,2.17,Srinagar,India,34.56N,73.95E
1822-05-01,14.276,2.18,Srinagar,India,34.56N,73.95E
1822-06-01,17.979,1.807,Srinagar,India,34.56N,73.95E
1822-07-01,19.586,1.571,Srinagar,India,34.56N,73.95E
1822-08-01,18.019,2.02,Srinagar,India,34.56N,73.95E
1822-09-01,14.178,1.902,Srinagar,India,34.56N,73.95E
1822-10-01,9.067,1.726,Srinagar,India,34.56N,73.95E
1822-11-01,3.593,1.884,Srinagar,India,34.56N,73.95E
1822-12-01,-1.913,2.141,Srinagar,India,34.56N,73.95E
1823-01-01,-1.927,1.997,Srinagar,India,34.56N,73.95E
1823-02-01,-0.418,2.557,Srinagar,India,34.56N,73.95E
1823-03-01,4.633,2.227,Srinagar,India,34.56N,73.95E
1823-04-01,9.649,2.462,Srinagar,India,34.56N,73.95E
1823-05-01,14.261,2.215,Srinagar,India,34.56N,73.95E
1823-06-01,18.803,2.189,Srinagar,India,34.56N,73.95E
1823-07-01,19.447,1.544,Srinagar,India,34.56N,73.95E
1823-08-01,17.822,1.621,Srinagar,India,34.56N,73.95E
1823-09-01,13.533,1.73,Srinagar,India,34.56N,73.95E
1823-10-01,8.927,1.88,Srinagar,India,34.56N,73.95E
1823-11-01,3.443,2.629,Srinagar,India,34.56N,73.95E
1823-12-01,,,Srinagar,India,34.56N,73.95E
1824-01-01,,,Srinagar,India,34.56N,73.95E
1824-02-01,,,Srinagar,India,34.56N,73.95E
1824-03-01,,,Srinagar,India,34.56N,73.95E
1824-04-01,,,Srinagar,India,34.56N,73.95E
1824-05-01,,,Srinagar,India,34.56N,73.95E
1824-06-01,,,Srinagar,India,34.56N,73.95E
1824-07-01,,,Srinagar,India,34.56N,73.95E
1824-08-01,,,Srinagar,India,34.56N,73.95E
1824-09-01,,,Srinagar,India,34.56N,73.95E
1824-10-01,,,Srinagar,India,34.56N,73.95E
1824-11-01,,,Srinagar,India,34.56N,73.95E
1824-12-01,,,Srinagar,India,34.56N,73.95E
1825-01-01,,,Srinagar,India,34.56N,73.95E
1825-02-01,,,Srinagar,India,34.56N,73.95E
1825-03-01,,,Srinagar,India,34.56N,73.95E
1825-04-01,,,Srinagar,India,34.56N,73.95E
1825-05-01,,,Srinagar,India,34.56N,73.95E
1825-06-01,,,Srinagar,India,34.56N,73.95E
1825-07-01,,,Srinagar,India,34.56N,73.95E
1825-08-01,,,Srinagar,India,34.56N,73.95E
1825-09-01,,,Srinagar,India,34.56N,73.95E
1825-10-01,,,Srinagar,India,34.56N,73.95E
1825-11-01,,,Srinagar,India,34.56N,73.95E
1825-12-01,,,Srinagar,India,34.56N,73.95E
1826-01-01,,,Srinagar,India,34.56N,73.95E
1826-02-01,,,Srinagar,India,34.56N,73.95E
1826-03-01,,,Srinagar,India,34.56N,73.95E
1826-04-01,,,Srinagar,India,34.56N,73.95E
1826-05-01,,,Srinagar,India,34.56N,73.95E
1826-06-01,,,Srinagar,India,34.56N,73.95E
1826-07-01,,,Srinagar,India,34.56N,73.95E
1826-08-01,,,Srinagar,India,34.56N,73.95E
1826-09-01,,,Srinagar,India,34.56N,73.95E
1826-10-01,,,Srinagar,India,34.56N,73.95E
1826-11-01,,,Srinagar,India,34.56N,73.95E
1826-12-01,,,Srinagar,India,34.56N,73.95E
1827-01-01,,,Srinagar,India,34.56N,73.95E
1827-02-01,,,Srinagar,India,34.56N,73.95E
1827-03-01,,,Srinagar,India,34.56N,73.95E
1827-04-01,,,Srinagar,India,34.56N,73.95E
1827-05-01,,,Srinagar,India,34.56N,73.95E
1827-06-01,,,Srinagar,India,34.56N,73.95E
1827-07-01,,,Srinagar,India,34.56N,73.95E
1827-08-01,,,Srinagar,India,34.56N,73.95E
1827-09-01,,,Srinagar,India,34.56N,73.95E
1827-10-01,,,Srinagar,India,34.56N,73.95E
1827-11-01,,,Srinagar,India,34.56N,73.95E
1827-12-01,,,Srinagar,India,34.56N,73.95E
1828-01-01,,,Srinagar,India,34.56N,73.95E
1828-02-01,,,Srinagar,India,34.56N,73.95E
1828-03-01,,,Srinagar,India,34.56N,73.95E
1828-04-01,,,Srinagar,India,34.56N,73.95E
1828-05-01,,,Srinagar,India,34.56N,73.95E
1828-06-01,,,Srinagar,India,34.56N,73.95E
1828-07-01,,,Srinagar,India,34.56N,73.95E
1828-08-01,,,Srinagar,India,34.56N,73.95E
1828-09-01,,,Srinagar,India,34.56N,73.95E
1828-10-01,,,Srinagar,India,34.56N,73.95E
1828-11-01,,,Srinagar,India,34.56N,73.95E
1828-12-01,,,Srinagar,India,34.56N,73.95E
1829-01-01,,,Srinagar,India,34.56N,73.95E
1829-02-01,,,Srinagar,India,34.56N,73.95E
1829-03-01,,,Srinagar,India,34.56N,73.95E
1829-04-01,,,Srinagar,India,34.56N,73.95E
1829-05-01,,,Srinagar,India,34.56N,73.95E
1829-06-01,,,Srinagar,India,34.56N,73.95E
1829-07-01,,,Srinagar,India,34.56N,73.95E
1829-08-01,,,Srinagar,India,34.56N,73.95E
1829-09-01,,,Srinagar,India,34.56N,73.95E
1829-10-01,,,Srinagar,India,34.56N,73.95E
1829-11-01,,,Srinagar,India,34.56N,73.95E
1829-12-01,,,Srinagar,India,34.56N,73.95E
1830-01-01,,,Srinagar,India,34.56N,73.95E
1830-02-01,,,Srinagar,India,34.56N,73.95E
1830-03-01,,,Srinagar,India,34.56N,73.95E
1830-04-01,,,Srinagar,India,34.56N,73.95E
1830-05-01,,,Srinagar,India,34.56N,73.95E
1830-06-01,,,Srinagar,India,34.56N,73.95E
1830-07-01,,,Srinagar,India,34.56N,73.95E
1830-08-01,,,Srinagar,India,34.56N,73.95E
1830-09-01,,,Srinagar,India,34.56N,73.95E
1830-10-01,,,Srinagar,India,34.56N,73.95E
1830-11-01,,,Srinagar,India,34.56N,73.95E
1830-12-01,,,Srinagar,India,34.56N,73.95E
1831-01-01,,,Srinagar,India,34.56N,73.95E
1831-02-01,,,Srinagar,India,34.56N,73.95E
1831-03-01,,,Srinagar,India,34.56N,73.95E
1831-04-01,,,Srinagar,India,34.56N,73.95E
1831-05-01,,,Srinagar,India,34.56N,73.95E
1831-06-01,,,Srinagar,India,34.56N,73.95E
1831-07-01,,,Srinagar,India,34.56N,73.95E
1831-08-01,,,Srinagar,India,34.56N,73.95E
1831-09-01,,,Srinagar,India,34.56N,73.95E
1831-10-01,,,Srinagar,India,34.56N,73.95E
1831-11-01,,,Srinagar,India,34.56N,73.95E
1831-12-01,,,Srinagar,India,34.56N,73.95E
1832-01-01,,,Srinagar,India,34.56N,73.95E
1832-02-01,,,Srinagar,India,34.56N,73.95E
1832-03-01,,,Srinagar,India,34.56N,73.95E
1832-04-01,,,Srinagar,India,34.56N,73.95E
1832-05-01,,,Srinagar,India,34.56N,73.95E
1832-06-01,,,Srinagar,India,34.56N,73.95E
1832-07-01,,,Srinagar,India,34.56N,73.95E
1832-08-01,,,Srinagar,India,34.56N,73.95E
1832-09-01,,,Srinagar,India,34.56N,73.95E
1832-10-01,,,Srinagar,India,34.56N,73.95E
1832-11-01,,,Srinagar,India,34.56N,73.95E
1832-12-01,,,Srinagar,India,34.56N,73.95E
1833-01-01,-0.942,2.325,Srinagar,India,34.56N,73.95E
1833-02-01,-0.021,2.072,Srinagar,India,34.56N,73.95E
1833-03-01,3.867,2.64,Srinagar,India,34.56N,73.95E
1833-04-01,9.135,2.16,Srinagar,India,34.56N,73.95E
1833-05-01,13.882,2.183,Srinagar,India,34.56N,73.95E
1833-06-01,18.215,1.956,Srinagar,India,34.56N,73.95E
1833-07-01,19.133,1.601,Srinagar,India,34.56N,73.95E
1833-08-01,17.96,1.746,Srinagar,India,34.56N,73.95E
1833-09-01,14.429,1.683,Srinagar,India,34.56N,73.95E
1833-10-01,9.418,1.751,Srinagar,India,34.56N,73.95E
1833-11-01,6.152,1.824,Srinagar,India,34.56N,73.95E
1833-12-01,0.549,2.163,Srinagar,India,34.56N,73.95E
1834-01-01,-3.238,1.995,Srinagar,India,34.56N,73.95E
1834-02-01,0.071,2.402,Srinagar,India,34.56N,73.95E
1834-03-01,5.127,2.368,Srinagar,India,34.56N,73.95E
1834-04-01,9.186,2.303,Srinagar,India,34.56N,73.95E
1834-05-01,14.683,2.096,Srinagar,India,34.56N,73.95E
1834-06-01,17.416,2.19,Srinagar,India,34.56N,73.95E
1834-07-01,19.453,1.732,Srinagar,India,34.56N,73.95E
1834-08-01,18.021,1.417,Srinagar,India,34.56N,73.95E
1834-09-01,15.006,2.072,Srinagar,India,34.56N,73.95E
1834-10-01,9.756,1.651,Srinagar,India,34.56N,73.95E
1834-11-01,5.458,2.028,Srinagar,India,34.56N,73.95E
1834-12-01,0.703,1.723,Srinagar,India,34.56N,73.95E
1835-01-01,-0.798,2.068,Srinagar,India,34.56N,73.95E
1835-02-01,0.297,2.32,Srinagar,India,34.56N,73.95E
1835-03-01,3.509,2.128,Srinagar,India,34.56N,73.95E
1835-04-01,9.09,2.445,Srinagar,India,34.56N,73.95E
1835-05-01,13.243,2.115,Srinagar,India,34.56N,73.95E
1835-06-01,16.71,1.823,Srinagar,India,34.56N,73.95E
1835-07-01,18.42,1.759,Srinagar,India,34.56N,73.95E
1835-08-01,16.845,1.379,Srinagar,India,34.56N,73.95E
1835-09-01,13.169,1.639,Srinagar,India,34.56N,73.95E
1835-10-01,8.954,1.619,Srinagar,India,34.56N,73.95E
1835-11-01,3.078,1.643,Srinagar,India,34.56N,73.95E
1835-12-01,-1.355,1.817,Srinagar,India,34.56N,73.95E
1836-01-01,-1.803,1.781,Srinagar,India,34.56N,73.95E
1836-02-01,-0.308,2.132,Srinagar,India,34.56N,73.95E
1836-03-01,4.873,2.076,Srinagar,India,34.56N,73.95E
1836-04-01,8.941,2.054,Srinagar,India,34.56N,73.95E
1836-05-01,,,Srinagar,India,34.56N,73.95E
1836-06-01,17.786,1.722,Srinagar,India,34.56N,73.95E
1836-07-01,19.064,1.702,Srinagar,India,34.56N,73.95E
1836-08-01,17.51,1.583,Srinagar,India,34.56N,73.95E
1836-09-01,14.333,1.937,Srinagar,India,34.56N,73.95E
1836-10-01,10.017,3.144,Srinagar,India,34.56N,73.95E
1836-11-01,3.543,1.948,Srinagar,India,34.56N,73.95E
1836-12-01,0.143,2.167,Srinagar,India,34.56N,73.95E
1837-01-01,,,Srinagar,India,34.56N,73.95E
1837-02-01,,,Srinagar,India,34.56N,73.95E
1837-03-01,,,Srinagar,India,34.56N,73.95E
1837-04-01,,,Srinagar,India,34.56N,73.95E
1837-05-01,,,Srinagar,India,34.56N,73.95E
1837-06-01,,,Srinagar,India,34.56N,73.95E
1837-07-01,19.054,1.574,Srinagar,India,34.56N,73.95E
1837-08-01,17.911,1.392,Srinagar,India,34.56N,73.95E
1837-09-01,14.684,1.599,Srinagar,India,34.56N,73.95E
1837-10-01,8.861,2.187,Srinagar,India,34.56N,73.95E
1837-11-01,3.763,2.228,Srinagar,India,34.56N,73.95E
1837-12-01,0.109,2.946,Srinagar,India,34.56N,73.95E
1838-01-01,,,Srinagar,India,34.56N,73.95E
1838-02-01,,,Srinagar,India,34.56N,73.95E
1838-03-01,,,Srinagar,India,34.56N,73.95E
1838-04-01,8.517,2.554,Srinagar,India,34.56N,73.95E
1838-05-01,,,Srinagar,India,34.56N,73.95E
1838-06-01,17.628,1.927,Srinagar,India,34.56N,73.95E
1838-07-01,19.901,1.956,Srinagar,India,34.56N,73.95E
1838-08-01,18.22,2.423,Srinagar,India,34.56N,73.95E
1838-09-01,14.122,2.048,Srinagar,India,34.56N,73.95E
1838-10-01,10.241,2.359,Srinagar,India,34.56N,73.95E
1838-11-01,4.757,2.091,Srinagar,India,34.56N,73.95E
1838-12-01,,,Srinagar,India,34.56N,73.95E
1839-01-01,,,Srinagar,India,34.56N,73.95E
1839-02-01,,,Srinagar,India,34.56N,73.95E
1839-03-01,,,Srinagar,India,34.56N,73.95E
1839-04-01,,,Srinagar,India,34.56N,73.95E
1839-05-01,,,Srinagar,India,34.56N,73.95E
1839-06-01,,,Srinagar,India,34.56N,73.95E
1839-07-01,,,Srinagar,India,34.56N,73.95E
1839-08-01,,,Srinagar,India,34.56N,73.95E
1839-09-01,,,Srinagar,India,34.56N,73.95E
1839-10-01,,,Srinagar,India,34.56N,73.95E
1839-11-01,,,Srinagar,India,34.56N,73.95E
1839-12-01,,,Srinagar,India,34.56N,73.95E
1840-01-01,-1.136,1.993,Srinagar,India,34.56N,73.95E
1840-02-01,-0.272,2.383,Srinagar,India,34.56N,73.95E
1840-03-01,3.395,2.205,Srinagar,India,34.56N,73.95E
1840-04-01,9.707,2.223,Srinagar,India,34.56N,73.95E
1840-05-01,14.515,2.19,Srinagar,India,34.56N,73.95E
1840-06-01,18.192,1.907,Srinagar,India,34.56N,73.95E
1840-07-01,20.266,1.499,Srinagar,India,34.56N,73.95E
1840-08-01,18.237,1.39,Srinagar,India,34.56N,73.95E
1840-09-01,14.21,1.643,Srinagar,India,34.56N,73.95E
1840-10-01,,,Srinagar,India,34.56N,73.95E
1840-11-01,3.64,2.309,Srinagar,India,34.56N,73.95E
1840-12-01,-0.547,1.811,Srinagar,India,34.56N,73.95E
1841-01-01,-2.732,1.986,Srinagar,India,34.56N,73.95E
1841-02-01,,,Srinagar,India,34.56N,73.95E
1841-03-01,2.505,2.652,Srinagar,India,34.56N,73.95E
1841-04-01,7.939,2.164,Srinagar,India,34.56N,73.95E
1841-05-01,14.242,2.018,Srinagar,India,34.56N,73.95E
1841-06-01,17.558,1.698,Srinagar,India,34.56N,73.95E
1841-07-01,19.652,1.66,Srinagar,India,34.56N,73.95E
1841-08-01,18.254,1.531,Srinagar,India,34.56N,73.95E
1841-09-01,14.363,1.528,Srinagar,India,34.56N,73.95E
1841-10-01,,,Srinagar,India,34.56N,73.95E
1841-11-01,4.011,1.679,Srinagar,India,34.56N,73.95E
1841-12-01,-0.995,1.698,Srinagar,India,34.56N,73.95E
1842-01-01,,,Srinagar,India,34.56N,73.95E
1842-02-01,,,Srinagar,India,34.56N,73.95E
1842-03-01,5.695,2.319,Srinagar,India,34.56N,73.95E
1842-04-01,10.499,2.005,Srinagar,India,34.56N,73.95E
1842-05-01,14.146,2.053,Srinagar,India,34.56N,73.95E
1842-06-01,,,Srinagar,India,34.56N,73.95E
1842-07-01,18.655,1.408,Srinagar,India,34.56N,73.95E
1842-08-01,18.082,1.686,Srinagar,India,34.56N,73.95E
1842-09-01,14.107,1.628,Srinagar,India,34.56N,73.95E
1842-10-01,9.417,1.734,Srinagar,India,34.56N,73.95E
1842-11-01,4.218,1.933,Srinagar,India,34.56N,73.95E
1842-12-01,1.131,1.498,Srinagar,India,34.56N,73.95E
1843-01-01,-1.297,2.001,Srinagar,India,34.56N,73.95E
1843-02-01,1.484,1.983,Srinagar,India,34.56N,73.95E
1843-03-01,4.643,2.275,Srinagar,India,34.56N,73.95E
1843-04-01,9.851,1.901,Srinagar,India,34.56N,73.95E
1843-05-01,13.921,1.912,Srinagar,India,34.56N,73.95E
1843-06-01,17.815,1.571,Srinagar,India,34.56N,73.95E
1843-07-01,19.436,1.501,Srinagar,India,34.56N,73.95E
1843-08-01,18.202,1.476,Srinagar,India,34.56N,73.95E
1843-09-01,14.645,1.455,Srinagar,India,34.56N,73.95E
1843-10-01,10.074,1.587,Srinagar,India,34.56N,73.95E
1843-11-01,4.146,1.561,Srinagar,India,34.56N,73.95E
1843-12-01,0.204,2.64,Srinagar,India,34.56N,73.95E
1844-01-01,-1.504,1.73,Srinagar,India,34.56N,73.95E
1844-02-01,-1.032,1.912,Srinagar,India,34.56N,73.95E
1844-03-01,4.628,2.008,Srinagar,India,34.56N,73.95E
1844-04-01,8.526,1.962,Srinagar,India,34.56N,73.95E
1844-05-01,13.345,1.932,Srinagar,India,34.56N,73.95E
1844-06-01,17.625,1.556,Srinagar,India,34.56N,73.95E
1844-07-01,19.055,1.535,Srinagar,India,34.56N,73.95E
1844-08-01,17.796,2.22,Srinagar,India,34.56N,73.95E
1844-09-01,14.046,1.439,Srinagar,India,34.56N,73.95E
1844-10-01,10.119,1.501,Srinagar,India,34.56N,73.95E
1844-11-01,3.785,1.546,Srinagar,India,34.56N,73.95E
1844-12-01,-1.077,1.537,Srinagar,India,34.56N,73.95E
1845-01-01,-1.116,1.959,Srinagar,India,34.56N,73.95E
1845-02-01,-1.187,2.053,Srinagar,India,34.56N,73.95E
1845-03-01,4.703,1.978,Srinagar,India,34.56N,73.95E
1845-04-01,9.709,2.024,Srinagar,India,34.56N,73.95E
1845-05-01,14.487,2.014,Srinagar,India,34.56N,73.95E
1845-06-01,17.768,1.622,Srinagar,India,34.56N,73.95E
1845-07-01,19.338,1.559,Srinagar,India,34.56N,73.95E
1845-08-01,18.337,1.485,Srinagar,India,34.56N,73.95E
1845-09-01,14.82,1.568,Srinagar,India,34.56N,73.95E
1845-10-01,9.492,1.666,Srinagar,India,34.56N,73.95E
1845-11-01,4.03,1.807,Srinagar,India,34.56N,73.95E
1845-12-01,-1.978,1.767,Srinagar,India,34.56N,73.95E
1846-01-01,-1.272,2.942,Srinagar,India,34.56N,73.95E
1846-02-01,1.927,2.219,Srinagar,India,34.56N,73.95E
1846-03-01,5.907,2.175,Srinagar,India,34.56N,73.95E
1846-04-01,8.567,1.907,Srinagar,India,34.56N,73.95E
1846-05-01,14.74,2.147,Srinagar,India,34.56N,73.95E
1846-06-01,18.581,1.905,Srinagar,India,34.56N,73.95E
1846-07-01,20.145,1.856,Srinagar,India,34.56N,73.95E
1846-08-01,18.483,1.675,Srinagar,India,34.56N,73.95E
1846-09-01,14.957,1.876,Srinagar,India,34.56N,73.95E
1846-10-01,9.015,1.831,Srinagar,India,34.56N,73.95E
1846-11-01,4.535,1.731,Srinagar,India,34.56N,73.95E
1846-12-01,1.109,1.592,Srinagar,India,34.56N,73.95E
1847-01-01,-0.709,2.291,Srinagar,India,34.56N,73.95E
1847-02-01,1.339,1.9,Srinagar,India,34.56N,73.95E
1847-03-01,3.741,2.029,Srinagar,India,34.56N,73.95E
1847-04-01,9.888,1.96,Srinagar,India,34.56N,73.95E
1847-05-01,13.902,2.007,Srinagar,India,34.56N,73.95E
1847-06-01,17.225,1.849,Srinagar,India,34.56N,73.95E
1847-07-01,19.673,1.747,Srinagar,India,34.56N,73.95E
1847-08-01,18.048,1.517,Srinagar,India,34.56N,73.95E
1847-09-01,14.68,1.731,Srinagar,India,34.56N,73.95E
1847-10-01,9.938,1.615,Srinagar,India,34.56N,73.95E
1847-11-01,4.923,1.614,Srinagar,India,34.56N,73.95E
1847-12-01,-2.359,1.63,Srinagar,India,34.56N,73.95E
1848-01-01,-3.97,1.712,Srinagar,India,34.56N,73.95E
1848-02-01,-0.072,2.07,Srinagar,India,34.56N,73.95E
1848-03-01,3.648,1.731,Srinagar,India,34.56N,73.95E
1848-04-01,9.257,1.774,Srinagar,India,34.56N,73.95E
1848-05-01,13.86,1.891,Srinagar,India,34.56N,73.95E
1848-06-01,17.346,1.925,Srinagar,India,34.56N,73.95E
1848-07-01,19.503,1.578,Srinagar,India,34.56N,73.95E
1848-08-01,18.221,1.4,Srinagar,India,34.56N,73.95E
1848-09-01,14.274,1.567,Srinagar,India,34.56N,73.95E
1848-10-01,9.665,1.416,Srinagar,India,34.56N,73.95E
1848-11-01,3.67,1.245,Srinagar,India,34.56N,73.95E
1848-12-01,-0.438,1.423,Srinagar,India,34.56N,73.95E
1849-01-01,-1.46,1.588,Srinagar,India,34.56N,73.95E
1849-02-01,-0.513,2.485,Srinagar,India,34.56N,73.95E
1849-03-01,4.993,1.876,Srinagar,India,34.56N,73.95E
1849-04-01,9.111,1.971,Srinagar,India,34.56N,73.95E
1849-05-01,13.697,1.612,Srinagar,India,34.56N,73.95E
1849-06-01,17.329,1.668,Srinagar,India,34.56N,73.95E
1849-07-01,19.539,1.337,Srinagar,India,34.56N,73.95E
1849-08-01,18.432,1.242,Srinagar,India,34.56N,73.95E
1849-09-01,14.265,1.351,Srinagar,India,34.56N,73.95E
1849-10-01,10.078,1.521,Srinagar,India,34.56N,73.95E
1849-11-01,4.002,1.824,Srinagar,India,34.56N,73.95E
1849-12-01,-1.254,1.341,Srinagar,India,34.56N,73.95E
1850-01-01,-3.37,1.612,Srinagar,India,34.56N,73.95E
1850-02-01,0.101,2.214,Srinagar,India,34.56N,73.95E
1850-03-01,5.037,2.379,Srinagar,India,34.56N,73.95E
1850-04-01,9.289,1.685,Srinagar,India,34.56N,73.95E
1850-05-01,13.456,1.505,Srinagar,India,34.56N,73.95E
1850-06-01,17.669,1.37,Srinagar,India,34.56N,73.95E
1850-07-01,19.883,1.169,Srinagar,India,34.56N,73.95E
1850-08-01,18.44,1.275,Srinagar,India,34.56N,73.95E
1850-09-01,15.058,1.22,Srinagar,India,34.56N,73.95E
1850-10-01,9.622,1.531,Srinagar,India,34.56N,73.95E
1850-11-01,4.609,2.178,Srinagar,India,34.56N,73.95E
1850-12-01,-0.309,1.44,Srinagar,India,34.56N,73.95E
1851-01-01,-2.399,1.409,Srinagar,India,34.56N,73.95E
1851-02-01,-0.063,1.672,Srinagar,India,34.56N,73.95E
1851-03-01,4.067,1.884,Srinagar,India,34.56N,73.95E
1851-04-01,8.062,1.626,Srinagar,India,34.56N,73.95E
1851-05-01,14.529,2.023,Srinagar,India,34.56N,73.95E
1851-06-01,18.237,1.543,Srinagar,India,34.56N,73.95E
1851-07-01,19.415,1.214,Srinagar,India,34.56N,73.95E
1851-08-01,18.396,1.289,Srinagar,India,34.56N,73.95E
1851-09-01,14.933,1.305,Srinagar,India,34.56N,73.95E
1851-10-01,10.277,1.731,Srinagar,India,34.56N,73.95E
1851-11-01,3.761,1.664,Srinagar,India,34.56N,73.95E
1851-12-01,0.558,2.166,Srinagar,India,34.56N,73.95E
1852-01-01,-1.719,2.456,Srinagar,India,34.56N,73.95E
1852-02-01,-0.352,1.838,Srinagar,India,34.56N,73.95E
1852-03-01,3.16,2.29,Srinagar,India,34.56N,73.95E
1852-04-01,9.259,2.053,Srinagar,India,34.56N,73.95E
1852-05-01,14.658,1.946,Srinagar,India,34.56N,73.95E
1852-06-01,17.742,1.538,Srinagar,India,34.56N,73.95E
1852-07-01,19.578,1.427,Srinagar,India,34.56N,73.95E
1852-08-01,18.215,1.249,Srinagar,India,34.56N,73.95E
1852-09-01,14.957,1.373,Srinagar,India,34.56N,73.95E
1852-10-01,10.385,1.528,Srinagar,India,34.56N,73.95E
1852-11-01,3.263,1.644,Srinagar,India,34.56N,73.95E
1852-12-01,0.365,1.675,Srinagar,India,34.56N,73.95E
1853-01-01,-3.039,2.17,Srinagar,India,34.56N,73.95E
1853-02-01,-1.039,1.892,Srinagar,India,34.56N,73.95E
1853-03-01,4.537,1.816,Srinagar,India,34.56N,73.95E
1853-04-01,8.67,1.893,Srinagar,India,34.56N,73.95E
1853-05-01,14.721,1.838,Srinagar,India,34.56N,73.95E
1853-06-01,18.279,1.399,Srinagar,India,34.56N,73.95E
1853-07-01,19.928,1.346,Srinagar,India,34.56N,73.95E
1853-08-01,18.887,1.173,Srinagar,India,34.56N,73.95E
1853-09-01,15.41,1.336,Srinagar,India,34.56N,73.95E
1853-10-01,9.666,1.542,Srinagar,India,34.56N,73.95E
1853-11-01,3.472,1.603,Srinagar,India,34.56N,73.95E
1853-12-01,0.03,1.402,Srinagar,India,34.56N,73.95E
1854-01-01,-1.74,1.796,Srinagar,India,34.56N,73.95E
1854-02-01,-0.14,1.803,Srinagar,India,34.56N,73.95E
1854-03-01,4.66,1.788,Srinagar,India,34.56N,73.95E
1854-04-01,8.957,1.887,Srinagar,India,34.56N,73.95E
1854-05-01,14.493,2.109,Srinagar,India,34.56N,73.95E
